word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
vides,1740-1750,1789-1802,0.861837,0.138163,107,318,,0.118388,0.881612,,
secondement,1700-1710,1720-1730,0.861729,0.138271,223,130,,,,,
souver,1710-1720,1789-1802,0.861628,0.138372,156,1538,,0.016782,0.983218,,
tragedie,1710-1720,1789-1802,0.861492,0.138508,499,106,,,,,
contrit,1700-1710,1789-1802,0.861169,0.138831,58,946,,0.019399,0.980601,,
leut,1710-1720,1750-1760,0.860732,0.139268,70,125,,0.009562,0.990438,,
poit,1720-1730,1760-1770,0.860728,0.139272,101,172,,,,,
tordre,1710-1720,1740-1750,0.860444,0.139556,152,222,,0.036175,0.963825,,
afez,1700-1710,1730-1740,0.860317,0.139683,121,123,,0.023372,0.976628,,
audi,1740-1750,1750-1760,0.859972,0.140028,253,108,,0.017029,0.982971,,
refle,1710-1720,1730-1740,0.859888,0.140112,101,407,,0.021614,0.978386,,
d'ignorance,1710-1720,1789-1802,0.859758,0.140242,337,356,,,,,
tranquilles,1730-1740,1770-1780,0.859464,0.140536,196,664,,0.011814,0.988186,,
plain,1700-1710,1730-1740,0.859335,0.140665,236,124,,0.021137,0.978863,,
repond,1710-1720,1740-1750,0.859258,0.140742,123,107,,,,,
cré,1700-1710,1760-1770,0.859242,0.140758,70,319,,0.006788,0.993212,,
refie,1700-1710,1730-1740,0.859186,0.140814,79,151,,0.016226,0.983774,,
ambroise,1720-1730,1789-1802,0.858993,0.141007,60,742,,0.01152,0.98848,,
paro,1700-1710,1750-1760,0.858617,0.141383,238,294,,,,,
d'hui,1710-1720,1770-1780,0.858558,0.141442,135,604,,,,,
regner,1710-1720,1789-1802,0.85855,0.14145,169,161,,,,,
tacher,1760-1770,1789-1802,0.858349,0.141651,177,232,,,,,
fondit,1700-1710,1789-1802,0.858195,0.141805,105,179,,0.09206,0.90794,,
mouvans,1710-1720,1789-1802,0.858032,0.141968,214,65,,,,,
refe,1730-1740,1770-1780,0.857927,0.142073,93,303,,0.013527,0.986473,,
d'oeil,1760-1770,1789-1802,0.857849,0.142151,1285,1474,,,,,
pafle,1710-1720,1720-1730,0.857607,0.142393,59,136,,0.01132,0.98868,,
enten,1710-1720,1760-1770,0.856657,0.143343,82,186,,0.00885,0.99115,,
d'entreprendre,1700-1710,1710-1720,0.85622,0.14378,85,197,,,,,
tonner,1700-1710,1789-1802,0.856199,0.143801,61,293,,0.012151,0.987849,,
revolution,1740-1750,1789-1802,0.855796,0.144204,82,1168,,,,,
loy,1730-1740,1789-1802,0.855309,0.144691,643,122,,,,,
l'as,1700-1710,1789-1802,0.854315,0.145685,169,990,,,,,
virginie,1710-1720,1780-1789,0.854313,0.145687,61,1123,,0.022118,0.977882,,
adroitement,1760-1770,1780-1789,0.854291,0.145709,410,755,,0.02741,0.97259,,
bru,1710-1720,1730-1740,0.854277,0.145723,61,274,,0.013425,0.986575,,
l'egard,1740-1750,1770-1780,0.854163,0.145837,194,96,,,,,
encourage,1710-1720,1789-1802,0.854118,0.145882,60,324,,0.00952,0.99048,,
omme,1700-1710,1760-1770,0.853727,0.146273,209,210,,0.011962,0.988038,,
inon,1710-1720,1750-1760,0.853718,0.146282,152,93,,0.010694,0.989306,,
l'ex,1700-1710,1720-1730,0.853359,0.146641,162,212,,,,,
auifi,1720-1730,1730-1740,0.853273,0.146727,109,110,,0.00934,0.99066,,
ibidem,1740-1750,1760-1770,0.85327,0.14673,896,212,,,,,
d'af,1720-1730,1740-1750,0.85245,0.14755,71,159,,,,,
rieux,1720-1730,1740-1750,0.851683,0.148317,118,235,,0.016226,0.983774,,
vraisemblance,1720-1730,1730-1740,0.851216,0.148784,82,309,,0.035279,0.964721,,
ché,1720-1730,1770-1780,0.850982,0.149018,211,1254,,0.017232,0.982768,,
fal,1710-1720,1730-1740,0.850806,0.149194,52,290,,0.076512,0.923488,,
inf,1700-1710,1760-1770,0.850687,0.149313,99,471,,0.01311,0.98689,,
casse,1700-1710,1720-1730,0.850208,0.149792,82,149,,0.018749,0.981251,,
sal,1700-1710,1730-1740,0.849801,0.150199,528,251,,0.009655,0.990345,,
volontaires,1710-1720,1789-1802,0.849778,0.150222,92,1562,,0.042004,0.957996,,
lage,1700-1710,1789-1802,0.849695,0.150305,65,260,,0.020722,0.979278,,
dars,1710-1720,1720-1730,0.849572,0.150428,62,92,,0.010103,0.989897,,
tiroir,1710-1720,1750-1760,0.849447,0.150553,90,134,,0.011144,0.988856,,
theatre,1700-1710,1760-1770,0.849011,0.150989,165,81,,,,,
d'aix,1750-1760,1760-1770,0.848613,0.151387,343,429,,,,,
prime,1700-1710,1730-1740,0.84858,0.15142,200,76,,,,,
descartes,1780-1789,1789-1802,0.848529,0.151471,250,323,,0.008724,0.991276,,
quit,1710-1720,1780-1789,0.848284,0.151716,86,436,,0.019957,0.980043,,
réduction,1720-1730,1730-1740,0.84823,0.15177,155,217,,0.013755,0.986245,,
nour,1700-1710,1740-1750,0.847565,0.152435,130,195,,0.010945,0.989055,,
convie,1720-1730,1740-1750,0.847493,0.152507,58,77,,0.005509,0.994491,,
préalablement,1720-1730,1780-1789,0.846431,0.153569,87,384,,0.017128,0.982872,,
rais,1700-1710,1789-1802,0.846379,0.153621,75,634,,0.014426,0.985574,,
fouiller,1730-1740,1770-1780,0.84609,0.15391,125,487,,0.007556,0.992444,,
citez,1720-1730,1770-1780,0.846066,0.153934,249,141,,0.082774,0.917226,,
fauves,1730-1740,1780-1789,0.845969,0.154031,86,368,,0.020139,0.979861,,
travaillant,1710-1720,1720-1730,0.845669,0.154331,112,123,,0.009376,0.990624,,
sim,1710-1720,1789-1802,0.845593,0.154407,220,405,,0.013599,0.986401,,
marquez,1710-1720,1789-1802,0.845438,0.154562,255,62,,,,,
hist,1730-1740,1789-1802,0.845421,0.154579,1540,310,,0.016142,0.983858,,
mariés,1710-1720,1730-1740,0.845219,0.154781,89,107,,0.012012,0.987988,,
chantre,1720-1730,1789-1802,0.845141,0.154859,355,170,,0.077485,0.922515,,
ments,1700-1710,1780-1789,0.844787,0.155213,56,506,,0.029215,0.970785,,
sincere,1710-1720,1780-1789,0.844259,0.155741,65,157,,0.025858,0.974142,,
folides,1750-1760,1789-1802,0.844124,0.155876,328,176,,0.011908,0.988092,,
couronner,1720-1730,1789-1802,0.844042,0.155958,198,362,,0.033085,0.966915,,
s'agit,1710-1720,1730-1740,0.843883,0.156117,1196,2273,,,,,
tement,1700-1710,1789-1802,0.843774,0.156226,142,639,,0.018248,0.981752,,
boileau,1710-1720,1789-1802,0.84344,0.15656,205,720,,0.045817,0.954183,,
triment,1710-1720,1789-1802,0.843261,0.156739,125,367,,0.012861,0.987139,,
defrance,1730-1740,1740-1750,0.843227,0.156773,87,97,,,,,
retrait,1720-1730,1740-1750,0.842942,0.157058,54,337,,,,,
navale,1740-1750,1789-1802,0.842934,0.157066,122,282,,,,,
eflt,1700-1710,1760-1770,0.842894,0.157106,53,126,,0.021356,0.978644,,
mire,1730-1740,1789-1802,0.842772,0.157228,94,360,,0.00743,0.99257,,
exhorte,1710-1720,1730-1740,0.842508,0.157492,85,158,,0.025851,0.974149,,
lutte,1730-1740,1789-1802,0.842124,0.157876,111,890,,0.047421,0.952579,,
retirant,1730-1740,1740-1750,0.841895,0.158105,173,202,,0.028302,0.971698,,
tracer,1720-1730,1730-1740,0.841882,0.158118,113,162,,0.011545,0.988455,,
répondant,1700-1710,1740-1750,0.841773,0.158227,56,111,,0.021701,0.978299,,
secher,1720-1730,1789-1802,0.841658,0.158342,302,228,,0.136173,0.863827,,
d'homme,1700-1710,1740-1750,0.841647,0.158353,185,343,,,,,
l'occupation,1700-1710,1710-1720,0.841325,0.158675,51,78,,,,,
mira,1710-1720,1789-1802,0.841214,0.158786,72,160,,0.02104,0.97896,,
s'amuser,1720-1730,1730-1740,0.841176,0.158824,70,123,,,,,
audessus,1710-1720,1730-1740,0.84117,0.15883,71,141,,0.022957,0.977043,,
entendant,1720-1730,1760-1770,0.841156,0.158844,84,200,,0.02088,0.97912,,
toison,1710-1720,1760-1770,0.84113,0.15887,165,231,,,,,
devenant,1700-1710,1710-1720,0.840941,0.159059,53,88,,0.017086,0.982914,,
s'ouvrir,1700-1710,1710-1720,0.840921,0.159079,69,82,,,,,
l'appui,1720-1730,1789-1802,0.840851,0.159149,96,1264,,,,,
chauds,1710-1720,1770-1780,0.840796,0.159204,468,1136,,0.119903,0.880097,,
touc,1700-1710,1750-1760,0.840681,0.159319,81,150,,0.023316,0.976684,,
gouver,1700-1710,1780-1789,0.840656,0.159344,67,949,,0.012694,0.987306,,
regagner,1710-1720,1789-1802,0.840371,0.159629,74,337,,0.014578,0.985422,,
nui,1700-1710,1780-1789,0.84034,0.15966,131,824,,0.017795,0.982205,,
sujer,1700-1710,1710-1720,0.840032,0.159968,76,101,,0.010385,0.989615,,
mant,1730-1740,1760-1770,0.839773,0.160227,187,178,,0.012294,0.987706,,
occupez,1710-1720,1789-1802,0.839684,0.160316,131,128,,,,,
qualite,1700-1710,1789-1802,0.839411,0.160589,281,486,,,,,
cond,1710-1720,1789-1802,0.839311,0.160689,88,1471,,0.034104,0.965896,,
pairie,1780-1789,1789-1802,0.83929,0.16071,323,383,,0.009902,0.990098,,
s'avancer,1700-1710,1789-1802,0.83927,0.16073,63,338,,,,,
suédois,1710-1720,1720-1730,0.838807,0.161193,75,396,,0.029961,0.970039,,
caufe,1730-1740,1789-1802,0.838564,0.161436,518,73,,,,,
denys,1700-1710,1730-1740,0.838479,0.161521,67,831,,0.030028,0.969972,,
vid,1720-1730,1750-1760,0.838465,0.161535,159,149,,0.033076,0.966924,,
felle,1710-1720,1750-1760,0.838421,0.161579,115,267,,0.031511,0.968489,,
acheve,1730-1740,1789-1802,0.838349,0.161651,120,119,,0.028496,0.971504,,
d'exercice,1710-1720,1740-1750,0.837874,0.162126,92,98,,,,,
ruption,1720-1730,1789-1802,0.837851,0.162149,140,348,,0.018121,0.981879,,
butin,1730-1740,1789-1802,0.837623,0.162377,740,395,,0.016755,0.983245,,
ajoutant,1710-1720,1730-1740,0.837605,0.162395,94,379,,0.013489,0.986511,,
chargez,1720-1730,1750-1760,0.837534,0.162466,726,77,,,,,
nime,1720-1730,1789-1802,0.837422,0.162578,70,333,,0.010764,0.989236,,
tail,1740-1750,1789-1802,0.836868,0.163132,153,561,,,,,
proposez,1710-1720,1720-1730,0.836602,0.163398,102,117,,,,,
nommez,1720-1730,1770-1780,0.836134,0.163866,742,230,,,,,
l'affection,1700-1710,1789-1802,0.835953,0.164047,108,366,,,,,
populo,1730-1740,1760-1770,0.835643,0.164357,316,229,,0.048518,0.951482,,
écrivant,1710-1720,1740-1750,0.835628,0.164372,84,149,,0.010265,0.989735,,
bertrand,1700-1710,1780-1789,0.83546,0.16454,123,1424,,,,,
croyable,1710-1720,1789-1802,0.835335,0.164665,93,208,,0.050702,0.949298,,
défendue,1710-1720,1770-1780,0.835298,0.164702,134,559,,0.029999,0.970001,,
compa,1700-1710,1789-1802,0.835038,0.164962,129,525,,0.008787,0.991213,,
penible,1730-1740,1780-1789,0.834868,0.165132,51,111,,,,,
voeu,1720-1730,1789-1802,0.834673,0.165327,155,3203,,0.053846,0.946154,,
souveraines,1710-1720,1789-1802,0.834669,0.165331,120,457,,,,,
distribué,1750-1760,1770-1780,0.834085,0.165915,193,390,,0.008107,0.991893,,
new,1730-1740,1789-1802,0.834031,0.165969,82,1515,,0.059475,0.940525,,
eul,1710-1720,1750-1760,0.833993,0.166007,62,107,,0.010852,0.989148,,
d'in,1700-1710,1730-1740,0.833779,0.166221,195,323,,,,,
acquerir,1780-1789,1789-1802,0.833542,0.166458,160,63,,,,,
d'apporter,1710-1720,1720-1730,0.833535,0.166465,172,118,,,,,
fail,1710-1720,1730-1740,0.833458,0.166542,50,58,,0.020191,0.979809,,
coutre,1730-1740,1740-1750,0.833436,0.166564,64,123,,0.012055,0.987945,,
préfence,1700-1710,1710-1720,0.833358,0.166642,68,62,,0.040628,0.959372,,
recommander,1740-1750,1780-1789,0.833338,0.166662,208,507,,0.008086,0.991914,,
n'importe,1770-1780,1789-1802,0.833322,0.166678,651,701,,,,,
reserve,1730-1740,1789-1802,0.833205,0.166795,353,131,,,,,
taxé,1760-1770,1770-1780,0.833077,0.166923,1001,227,,,,,
nemours,1730-1740,1740-1750,0.832965,0.167035,197,282,,0.066252,0.933748,,
rme,1710-1720,1740-1750,0.832733,0.167267,51,106,,0.011613,0.988387,,
enter,1700-1710,1710-1720,0.832575,0.167425,533,86,,,,,
l'agrément,1710-1720,1789-1802,0.832343,0.167657,177,411,,,,,
chapelain,1700-1710,1720-1730,0.832043,0.167957,52,374,,0.10263,0.89737,,
lay,1730-1740,1780-1789,0.831991,0.168009,127,213,,,,,
pluton,1700-1710,1740-1750,0.831961,0.168039,448,191,,0.015059,0.984941,,
puy,1710-1720,1740-1750,0.831849,0.168151,177,119,,0.028748,0.971252,,
queflion,1700-1710,1750-1760,0.831789,0.168211,59,211,,0.018269,0.981731,,
d'emprunter,1710-1720,1789-1802,0.831778,0.168222,156,293,,,,,
manquant,1720-1730,1730-1740,0.83163,0.16837,126,457,,0.040321,0.959679,,
tique,1700-1710,1789-1802,0.831231,0.168769,151,1237,,0.017516,0.982484,,
dona,1700-1710,1720-1730,0.830912,0.169088,190,113,,,,,
coq,1720-1730,1730-1740,0.830838,0.169162,212,321,,0.028771,0.971229,,
réguliers,1720-1730,1730-1740,0.830704,0.169296,238,113,,0.017133,0.982867,,
jourd'hui,1700-1710,1789-1802,0.830566,0.169434,154,463,,,,,
paré,1720-1730,1789-1802,0.830251,0.169749,95,353,,0.018499,0.981501,,
l'en,1720-1730,1760-1770,0.830046,0.169954,1100,2793,,,,,
pof,1700-1710,1780-1789,0.830009,0.169991,188,773,,0.035353,0.964647,,
tez,1700-1710,1770-1780,0.829954,0.170046,319,426,,0.025224,0.974776,,
fumer,1710-1720,1730-1740,0.829939,0.170061,110,72,,,,,
fice,1700-1710,1780-1789,0.829924,0.170076,103,367,,0.023262,0.976738,,
railler,1750-1760,1760-1770,0.829917,0.170083,81,82,,,,,
veilles,1760-1770,1770-1780,0.829803,0.170197,331,537,,0.006227,0.993773,,
érant,1700-1710,1789-1802,0.82979,0.17021,101,90,,,,,
jugeant,1710-1720,1789-1802,0.829732,0.170268,247,328,,0.034453,0.965547,,
vantage,1700-1710,1789-1802,0.829717,0.170283,74,183,,0.009935,0.990065,,
deli,1710-1720,1760-1770,0.829714,0.170286,89,127,,0.007474,0.992526,,
paroîtra,1710-1720,1770-1780,0.829699,0.170301,75,675,,0.024326,0.975674,,
souverainement,1770-1780,1789-1802,0.829511,0.170489,336,305,,0.020168,0.979832,,
bailly,1720-1730,1780-1789,0.82933,0.17067,353,433,,0.038154,0.961846,,
carlos,1710-1720,1720-1730,0.829313,0.170687,109,61,,,,,
mérites,1730-1740,1770-1780,0.829128,0.170872,105,243,,0.016611,0.983389,,
détour,1700-1710,1750-1760,0.829091,0.170909,95,258,,0.006523,0.993477,,
multiplié,1730-1740,1760-1770,0.82903,0.17097,110,561,,,,,
fanté,1710-1720,1730-1740,0.828903,0.171097,98,222,,0.013684,0.986316,,
emprunte,1720-1730,1730-1740,0.828887,0.171113,61,104,,0.01006,0.98994,,
mage,1710-1720,1780-1789,0.828823,0.171177,99,531,,0.014295,0.985705,,
manifestement,1720-1730,1789-1802,0.828793,0.171207,255,187,,,,,
aver,1700-1710,1740-1750,0.828678,0.171322,434,181,,,,,
sentier,1740-1750,1760-1770,0.828374,0.171626,125,216,,0.011147,0.988853,,
odeurs,1710-1720,1770-1780,0.828121,0.171879,114,293,,,,,
pra,1700-1710,1780-1789,0.828107,0.171893,303,629,,0.022178,0.977822,,
commen,1710-1720,1770-1780,0.828103,0.171897,78,381,,0.011113,0.988887,,
act,1730-1740,1789-1802,0.828096,0.171904,297,331,,0.019832,0.980168,,
forn,1720-1730,1760-1770,0.82804,0.17196,80,151,,0.014289,0.985711,,
majeure,1750-1760,1789-1802,0.827895,0.172105,338,1079,,0.154546,0.845454,,
censeurs,1720-1730,1730-1740,0.827741,0.172259,74,61,,0.021489,0.978511,,
avancez,1720-1730,1789-1802,0.827731,0.172269,136,100,,,,,
renvoi,1770-1780,1789-1802,0.827539,0.172461,398,913,,,,,
vui,1710-1720,1789-1802,0.827525,0.172475,70,123,,0.018316,0.981684,,
c'està,1730-1740,1780-1789,0.827438,0.172562,216,392,,,,,
rain,1710-1720,1770-1780,0.827378,0.172622,76,325,,0.008969,0.991031,,
contrefaire,1780-1789,1789-1802,0.827313,0.172687,239,190,,,,,
conception,1720-1730,1789-1802,0.827296,0.172704,113,400,,,,,
s'ap,1700-1710,1760-1770,0.827275,0.172725,94,374,,,,,
gardant,1700-1710,1710-1720,0.827031,0.172969,72,93,,0.010683,0.989317,,
plit,1720-1730,1789-1802,0.827029,0.172971,51,145,,0.012707,0.987293,,
cier,1710-1720,1740-1750,0.826832,0.173168,120,172,,0.013494,0.986506,,
duit,1710-1720,1789-1802,0.826789,0.173211,173,769,,0.01535,0.98465,,
roux,1720-1730,1740-1750,0.826598,0.173402,188,192,,0.011419,0.988581,,
volon,1700-1710,1789-1802,0.826409,0.173591,72,343,,0.01365,0.98635,,
ache,1710-1720,1740-1750,0.826324,0.173676,129,200,,0.009876,0.990124,,
nef,1700-1710,1710-1720,0.826305,0.173695,87,316,,0.130453,0.869547,,
dence,1710-1720,1789-1802,0.826289,0.173711,97,488,,0.012495,0.987505,,
saie,1740-1750,1760-1770,0.826262,0.173738,86,133,,,,,
fauf,1710-1720,1750-1760,0.826084,0.173916,77,194,,0.021999,0.978001,,
pilier,1700-1710,1789-1802,0.826061,0.173939,169,186,,0.043101,0.956899,,
finement,1700-1710,1780-1789,0.825895,0.174105,58,366,,0.049288,0.950712,,
intimes,1750-1760,1780-1789,0.825864,0.174136,134,352,,,,,
ptolomée,1710-1720,1730-1740,0.825741,0.174259,171,307,,0.010457,0.989543,,
aujour,1700-1710,1789-1802,0.825733,0.174267,80,501,,0.015672,0.984328,,
inévitable,1710-1720,1760-1770,0.825648,0.174352,93,485,,0.009852,0.990148,,
nuées,1710-1720,1780-1789,0.825646,0.174354,61,529,,0.023334,0.976666,,
larcin,1720-1730,1789-1802,0.825509,0.174491,63,204,,,,,
tellier,1710-1720,1789-1802,0.825467,0.174533,534,147,,,,,
stance,1700-1710,1780-1789,0.825266,0.174734,50,110,,0.012011,0.987989,,
din,1710-1720,1740-1750,0.825142,0.174858,259,234,,0.013162,0.986838,,
tance,1700-1710,1780-1789,0.82514,0.17486,105,1126,,0.02649,0.97351,,
pies,1700-1710,1789-1802,0.825002,0.174998,541,385,,,,,
préfet,1700-1710,1740-1750,0.824863,0.175137,68,289,,0.014115,0.985885,,
totalement,1700-1710,1750-1760,0.824857,0.175143,140,658,,0.016597,0.983403,,
plane,1700-1710,1780-1789,0.824682,0.175318,250,314,,0.06625,0.93375,,
ord,1730-1740,1789-1802,0.824582,0.175418,433,576,,0.023901,0.976099,,
cell,1730-1740,1750-1760,0.824156,0.175844,71,95,,0.008678,0.991322,,
conclus,1710-1720,1730-1740,0.824038,0.175962,114,241,,0.034489,0.965511,,
rour,1720-1730,1740-1750,0.823984,0.176016,108,418,,0.011759,0.988241,,
attribut,1700-1710,1710-1720,0.823718,0.176282,71,62,,,,,
dispo,1700-1710,1789-1802,0.823626,0.176374,52,466,,0.012568,0.987432,,
l'impression,1720-1730,1760-1770,0.823605,0.176395,372,1156,,,,,
alfez,1700-1710,1730-1740,0.823414,0.176586,120,107,,0.015756,0.984244,,
crain,1700-1710,1770-1780,0.823142,0.176858,215,313,,,,,
tomme,1700-1710,1730-1740,0.822749,0.177251,51,52,,0.015985,0.984015,,
suivra,1700-1710,1710-1720,0.822656,0.177344,62,63,,0.009588,0.990412,,
ric,1720-1730,1730-1740,0.822632,0.177368,204,315,,0.018526,0.981474,,
siu,1740-1750,1750-1760,0.822563,0.177437,211,131,,0.014861,0.985139,,
recit,1780-1789,1789-1802,0.822544,0.177456,189,113,,,,,
d'hollande,1730-1740,1740-1750,0.822539,0.177461,181,201,,,,,
lam,1750-1760,1780-1789,0.822502,0.177498,92,649,,0.01188,0.98812,,
repre,1700-1710,1770-1780,0.822478,0.177522,95,73,,0.013274,0.986726,,
couver,1710-1720,1789-1802,0.822221,0.177779,153,206,,0.044518,0.955482,,
entreprend,1700-1710,1740-1750,0.822119,0.177881,78,285,,0.009678,0.990322,,
contrai,1740-1750,1789-1802,0.82209,0.17791,173,95,,0.013743,0.986257,,
pécher,1700-1710,1720-1730,0.821903,0.178097,51,52,,0.021585,0.978415,,
consommer,1700-1710,1740-1750,0.821868,0.178132,53,135,,0.01072,0.98928,,
achevez,1710-1720,1720-1730,0.821741,0.178259,103,80,,,,,
d'é,1710-1720,1720-1730,0.821701,0.178299,142,180,,,,,
ieux,1700-1710,1780-1789,0.821655,0.178345,52,693,,0.02609,0.97391,,
liy,1710-1720,1730-1740,0.821445,0.178555,50,61,,,,,
fidellement,1700-1710,1750-1760,0.821293,0.178707,67,102,,0.032353,0.967647,,
d'assez,1720-1730,1740-1750,0.821278,0.178722,171,325,,,,,
nov,1730-1740,1750-1760,0.821112,0.178888,489,420,,0.044961,0.955039,,
pié,1720-1730,1789-1802,0.821099,0.178901,548,218,,,,,
vilité,1720-1730,1740-1750,0.821057,0.178943,63,111,,0.039643,0.960357,,
role,1720-1730,1750-1760,0.821043,0.178957,181,307,,0.019918,0.980082,,
roir,1700-1710,1740-1750,0.821006,0.178994,81,284,,0.017228,0.982772,,
mez,1700-1710,1770-1780,0.820919,0.179081,72,63,,0.015327,0.984673,,
vatican,1710-1720,1740-1750,0.820852,0.179148,119,54,,,,,
princi,1700-1710,1789-1802,0.820663,0.179337,76,447,,0.025711,0.974289,,
posture,1700-1710,1720-1730,0.820589,0.179411,55,127,,0.013815,0.986185,,
qu'autrement,1710-1720,1789-1802,0.820448,0.179552,195,79,,,,,
yourte,1740-1750,1770-1780,0.820431,0.179569,116,167,,,,,
differe,1710-1720,1720-1730,0.820345,0.179655,120,128,,0.019293,0.980707,,
demeurez,1720-1730,1740-1750,0.819658,0.180342,161,164,,,,,
led,1710-1720,1720-1730,0.819585,0.180415,98,243,,0.049741,0.950259,,
interest,1700-1710,1789-1802,0.819581,0.180419,341,87,,,,,
solution,1720-1730,1730-1740,0.819574,0.180426,100,121,,0.010657,0.989343,,
reporter,1740-1750,1789-1802,0.819562,0.180438,177,259,,,,,
eme,1720-1730,1770-1780,0.819419,0.180581,102,215,,0.013823,0.986177,,
rôt,1710-1720,1740-1750,0.819084,0.180916,69,421,,0.039817,0.960183,,
ecole,1730-1740,1789-1802,0.819069,0.180931,94,232,,0.022037,0.977963,,
dez,1710-1720,1730-1740,0.819068,0.180932,409,194,,0.012971,0.987029,,
arrivez,1710-1720,1789-1802,0.818956,0.181044,380,112,,,,,
farce,1720-1730,1780-1789,0.818888,0.181112,78,393,,,,,
cét,1700-1710,1750-1760,0.818797,0.181203,352,80,,,,,
l'é,1700-1710,1760-1770,0.81867,0.18133,216,1367,,,,,
d'apparence,1720-1730,1760-1770,0.818654,0.181346,255,244,,,,,
insensé,1700-1710,1740-1750,0.818582,0.181418,51,106,,0.01269,0.98731,,
peutêtre,1700-1710,1750-1760,0.818313,0.181687,114,220,,0.02313,0.97687,,
l'avant,1710-1720,1750-1760,0.818234,0.181766,57,571,,,,,
travaillez,1710-1720,1720-1730,0.818123,0.181877,64,70,,,,,
ravoir,1720-1730,1760-1770,0.817119,0.182881,161,199,,0.013282,0.986718,,
gueux,1720-1730,1750-1760,0.817002,0.182998,76,145,,0.014965,0.985035,,
suspendu,1780-1789,1789-1802,0.816962,0.183038,549,719,,0.007362,0.992638,,
fleuri,1700-1710,1789-1802,0.816644,0.183356,54,440,,0.031321,0.968679,,
jardinier,1710-1720,1740-1750,0.816507,0.183493,178,113,,,,,
montfort,1740-1750,1789-1802,0.816418,0.183582,74,198,,,,,
vies,1700-1710,1760-1770,0.816262,0.183738,245,340,,,,,
l'admiration,1750-1760,1789-1802,0.816244,0.183756,443,802,,,,,
réunion,1710-1720,1760-1770,0.816197,0.183803,311,1562,,0.018856,0.981144,,
dore,1710-1720,1730-1740,0.81617,0.18383,118,67,,0.010059,0.989941,,
l'et,1720-1730,1750-1760,0.816119,0.183881,90,89,,,,,
d'autre,1700-1710,1710-1720,0.816023,0.183977,2126,3020,,,,,
informe,1700-1710,1780-1789,0.81595,0.18405,71,419,,0.012719,0.987281,,
d'ap,1710-1720,1730-1740,0.815946,0.184054,53,126,,,,,
divertis,1700-1710,1730-1740,0.815871,0.184129,97,55,,,,,
pitre,1730-1740,1789-1802,0.81579,0.18421,113,269,,0.01424,0.98576,,
tranche,1720-1730,1770-1780,0.81577,0.18423,413,569,,0.062802,0.937198,,
mmne,1730-1740,1789-1802,0.815515,0.184485,98,517,,0.020658,0.979342,,
conm,1710-1720,1789-1802,0.815497,0.184503,91,445,,0.015462,0.984538,,
proses,1740-1750,1789-1802,0.815426,0.184574,179,182,,0.014612,0.985388,,
singularité,1710-1720,1770-1780,0.815358,0.184642,97,610,,0.015539,0.984461,,
mec,1730-1740,1750-1760,0.815292,0.184708,81,97,,0.00538,0.99462,,
injustement,1710-1720,1720-1730,0.815202,0.184798,125,97,,0.033013,0.966987,,
