word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
mefures,1710-1720,1760-1770,95,479,5524,0.3379,0.7902,0.8917
aii,1730-1740,1760-1770,181,400,5677,0.3377,0.0206,0.8497
excuse,1710-1720,1740-1750,145,169,5694,0.3375,0.0072,0.0494
enceinte,1700-1710,1770-1780,92,816,5683,0.3369,0.4123,0.7225
cetre,1730-1740,1750-1760,231,486,5674,0.3368,0.2391,0.7236
uis,1770-1780,1789-1802,448,781,5667,0.3359,0.1028,0.916
cnt,1700-1710,1730-1740,416,156,5663,0.3357,0.4171,0.9488
chère,1700-1710,1750-1760,285,3654,5683,0.3357,0.9469,0.8842
ark,1720-1730,1789-1802,222,1592,5241,0.3356,0.9705,0.9719
serviteur,1710-1720,1789-1802,628,1222,5689,0.3353,0.6497,0.8203
trouvai,1710-1720,1750-1760,445,806,5660,0.335,0.7959,0.5989
merci,1700-1710,1789-1802,108,729,5675,0.335,0.4089,0.8011
teins,1720-1730,1730-1740,699,943,5683,0.3348,0.5614,0.8323
parlons,1710-1720,1740-1750,282,427,5698,0.3346,0.271,0.5882
aulli,1730-1740,1750-1760,515,797,5679,0.3345,0.0147,0.8686
éloigne,1700-1710,1710-1720,89,91,5692,0.3344,0.6954,0.2842
capital,1700-1710,1750-1760,444,2207,5703,0.3343,0.4488,0.7524
ili,1720-1730,1789-1802,516,2140,5671,0.3342,0.1612,0.8501
irs,1730-1740,1770-1780,156,548,5645,0.3341,0.0502,0.8051
agent,1710-1720,1789-1802,91,1157,5679,0.334,0.407,0.4337
style,1700-1710,1780-1789,204,4189,5710,0.3337,0.5483,0.6396
ailleurs,1710-1720,1789-1802,2945,4520,5717,0.3336,0.7068,0.86
dce,1730-1740,1789-1802,228,1641,5290,0.3335,0.3676,0.8506
véritablement,1710-1720,1780-1789,403,2090,5710,0.3333,0.1174,0.1416
acquit,1740-1750,1760-1770,185,416,5686,0.3329,0.7443,0.6898
infamie,1700-1710,1760-1770,55,129,5682,0.3324,0.9412,0.6407
impunément,1700-1710,1720-1730,87,155,5689,0.3323,0.9285,0.5688
great,1700-1710,1770-1780,563,643,2053,0.3322,0.9435,0.9632
airs,1720-1730,1780-1789,360,2963,5706,0.3322,0.6215,0.8107
jetter,1710-1720,1780-1789,994,2760,5698,0.3319,0.7708,0.5692
cuir,1710-1720,1760-1770,316,2029,5684,0.3318,0.6051,0.6049
préférer,1710-1720,1780-1789,107,1266,5703,0.3315,0.5067,0.511
bre,1700-1710,1780-1789,629,3159,5698,0.3313,0.0761,0.5772
retenir,1700-1710,1740-1750,582,1165,5710,0.3312,0.0316,0.0562
fervi,1740-1750,1789-1802,893,985,5562,0.3312,0.4537,0.6644
lic,1750-1760,1789-1802,210,1156,5621,0.3311,0.2314,0.5277
puni,1710-1720,1750-1760,314,669,5693,0.331,0.1152,0.0996
paye,1730-1740,1750-1760,704,1619,5690,0.3308,0.4163,0.3486
quo,1710-1720,1789-1802,1034,1243,5700,0.3305,0.9177,0.8935
pouvait,1710-1720,1740-1750,2149,453,5677,0.3302,0.8853,0.7617
innocens,1720-1730,1770-1780,207,397,5680,0.3301,0.464,0.371
traverse,1710-1720,1760-1770,204,1378,5681,0.33,0.9432,0.8746
douleurs,1730-1740,1760-1770,488,1331,5706,0.3299,0.5037,0.1681
rendue,1700-1710,1710-1720,325,553,5707,0.3298,0.3461,0.5125
tronc,1760-1770,1780-1789,1294,936,5679,0.3297,0.5799,0.4947
canon,1710-1720,1770-1780,718,2087,5687,0.3294,0.3966,0.5496
bourgeois,1710-1720,1780-1789,2602,2337,5696,0.3291,0.7967,0.6443
fers,1720-1730,1789-1802,646,2979,5701,0.3289,0.7416,0.8152
emporte,1700-1710,1710-1720,206,249,5709,0.3288,0.0327,0.0863
boeuf,1780-1789,1789-1802,1362,728,5666,0.3286,0.0514,0.225
historien,1710-1720,1789-1802,127,449,5695,0.3284,0.3654,0.3645
faveurs,1730-1740,1780-1789,556,1711,5696,0.3283,0.6697,0.3018
garni,1730-1740,1760-1770,296,984,5676,0.3283,0.7278,0.7172
proprement,1710-1720,1760-1770,992,2314,5709,0.3282,0.8106,0.868
sent,1710-1720,1789-1802,1342,4876,5715,0.3277,0.0417,0.3654
meurs,1710-1720,1730-1740,307,444,5690,0.3273,0.6359,0.228
manteau,1760-1770,1770-1780,649,829,5696,0.3267,0.2968,0.0448
humains,1700-1710,1730-1740,115,418,5695,0.3264,0.3969,0.4136
cours,1720-1730,1740-1750,4191,6566,5718,0.3261,0.289,0.5943
iic,1740-1750,1789-1802,311,886,5595,0.3257,0.1484,0.9301
hazard,1700-1710,1789-1802,642,758,5698,0.3256,0.6989,0.7433
lorsqu,1710-1720,1789-1802,303,1537,5718,0.3255,0.3401,0.5302
captivité,1700-1710,1780-1789,82,588,5681,0.3253,0.3682,0.5217
obligée,1720-1730,1730-1740,312,687,5695,0.3252,0.5996,0.5993
exprime,1700-1710,1720-1730,264,155,5709,0.3251,0.4468,0.656
lil,1780-1789,1789-1802,596,1060,5635,0.325,0.122,0.8422
dignes,1710-1720,1740-1750,560,1014,5710,0.3248,0.3323,0.3664
jure,1720-1730,1789-1802,924,1527,5699,0.3247,0.9319,0.9891
there,1750-1760,1789-1802,535,965,5014,0.324,0.6233,0.908
apôtres,1730-1740,1780-1789,486,747,5663,0.3238,0.6366,0.3803
inviolable,1710-1720,1789-1802,130,753,5687,0.3232,0.9067,0.2394
exact,1700-1710,1789-1802,177,898,5692,0.3231,0.6483,0.7019
discipline,1710-1720,1789-1802,769,1626,5690,0.3228,0.5889,0.5374
pavillon,1700-1710,1789-1802,488,1192,5668,0.3227,0.3325,0.539
totale,1700-1710,1760-1770,99,1784,5705,0.3227,0.8885,0.6985
flotte,1710-1720,1740-1750,467,3207,5704,0.3225,0.6741,0.4459
débiteurs,1780-1789,1789-1802,925,1013,5667,0.3224,0.7448,0.7118
chrétiens,1730-1740,1740-1750,1203,1585,5692,0.3223,0.232,0.2851
extraordinaires,1700-1710,1789-1802,467,2714,5703,0.322,0.5053,0.5847
peuples,1720-1730,1740-1750,4863,5501,5716,0.3218,0.5091,0.3145
éloges,1710-1720,1789-1802,187,1339,5706,0.3216,0.8258,0.1475
militaire,1720-1730,1789-1802,685,6209,5696,0.3214,0.8303,0.5781
aventures,1770-1780,1789-1802,561,645,5677,0.3213,0.0164,0.0109
hasard,1710-1720,1770-1780,399,1826,5695,0.3212,0.6332,0.7401
approuver,1700-1710,1720-1730,141,164,5692,0.321,0.8023,0.4589
rai,1710-1720,1789-1802,626,2330,5703,0.3209,0.2836,0.076
suit,1700-1710,1710-1720,391,259,5709,0.3208,0.1958,0.7743
mouvements,1710-1720,1720-1730,268,150,5648,0.3204,0.4654,0.3837
clarté,1700-1710,1750-1760,224,632,5704,0.3199,0.8721,0.8581
profondes,1710-1720,1789-1802,167,1063,5703,0.3194,0.6455,0.4662
éteint,1710-1720,1789-1802,197,671,5694,0.3193,0.6159,0.5368
scs,1710-1720,1750-1760,417,1273,5688,0.3189,0.3685,0.9219
unc,1710-1720,1740-1750,502,500,5673,0.3188,0.7929,0.9246
lir,1730-1740,1789-1802,323,1766,5676,0.3185,0.209,0.878
bonheur,1710-1720,1770-1780,1549,14887,5715,0.3184,0.7945,0.7191
née,1700-1710,1750-1760,313,1253,5700,0.3183,0.0041,0.1227
etl,1730-1740,1740-1750,176,350,5666,0.3178,0.2943,0.0215
their,1770-1780,1789-1802,1332,2402,3141,0.3178,0.9535,0.9289
construire,1700-1710,1720-1730,106,264,5679,0.3173,0.7761,0.5028
fixe,1700-1710,1789-1802,271,3629,5710,0.3171,0.4462,0.3533
négociant,1720-1730,1789-1802,186,2020,5670,0.3171,0.8367,0.8483
prévention,1700-1710,1789-1802,154,678,5690,0.3169,0.0455,0.5066
portions,1700-1710,1760-1770,186,1170,5686,0.3164,0.938,0.8838
toile,1750-1760,1770-1780,959,2287,5702,0.3159,0.5133,0.1969
chaux,1710-1720,1789-1802,385,1260,5660,0.3158,0.4616,0.74
gouverne,1720-1730,1789-1802,354,2160,5693,0.3156,0.6258,0.5361
mette,1720-1730,1730-1740,289,386,5696,0.3155,0.3553,0.4112
sceaux,1700-1710,1789-1802,141,940,5680,0.3154,0.8627,0.8974
dui,1720-1730,1789-1802,397,1955,5661,0.3154,0.3503,0.8726
trace,1700-1710,1770-1780,175,1325,5701,0.3153,0.5502,0.2661
cui,1710-1720,1760-1770,725,936,5694,0.3149,0.4364,0.7232
point,1700-1710,1720-1730,29175,35697,5721,0.3147,0.5151,0.6245
connue,1700-1710,1720-1730,291,426,5715,0.3146,0.0598,0.0708
lans,1710-1720,1789-1802,407,1223,5691,0.3146,0.1867,0.9146
valoit,1700-1710,1740-1750,449,524,5684,0.3143,0.8483,0.7492
bande,1700-1710,1760-1770,236,829,5680,0.3142,0.7575,0.6633
bretagne,1700-1710,1740-1750,575,1846,5692,0.3139,0.8699,0.7561
éteindre,1700-1710,1789-1802,108,686,5698,0.3132,0.748,0.5409
défiance,1700-1710,1789-1802,87,1293,5684,0.3131,0.9567,0.3856
rendroit,1710-1720,1720-1730,156,213,5691,0.3128,0.1522,0.3595
alpes,1720-1730,1789-1802,443,1121,5675,0.3127,0.4319,0.8764
dangereuse,1740-1750,1789-1802,684,1871,5700,0.3122,0.3298,0.2547
entendus,1710-1720,1789-1802,177,651,5687,0.312,0.5824,0.717
deux,1710-1720,1720-1730,32272,38221,5721,0.3118,0.1941,0.5007
inc,1710-1720,1720-1730,105,217,5637,0.3111,0.0056,0.3796
absolue,1700-1710,1789-1802,59,2462,5697,0.3111,0.5216,0.6814
secrétaire,1710-1720,1789-1802,486,3178,5688,0.3107,0.9189,0.8125
who,1720-1730,1760-1770,999,212,2396,0.3106,0.6081,0.9769
tendresse,1700-1710,1710-1720,640,753,5702,0.3102,0.3093,0.125
ill,1700-1710,1780-1789,1212,937,5701,0.31,0.4991,0.9422
préférence,1700-1710,1789-1802,155,2429,5702,0.3098,0.7427,0.3591
crédit,1710-1720,1789-1802,844,8066,5708,0.3097,0.6247,0.6238
réel,1700-1710,1789-1802,305,2319,5704,0.3094,0.6448,0.8301
gouverneur,1710-1720,1789-1802,1380,3875,5703,0.3093,0.1717,0.1026
conviennent,1740-1750,1750-1760,699,858,5703,0.3088,0.4777,0.2912
aucuns,1740-1750,1789-1802,1883,1433,5688,0.3086,0.588,0.6788
jambes,1740-1750,1750-1760,1057,938,5698,0.3086,0.7619,0.5377
famine,1700-1710,1770-1780,77,726,5678,0.3081,0.8742,0.4269
joue,1700-1710,1760-1770,349,1085,5702,0.3076,0.8393,0.7673
doi,1710-1720,1740-1750,315,431,5682,0.3073,0.5747,0.2618
attachement,1730-1740,1750-1760,434,702,5703,0.3064,0.4404,0.1224
parens,1700-1710,1789-1802,934,4050,5705,0.3063,0.91,0.8536
servant,1720-1730,1770-1780,306,1327,5702,0.3062,0.7906,0.6071
rii,1710-1720,1789-1802,115,652,5635,0.3059,0.1334,0.912
cuivre,1700-1710,1730-1740,546,2647,5694,0.3058,0.9649,0.8936
viande,1750-1760,1760-1770,578,917,5685,0.3057,0.1901,0.3111
veulent,1710-1720,1730-1740,1628,1586,5714,0.3055,0.5565,0.2158
pouces,1700-1710,1740-1750,1982,3625,5681,0.3054,0.9892,0.9956
châtiment,1700-1710,1720-1730,127,201,5686,0.3051,0.5308,0.1001
expérience,1710-1720,1760-1770,234,3154,5715,0.304,0.5121,0.6272
iti,1720-1730,1789-1802,247,1070,5668,0.3039,0.1892,0.9328
nés,1700-1710,1780-1789,164,2046,5700,0.3037,0.6442,0.4541
requis,1710-1720,1789-1802,886,1017,5680,0.3037,0.8777,0.8661
copies,1710-1720,1789-1802,463,671,5703,0.3033,0.7264,0.8237
cit,1720-1730,1730-1740,843,627,5692,0.3033,0.5862,0.6338
défaite,1700-1710,1730-1740,155,1250,5692,0.3032,0.7455,0.3785
avcc,1730-1740,1760-1770,449,700,5637,0.3029,0.3807,0.7743
sunt,1730-1740,1740-1750,1866,631,5675,0.3027,0.9086,0.812
fardeau,1700-1710,1789-1802,139,1291,5688,0.3026,0.79,0.7072
tirent,1730-1740,1780-1789,540,1852,5701,0.3022,0.3015,0.0953
mêle,1730-1740,1750-1760,519,683,5696,0.3021,0.5042,0.0957
travaillent,1710-1720,1789-1802,242,707,5690,0.3018,0.4428,0.3097
tii,1760-1770,1789-1802,343,1149,5661,0.3015,0.1365,0.9313
remède,1710-1720,1720-1730,313,229,5690,0.3014,0.0865,0.2022
verse,1700-1710,1789-1802,120,616,5680,0.3012,0.607,0.8694
vives,1700-1710,1789-1802,301,1267,5699,0.3006,0.9225,0.7462
inconvénient,1730-1740,1789-1802,277,1592,5698,0.3005,0.8236,0.2617
donnée,1720-1730,1760-1770,1274,2763,5712,0.3005,0.4538,0.6407
bâti,1700-1710,1780-1789,218,929,5688,0.3001,0.2332,0.2606
archevêque,1700-1710,1789-1802,513,482,5678,0.2999,0.93,0.7974
placée,1740-1750,1760-1770,505,1255,5700,0.2998,0.4738,0.6096
original,1710-1720,1789-1802,414,805,5714,0.2996,0.5036,0.5719
masse,1700-1710,1789-1802,163,4857,5695,0.2993,0.9146,0.8209
soif,1700-1710,1789-1802,128,857,5670,0.2991,0.7797,0.7106
cruel,1730-1740,1750-1760,1376,1694,5708,0.2991,0.169,0.0075
fiur,1710-1720,1740-1750,290,501,5035,0.299,0.3743,0.8303
lieue,1710-1720,1740-1750,317,1902,5679,0.2984,0.983,0.8814
régiment,1710-1720,1730-1740,322,357,5679,0.2984,0.8313,0.4043
graines,1700-1710,1710-1720,269,180,5620,0.298,0.7802,0.7668
demandent,1780-1789,1789-1802,1615,1890,5711,0.2978,0.0635,0.1012
veut,1710-1720,1720-1730,7215,5741,5716,0.2974,0.4702,0.4575
montagnes,1700-1710,1740-1750,581,5194,5707,0.2973,0.8966,0.365
blâme,1700-1710,1770-1780,140,819,5690,0.297,0.7259,0.0461
opération,1710-1720,1720-1730,83,459,5700,0.2965,0.8183,0.7455
foin,1710-1720,1720-1730,4498,3461,5710,0.2963,0.7971,0.7606
rouge,1730-1740,1789-1802,1430,4588,5711,0.2963,0.3484,0.6268
venu,1710-1720,1720-1730,1520,1768,5712,0.296,0.2245,0.1612
touche,1720-1730,1750-1760,641,1410,5709,0.296,0.204,0.2268
contredit,1700-1710,1780-1789,196,1421,5707,0.2959,0.9626,0.8782
attachées,1710-1720,1789-1802,301,789,5686,0.2953,0.8189,0.748
iir,1730-1740,1760-1770,243,559,5661,0.295,0.1489,0.8723
impositions,1710-1720,1789-1802,169,2710,5659,0.2949,0.953,0.8846
forma,1700-1710,1789-1802,318,1133,5694,0.2946,0.8967,0.884
jusqu,1700-1710,1710-1720,411,502,5719,0.294,0.4231,0.4527
mier,1700-1710,1760-1770,194,856,5684,0.2938,0.3706,0.8145
paille,1720-1730,1770-1780,322,3205,5680,0.2935,0.6569,0.8132
eil,1700-1710,1750-1760,571,962,5696,0.2932,0.4391,0.8614
société,1700-1710,1710-1720,365,1111,5715,0.2928,0.4842,0.6368
iis,1700-1710,1760-1770,907,806,5698,0.2926,0.6977,0.949
cicéron,1700-1710,1760-1770,1939,747,5682,0.2924,0.9746,0.8104
addition,1710-1720,1770-1780,134,553,5696,0.2923,0.5033,0.7794
dragon,1700-1710,1789-1802,87,579,5673,0.2921,0.1219,0.236
tua,1700-1710,1740-1750,847,1250,5684,0.2919,0.4932,0.7874
division,1700-1710,1789-1802,734,4957,5699,0.2914,0.6428,0.5473
grâces,1710-1720,1730-1740,566,654,5705,0.2914,0.8499,0.5655
perfidie,1700-1710,1789-1802,152,1104,5688,0.2913,0.9645,0.5414
trcs,1730-1740,1789-1802,293,946,5671,0.291,0.6273,0.8312
nées,1720-1730,1789-1802,234,875,5685,0.2906,0.4876,0.5429
postérité,1700-1710,1789-1802,161,2086,5705,0.29,0.6227,0.6797
ouvertement,1700-1710,1750-1760,226,825,5691,0.2899,0.7314,0.5877
nii,1700-1710,1789-1802,200,989,5617,0.2898,0.2297,0.9306
sérieusement,1710-1720,1780-1789,123,599,5674,0.2896,0.2424,0.2488
majesté,1710-1720,1740-1750,3392,7016,5716,0.2894,0.9484,0.8785
honore,1700-1710,1789-1802,98,478,5699,0.2893,0.7109,0.563
immédiatement,1710-1720,1780-1789,268,1787,5703,0.2891,0.2332,0.1732
receveur,1710-1720,1789-1802,644,1383,5667,0.2885,0.7409,0.5946
iles,1700-1710,1740-1750,273,2839,5680,0.2882,0.9894,0.8621
moulins,1700-1710,1760-1770,188,1378,5673,0.2882,0.6614,0.617
combler,1720-1730,1789-1802,135,603,5680,0.2879,0.4814,0.3129
monarchie,1710-1720,1789-1802,572,5285,5687,0.2879,0.792,0.7012
romaines,1700-1710,1789-1802,104,627,5682,0.2874,0.8385,0.6242
bâtiment,1710-1720,1740-1750,393,1177,5695,0.2872,0.502,0.7414
reconnus,1710-1720,1740-1750,159,346,5683,0.287,0.0671,0.2522
bourg,1710-1720,1730-1740,759,649,5692,0.2868,0.6981,0.7451
fabrique,1700-1710,1760-1770,196,2594,5679,0.2867,0.6965,0.4253
volupté,1720-1730,1730-1740,461,338,5689,0.2865,0.6196,0.265
vallée,1710-1720,1770-1780,269,657,5675,0.2862,0.5182,0.5571
échappé,1700-1710,1789-1802,87,1249,5693,0.2861,0.729,0.7136
impies,1720-1730,1740-1750,175,129,5688,0.286,0.4349,0.1163
purement,1710-1720,1770-1780,392,1412,5704,0.2858,0.2108,0.3186
repose,1720-1730,1740-1750,177,178,5699,0.2857,0.1022,0.2239
gaulois,1700-1710,1740-1750,100,420,5680,0.2853,0.6736,0.7063
multiplier,1720-1730,1770-1780,689,2489,5694,0.2851,0.9914,0.9358
arc,1730-1740,1780-1789,574,1135,5708,0.285,0.0291,0.0815
inutilement,1710-1720,1789-1802,405,956,5694,0.285,0.6994,0.1985
unie,1720-1730,1789-1802,553,1265,5696,0.2848,0.676,0.7869
possibles,1720-1730,1760-1770,168,938,5686,0.284,0.5907,0.7666
culture,1700-1710,1760-1770,491,7546,5694,0.284,0.8279,0.7908
reçut,1740-1750,1750-1760,1554,1370,5697,0.2839,0.6035,0.2088
poème,1700-1710,1780-1789,52,457,5677,0.2835,0.6753,0.8577
sénat,1700-1710,1789-1802,465,3338,5689,0.2827,0.7588,0.7549
montagne,1700-1710,1740-1750,700,3137,5711,0.2826,0.7855,0.5107
imprimée,1730-1740,1789-1802,655,820,5694,0.2821,0.3594,0.7485
réelle,1700-1710,1789-1802,453,2946,5704,0.2812,0.7849,0.8903
rapide,1700-1710,1789-1802,90,2293,5702,0.2812,0.8653,0.5674
pesanteur,1700-1710,1789-1802,81,639,5648,0.281,0.9887,0.9562
aristote,1770-1780,1780-1789,1592,3137,5693,0.2808,0.8111,0.2965
assemblées,1700-1710,1789-1802,321,4234,5697,0.2805,0.9512,0.7851
pères,1720-1730,1740-1750,225,343,5690,0.2804,0.7597,0.3719
evêque,1700-1710,1720-1730,857,1056,5686,0.2803,0.9885,0.8404
charles,1720-1730,1750-1760,6149,8794,5710,0.2799,0.9555,0.5137
corrompu,1700-1710,1789-1802,218,799,5686,0.2798,0.574,0.4356
corde,1710-1720,1760-1770,681,2877,5695,0.2797,0.6443,0.6791
prétendue,1710-1720,1789-1802,261,1312,5699,0.2792,0.7472,0.2737
passés,1700-1710,1789-1802,78,1236,5682,0.2791,0.6609,0.809
souvenir,1720-1730,1789-1802,786,3409,5711,0.2784,0.811,0.8776
sols,1700-1710,1789-1802,6150,6178,5667,0.2782,0.8583,0.9797
impie,1700-1710,1789-1802,136,687,5693,0.278,0.8943,0.4867
libre,1710-1720,1789-1802,1573,10923,5713,0.2777,0.3993,0.0966
dois,1700-1710,1710-1720,1451,1308,5715,0.2776,0.3432,0.6339
impatience,1720-1730,1789-1802,175,916,5702,0.2776,0.5432,0.6158
constance,1740-1750,1789-1802,597,1655,5686,0.2774,0.2989,0.8924
preuve,1700-1710,1789-1802,1593,6299,5715,0.2773,0.7983,0.8356
peindre,1700-1710,1789-1802,421,1893,5707,0.2769,0.774,0.8794
croyez,1710-1720,1770-1780,570,3412,5696,0.2769,0.1023,0.1612
extrémité,1710-1720,1789-1802,155,1073,5697,0.2768,0.9897,0.9529
jusque,1700-1710,1780-1789,377,908,5687,0.2766,0.4134,0.5953
bal,1710-1720,1780-1789,254,1344,5685,0.2763,0.1551,0.4191
gaules,1700-1710,1789-1802,213,677,5674,0.276,0.7,0.8202
vif,1710-1720,1780-1789,727,3161,5710,0.2757,0.709,0.7629
verrons,1780-1789,1789-1802,1356,1321,5693,0.2756,0.4203,0.3374
allemagne,1710-1720,1730-1740,255,618,5692,0.2755,0.8476,0.5914
viennent,1710-1720,1750-1760,1656,2707,5715,0.2751,0.1854,0.1613
qualités,1760-1770,1789-1802,5044,4293,5714,0.2745,0.5638,0.3951
jadis,1700-1710,1750-1760,83,450,5691,0.2744,0.01,0.1957
voyageurs,1700-1710,1750-1760,101,452,5696,0.2742,0.3777,0.2134
bâtimens,1710-1720,1740-1750,747,1484,5689,0.2741,0.8767,0.8045
rcs,1730-1740,1789-1802,162,946,5637,0.2731,0.0804,0.8081
dévotion,1730-1740,1750-1760,255,459,5684,0.2731,0.042,0.0149
italie,1720-1730,1730-1740,1375,2124,5711,0.2728,0.8079,0.7309
défense,1710-1720,1789-1802,630,3844,5700,0.2727,0.7809,0.5119
achat,1700-1710,1730-1740,206,70,5659,0.2724,0.5342,0.8719
publiquement,1700-1710,1750-1760,302,590,5695,0.2721,0.0271,0.1274
attachés,1720-1730,1770-1780,147,2228,5699,0.2719,0.4898,0.519
précisément,1700-1710,1789-1802,204,2080,5707,0.2717,0.4425,0.5141
ponts,1700-1710,1780-1789,200,2012,5683,0.2716,0.6538,0.6469
torrent,1700-1710,1740-1750,126,614,5700,0.2713,0.3652,0.489
experts,1700-1710,1789-1802,101,536,5653,0.2706,0.7135,0.87
désordre,1700-1710,1789-1802,203,2323,5694,0.2705,0.427,0.3878
commissaires,1700-1710,1750-1760,533,1584,5674,0.2701,0.5713,0.7362
charlemagne,1700-1710,1750-1760,124,873,5640,0.2699,0.4793,0.6587
exactement,1700-1710,1760-1770,380,2188,5710,0.2699,0.5613,0.357
terns,1700-1710,1710-1720,314,310,5635,0.2697,0.0584,0.595
tragédie,1710-1720,1750-1760,221,2406,5702,0.2695,0.6677,0.6414
quittances,1710-1720,1789-1802,485,856,4235,0.2692,0.965,0.8604
événement,1700-1710,1760-1770,80,1195,5697,0.269,0.3446,0.4934
étouffer,1700-1710,1710-1720,51,58,5683,0.2685,0.6078,0.2615
unit,1720-1730,1780-1789,142,505,5681,0.2681,0.8361,0.651
tristesse,1740-1750,1780-1789,360,900,5693,0.2678,0.4518,0.0678
faires,1710-1720,1770-1780,249,670,5679,0.2675,0.1263,0.8173
invincible,1710-1720,1770-1780,199,758,5686,0.2671,0.0269,0.082
langues,1700-1710,1760-1770,272,1139,5704,0.2669,0.6063,0.222
élévation,1700-1710,1780-1789,61,892,5696,0.2668,0.7298,0.5068
citadelle,1710-1720,1730-1740,392,985,5672,0.2666,0.638,0.6032
fidelle,1700-1710,1750-1760,211,417,5685,0.2664,0.7935,0.4705
fraude,1720-1730,1789-1802,397,1263,5682,0.2663,0.59,0.2956
théâtre,1710-1720,1789-1802,403,4819,5710,0.266,0.3809,0.285
fair,1700-1710,1730-1740,767,598,5709,0.2657,0.2143,0.4203
calomnie,1720-1730,1780-1789,129,1282,5685,0.2655,0.5517,0.1298
proie,1700-1710,1789-1802,143,1992,5697,0.2653,0.7949,0.6051
éclairé,1700-1710,1770-1780,150,2282,5706,0.2651,0.4012,0.4105
poids,1700-1710,1730-1740,2385,2886,5717,0.2645,0.6732,0.7821
efficace,1700-1710,1789-1802,145,806,5678,0.2643,0.9799,0.8095
certainement,1710-1720,1740-1750,682,871,5709,0.2642,0.1475,0.2111
colonnes,1700-1710,1720-1730,223,660,5688,0.2641,0.7794,0.7286
résoudre,1720-1730,1780-1789,203,862,5693,0.2638,0.8201,0.6656
accabler,1700-1710,1720-1730,63,73,5682,0.2637,0.8724,0.3554
guide,1700-1710,1730-1740,284,594,5708,0.2636,0.1476,0.2024
suffrages,1700-1710,1760-1770,117,482,5691,0.2636,0.2616,0.4116
nicolas,1700-1710,1740-1750,418,941,5694,0.2635,0.4808,0.7506
résistance,1700-1710,1760-1770,142,1050,5686,0.2634,0.759,0.7092
tou,1710-1720,1770-1780,1047,4734,5703,0.2633,0.041,0.5845
édition,1700-1710,1710-1720,131,238,5714,0.2631,0.0236,0.31
échappe,1700-1710,1710-1720,52,66,5694,0.2628,0.0664,0.3927
chute,1700-1710,1789-1802,239,1797,5702,0.2624,0.8222,0.4717
progrès,1700-1710,1789-1802,188,5351,5714,0.2621,0.9102,0.6604
continuel,1700-1710,1760-1770,144,830,5698,0.2618,0.6224,0.2536
isles,1720-1730,1750-1760,674,1250,5680,0.2614,0.7941,0.6941
greffier,1710-1720,1789-1802,570,1138,5675,0.2614,0.9633,0.6311
plan,1700-1710,1789-1802,449,10983,5714,0.2611,0.7826,0.9244
dès,1710-1720,1789-1802,4158,17778,5717,0.2604,0.373,0.3885
historiens,1700-1710,1789-1802,163,756,5691,0.2604,0.5583,0.4429
rencontré,1710-1720,1740-1750,153,426,5694,0.2603,0.1522,0.299
supplices,1780-1789,1789-1802,713,691,5667,0.26,0.6264,0.0318
forme,1710-1720,1789-1802,4602,16334,5718,0.2597,0.8119,0.8289
change,1710-1720,1730-1740,4728,2210,5716,0.2597,0.9752,0.9586
bibliothèque,1700-1710,1789-1802,136,899,5698,0.2594,0.5389,0.6279
ons,1720-1730,1789-1802,586,1764,5686,0.2589,0.0358,0.8566
prisons,1700-1710,1789-1802,115,2152,5670,0.2587,0.8514,0.6967
audace,1770-1780,1780-1789,918,1040,5700,0.2584,0.6822,0.0208
blanches,1710-1720,1789-1802,446,1134,5684,0.2583,0.6683,0.5866
applique,1700-1710,1710-1720,114,146,5701,0.2572,0.2817,0.333
choc,1710-1720,1720-1730,85,416,5680,0.2569,0.3264,0.5804
platon,1710-1720,1789-1802,487,1268,5691,0.2564,0.7262,0.233
trouvez,1710-1720,1760-1770,709,698,5693,0.2554,0.8275,0.9461
insupportable,1700-1710,1789-1802,119,614,5684,0.2553,0.488,0.5322
signer,1710-1720,1789-1802,504,903,5657,0.2552,0.6115,0.3394
tribunaux,1700-1710,1789-1802,68,4423,5686,0.2551,0.7023,0.7471
latitude,1720-1730,1789-1802,246,1587,5649,0.255,0.9828,0.7736
fuite,1700-1710,1789-1802,2556,8921,5713,0.2549,0.2356,0.6855
