word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
genéral,1720-1730,1760-1770,325,256,,0.5283,,
meurtres,1710-1720,1740-1750,78,253,,0.5283,0.6776,
vivez,1730-1740,1780-1789,184,347,,0.5281,,
ordonnant,1710-1720,1720-1730,123,159,,0.528,0.9673,
populaires,1720-1730,1789-1802,90,1241,,0.5278,0.8523,
semence,1730-1740,1760-1770,170,2036,,0.5277,0.9907,
isc,1740-1750,1750-1760,68,57,,0.5276,0.3713,
appliqué,1710-1720,1750-1760,232,403,,0.5275,0.2293,
l'effort,1700-1710,1740-1750,76,384,,0.5274,,
confuls,1710-1720,1750-1760,75,123,,0.5271,,
orat,1780-1789,1789-1802,416,92,,0.5266,,
frayeurs,1710-1720,1789-1802,65,130,,0.5265,0.6112,
chr,1700-1710,1770-1780,114,132,,0.5264,,
ara,1700-1710,1789-1802,106,283,,0.526,0.0391,
lce,1730-1740,1750-1760,56,70,,0.5258,0.1128,
neque,1730-1740,1770-1780,1303,3013,,0.5256,,
dife,1700-1710,1780-1789,120,577,,0.5255,0.6766,
vivante,1710-1720,1720-1730,108,150,,0.5255,0.0609,
noël,1730-1740,1789-1802,120,194,,0.5254,0.2019,
comparé,1710-1720,1740-1750,110,150,,0.5252,0.4847,
creuse,1710-1720,1720-1730,162,83,,0.5252,0.6742,
songes,1710-1720,1789-1802,342,316,,0.5251,0.724,
épreuves,1710-1720,1770-1780,52,725,,0.525,0.7875,
matres,1710-1720,1789-1802,157,146,,0.5248,0.7882,
monnoies,1720-1730,1789-1802,151,5709,,0.5246,0.9826,
imparfait,1740-1750,1789-1802,93,452,,0.5245,0.7843,
uno,1720-1730,1770-1780,441,622,,0.5245,0.7598,
taureaux,1710-1720,1780-1789,96,406,,0.5239,0.7279,
tartre,1770-1780,1780-1789,664,471,,0.5237,,
diminuent,1710-1720,1760-1770,85,536,,0.5234,0.8401,
tité,1720-1730,1750-1760,96,347,,0.5234,0.7841,
regis,1700-1710,1740-1750,655,1536,,0.5233,,
insulter,1700-1710,1720-1730,52,82,,0.5231,0.675,
pend,1710-1720,1789-1802,168,312,,0.5231,0.5309,
cns,1730-1740,1789-1802,55,324,,0.5229,0.3309,
sentences,1750-1760,1770-1780,942,917,,0.5228,,
soo,1700-1710,1730-1740,520,118,,0.5223,,
mus,1710-1720,1780-1789,304,403,,0.5219,0.3252,
séparé,1700-1710,1730-1740,97,259,,0.5218,0.0697,
edouard,1730-1740,1760-1770,112,473,,0.5217,0.4284,
duo,1700-1710,1770-1780,154,925,,0.5216,0.7615,
l'épaisseur,1730-1740,1740-1750,110,183,,0.5214,,
mos,1740-1750,1789-1802,146,172,,0.5213,0.4299,
continuant,1710-1720,1789-1802,200,443,,0.5212,0.4134,
marqués,1700-1710,1750-1760,55,665,,0.5211,0.5512,
regardoient,1700-1710,1710-1720,140,134,,0.521,0.4616,
cfi,1700-1710,1750-1760,244,158,,0.5209,0.4847,
anno,1720-1730,1730-1740,1216,2823,,0.5206,,
brûlé,1700-1710,1760-1770,115,467,,0.5206,,
nuls,1710-1720,1789-1802,275,536,,0.5203,0.8166,
chaloupe,1710-1720,1760-1770,193,262,,0.5202,,
l'imagination,1710-1720,1770-1780,258,1846,,0.5201,,
bouillons,1700-1710,1730-1740,105,52,,0.52,,
danis,1700-1710,1770-1780,80,603,,0.5199,0.1694,
vere,1770-1780,1780-1789,257,154,,0.5199,0.6924,
républiques,1720-1730,1740-1750,168,285,,0.5198,0.5222,
polie,1700-1710,1789-1802,69,244,,0.5194,0.41,
placet,1760-1770,1789-1802,131,82,,0.5193,,
d'entrer,1720-1730,1730-1740,695,1088,,0.5192,,
scie,1720-1730,1760-1770,62,757,,0.5192,0.9819,
séparés,1720-1730,1789-1802,117,916,,0.5188,0.3153,
séduire,1700-1710,1710-1720,70,78,,0.5188,0.3305,
remonte,1700-1710,1710-1720,68,85,,0.5187,0.2712,
étoi,1710-1720,1730-1740,92,173,,0.5186,0.2947,
naquit,1710-1720,1740-1750,80,135,,0.5185,0.8227,
operation,1730-1740,1740-1750,50,106,,0.5183,,
uniforme,1700-1710,1789-1802,79,1471,,0.5182,0.7453,
essentielles,1740-1750,1750-1760,216,394,,0.5181,,
tris,1700-1710,1750-1760,102,197,,0.518,0.0528,
appuyée,1710-1720,1730-1740,59,144,,0.5178,0.9339,
incommodité,1720-1730,1789-1802,143,92,,0.5177,,
nostre,1720-1730,1770-1780,1314,180,,0.5175,,
pafler,1710-1720,1789-1802,53,175,,0.5173,0.5288,
inclinations,1750-1760,1760-1770,433,491,,0.5171,,
contribution,1700-1710,1780-1789,97,1792,,0.5168,0.6168,
differente,1720-1730,1730-1740,651,382,,0.5167,,
retirez,1700-1710,1760-1770,180,196,,0.5166,0.8569,
coute,1700-1710,1740-1750,90,352,,0.5165,0.2194,
snt,1730-1740,1789-1802,54,240,,0.5164,0.4632,
l'escadre,1710-1720,1720-1730,90,134,,0.5163,,
menu,1740-1750,1789-1802,230,242,,0.5162,,
l'écorce,1710-1720,1750-1760,214,756,,0.5161,,
cuit,1720-1730,1750-1760,219,275,,0.516,,
puiflance,1710-1720,1730-1740,50,176,,0.516,0.7872,
raisin,1700-1710,1789-1802,291,407,,0.5158,,
assurances,1730-1740,1780-1789,157,800,,0.5157,0.9501,
quid,1700-1710,1770-1780,2513,2978,,0.5157,,
l'avis,1720-1730,1740-1750,806,939,,0.5155,,
nee,1740-1750,1770-1780,95,115,,0.5154,0.113,
vill,1730-1740,1770-1780,71,176,,0.5153,0.2538,
filr,1710-1720,1720-1730,118,266,,0.5153,0.4135,
leau,1720-1730,1789-1802,53,190,,0.5151,0.1418,
empecher,1710-1720,1780-1789,115,103,,0.515,,
moilon,1710-1720,1730-1740,161,112,,0.5149,,
tete,1710-1720,1730-1740,178,109,,0.5147,0.772,
allumé,1720-1730,1750-1760,103,125,,0.5144,,
douaire,1730-1740,1760-1770,256,220,,0.5143,,
mangent,1750-1760,1760-1770,294,568,,0.5143,,
s'é,1710-1720,1730-1740,158,462,,0.5139,,
foutenu,1710-1720,1789-1802,64,308,,0.5138,0.119,
délivre,1700-1710,1710-1720,117,72,,0.5136,0.0273,
s'observe,1700-1710,1789-1802,55,76,,0.5135,,
nde,1710-1720,1740-1750,75,118,,0.5133,0.2265,
flit,1710-1720,1789-1802,90,491,,0.5132,0.3024,
amer,1700-1710,1750-1760,66,166,,0.5131,0.5182,
grenier,1720-1730,1789-1802,330,474,,0.513,0.654,
choeurs,1720-1730,1730-1740,50,276,,0.5125,,
destruction,1700-1710,1789-1802,71,1795,,0.5124,0.8109,
souliers,1760-1770,1770-1780,715,314,,0.5123,0.4884,
l'incertitude,1710-1720,1730-1740,112,280,,0.5121,,
peinte,1730-1740,1780-1789,188,446,,0.512,,
iut,1710-1720,1789-1802,55,366,,0.5119,,
gueule,1700-1710,1760-1770,86,594,,0.5118,0.5671,
voyes,1730-1740,1789-1802,620,135,,0.5117,,
flancs,1740-1750,1770-1780,155,576,,0.5112,0.8456,
laise,1710-1720,1789-1802,91,160,,0.5111,0.9223,
judicieux,1780-1789,1789-1802,521,343,,0.511,,
corrompue,1700-1710,1789-1802,53,359,,0.5109,0.9549,
reçois,1780-1789,1789-1802,611,518,,0.5107,0.0092,
red,1760-1770,1780-1789,138,163,,0.5106,,
dea,1710-1720,1750-1760,156,145,,0.5104,0.3907,
nte,1710-1720,1730-1740,99,116,,0.5098,0.1301,
couchant,1740-1750,1789-1802,255,448,,0.5097,,
fontaines,1760-1770,1780-1789,602,955,,0.5093,,
ecrits,1710-1720,1789-1802,189,381,,0.5093,,
châtier,1720-1730,1789-1802,66,136,,0.509,,
fia,1700-1710,1750-1760,309,199,,0.509,,
augment,1730-1740,1780-1789,161,345,,0.5088,0.5419,
dequoi,1700-1710,1789-1802,517,55,,0.5087,,
tribu,1710-1720,1789-1802,84,1323,,0.5085,0.1523,
reconnoissancent,1700-1710,1710-1720,110,143,,0.5081,0.8703,
affecté,1700-1710,1710-1720,68,73,,0.508,0.1276,
disois,1700-1710,1730-1740,75,219,,0.5077,0.9386,
expédient,1760-1770,1789-1802,590,498,,0.5076,,
coquette,1700-1710,1770-1780,62,416,,0.5072,0.0661,
successivement,1700-1710,1720-1730,122,176,,0.5072,0.2465,
terroir,1730-1740,1760-1770,239,500,,0.5071,,
batteries,1710-1720,1730-1740,64,245,,0.5069,0.5324,
permises,1700-1710,1789-1802,50,156,,0.5068,0.8468,
d'unc,1730-1740,1750-1760,87,110,,0.5065,,
d'orge,1750-1760,1760-1770,254,551,,0.5062,,
hardiment,1700-1710,1760-1770,186,397,,0.506,0.591,
d'ambition,1720-1730,1789-1802,69,367,,0.5058,,
étendus,1700-1710,1720-1730,90,78,,0.5058,0.3614,
rames,1710-1720,1789-1802,123,312,,0.5057,,
dauphiné,1730-1740,1789-1802,192,558,,0.5055,,
coton,1760-1770,1770-1780,2957,2181,,0.5053,0.1486,
l'c,1730-1740,1760-1770,76,165,,0.5052,,
refusez,1700-1710,1710-1720,56,66,,0.5051,0.6014,
quelconque,1710-1720,1770-1780,132,1779,,0.5049,0.7735,
l'autel,1700-1710,1730-1740,158,451,,0.5048,,
naitre,1700-1710,1789-1802,118,769,,0.5048,0.9207,
gratuitement,1700-1710,1789-1802,83,617,,0.5047,0.3499,
reg,1720-1730,1730-1740,259,372,,0.5046,0.0175,
cement,1710-1720,1750-1760,86,225,,0.5045,0.3338,
guet,1710-1720,1770-1780,515,346,,0.5044,0.8722,
regler,1730-1740,1789-1802,818,119,,0.5042,,
cheminée,1740-1750,1780-1789,133,1000,,0.504,0.1783,
scrupuleux,1700-1710,1750-1760,60,138,,0.5037,0.8688,
iet,1720-1730,1789-1802,143,562,,0.5033,0.1303,
elections,1700-1710,1789-1802,133,153,,0.5031,,
l'habitude,1700-1710,1760-1770,90,1303,,0.5028,,
formation,1700-1710,1789-1802,107,2169,,0.5027,0.7832,
xxxvii,1700-1710,1730-1740,78,252,,0.5026,0.6967,
salaires,1740-1750,1760-1770,70,984,,0.5024,0.9006,
teindre,1700-1710,1720-1730,74,648,,0.5021,0.9481,
ros,1710-1720,1730-1740,172,215,,0.502,0.0106,
contributions,1700-1710,1789-1802,70,4077,,0.5019,0.8625,
maritime,1720-1730,1760-1770,81,729,,0.5019,0.8392,
dri,1730-1740,1789-1802,75,273,,0.5018,0.1127,
l'être,1700-1710,1760-1770,471,3188,,0.5016,,
cachent,1700-1710,1780-1789,54,366,,0.5013,0.2611,
l'hôtel,1710-1720,1789-1802,1152,2059,,0.5012,,
boutiques,1740-1750,1750-1760,331,382,,0.5007,,
dorante,1770-1780,1789-1802,74,100,,0.5005,,
frontière,1720-1730,1740-1750,54,86,,0.5002,,
augures,1710-1720,1789-1802,183,106,,0.5001,,
cassé,1700-1710,1740-1750,69,142,,0.4999,0.8752,
poulie,1710-1720,1780-1789,60,413,,0.4998,,
sat,1730-1740,1789-1802,192,210,,0.4996,0.8955,
cordages,1710-1720,1740-1750,119,1041,,0.4994,,
protester,1700-1710,1780-1789,58,179,,0.4993,0.521,
allumée,1710-1720,1720-1730,62,70,,0.4991,,
fripon,1720-1730,1789-1802,123,363,,0.4989,,
comprends,1710-1720,1770-1780,97,465,,0.4987,0.4085,
montée,1750-1760,1760-1770,199,527,,0.4985,0.2955,
profitable,1730-1740,1740-1750,90,73,,0.4984,0.394,
quin,1710-1720,1770-1780,692,946,,0.4982,0.6473,
verité,1700-1710,1789-1802,2035,453,,0.4981,,
bouton,1700-1710,1770-1780,96,1090,,0.4981,0.3716,
grotius,1710-1720,1730-1740,56,118,,0.4979,0.1412,
peuplée,1710-1720,1760-1770,53,403,,0.4978,,
paniers,1700-1710,1760-1770,154,482,,0.4977,,
grenoble,1740-1750,1750-1760,87,140,,0.4975,0.8057,
carreaux,1710-1720,1789-1802,103,414,,0.4974,0.8064,
d'engager,1700-1710,1720-1730,50,120,,0.4972,,
frivole,1700-1710,1720-1730,79,127,,0.4971,0.6858,
porcs,1700-1710,1730-1740,59,113,,0.497,0.7167,
proprieté,1760-1770,1789-1802,242,191,,0.4968,,
ats,1750-1760,1789-1802,68,486,,0.4967,0.0037,
via,1720-1730,1780-1789,487,442,,0.4967,0.2955,
d'infanterie,1710-1720,1770-1780,109,393,,0.4966,,
amoureuse,1700-1710,1720-1730,63,60,,0.4962,0.1067,
ruisseau,1700-1710,1730-1740,96,210,,0.4961,,
viandes,1750-1760,1760-1770,323,387,,0.496,,
royau,1720-1730,1789-1802,117,230,,0.496,0.9318,
croissant,1700-1710,1789-1802,58,467,,0.4959,0.7618,
judice,1730-1740,1789-1802,217,332,,0.4955,0.4141,
vifible,1710-1720,1789-1802,92,156,,0.4954,,
libertins,1700-1710,1780-1789,56,352,,0.4953,0.4809,
confulat,1710-1720,1789-1802,93,90,,0.4951,,
frontin,1720-1730,1760-1770,140,108,,0.495,,
gouvernemens,1700-1710,1789-1802,96,3011,,0.4949,0.9324,
affront,1750-1760,1770-1780,224,419,,0.4948,,
hait,1710-1720,1760-1770,127,284,,0.4947,0.5049,
étrangere,1700-1710,1789-1802,106,395,,0.4944,0.7722,
célébrer,1740-1750,1789-1802,229,605,,0.4942,,
équivoques,1710-1720,1789-1802,55,313,,0.4942,0.7154,
familiers,1700-1710,1730-1740,73,86,,0.4941,0.7664,
diamètre,1700-1710,1770-1780,52,726,,0.4938,0.9634,
couchée,1720-1730,1730-1740,92,114,,0.4938,,
tota,1730-1740,1789-1802,279,308,,0.4936,0.9543,
dispense,1720-1730,1789-1802,205,582,,0.4935,0.3182,
peints,1730-1740,1760-1770,106,329,,0.4933,,
d'autorité,1700-1710,1789-1802,142,960,,0.4932,,
tibre,1700-1710,1720-1730,104,107,,0.4931,,
d'alexandrie,1700-1710,1780-1789,151,594,,0.493,,
reglement,1710-1720,1789-1802,904,125,,0.4928,,
d'équité,1720-1730,1789-1802,61,349,,0.4928,,
iar,1730-1740,1789-1802,73,433,,0.4926,0.1218,
édifices,1720-1730,1789-1802,186,749,,0.4924,0.7265,
autrc,1730-1740,1760-1770,67,120,,0.4923,,
dare,1720-1730,1770-1780,334,335,,0.4922,0.8357,
aumônes,1710-1720,1780-1789,141,565,,0.492,,
l'oisiveté,1700-1710,1730-1740,54,52,,0.4918,,
certe,1710-1720,1740-1750,273,978,,0.4917,0.225,
clou,1720-1730,1770-1780,94,609,,0.4913,,
secretes,1700-1710,1750-1760,51,99,,0.4912,0.6975,
bannis,1700-1710,1730-1740,90,341,,0.491,0.6029,
rétablie,1710-1720,1789-1802,139,441,,0.4908,0.8912,
senlis,1700-1710,1780-1789,54,244,,0.4904,0.334,
d'athenes,1760-1770,1789-1802,183,92,,0.4903,,
imprime,1710-1720,1730-1740,59,107,,0.4903,0.0618,
corail,1740-1750,1750-1760,284,223,,0.49,,
roc,1700-1710,1770-1780,137,1128,,0.49,0.9845,
clos,1720-1730,1789-1802,346,389,,0.4896,0.5798,
lre,1730-1740,1789-1802,93,559,,0.4893,0.3321,
d'amsterdam,1730-1740,1789-1802,325,550,,0.4892,,
dépouille,1710-1720,1720-1730,165,142,,0.4891,0.0147,
ravis,1710-1720,1760-1770,106,120,,0.489,,
pénétration,1710-1720,1780-1789,75,391,,0.4889,0.1692,
guéri,1720-1730,1789-1802,130,294,,0.4888,0.1548,
ian,1710-1720,1730-1740,93,112,,0.4887,0.2221,
mala,1710-1720,1780-1789,249,428,,0.4884,0.6523,
nle,1710-1720,1730-1740,78,90,,0.4883,0.1679,
lisant,1720-1730,1730-1740,75,169,,0.4882,0.7939,
ceu,1710-1720,1750-1760,131,215,,0.4882,0.6147,
ardens,1700-1710,1789-1802,59,552,,0.488,0.6229,
vaille,1700-1710,1740-1750,205,378,,0.4879,0.6774,
arraché,1700-1710,1770-1780,69,565,,0.4879,0.2969,
iers,1700-1710,1710-1720,104,156,,0.4877,0.4455,
mors,1700-1710,1770-1780,86,499,,0.4876,0.3738,
personnelle,1710-1720,1720-1730,172,106,,0.4872,0.9205,
thrace,1700-1710,1720-1730,71,254,,0.4871,0.4188,
expofé,1710-1720,1789-1802,52,348,,0.4869,0.4946,
ette,1730-1740,1760-1770,187,402,,0.4866,0.3006,
lifant,1730-1740,1740-1750,133,111,,0.4865,0.469,
ferr,1750-1760,1789-1802,62,77,,0.4864,0.295,
sermons,1720-1730,1780-1789,257,345,,0.4862,,
colline,1740-1750,1750-1760,383,138,,0.4861,0.8848,
rand,1700-1710,1760-1770,107,114,,0.4859,0.4641,
parl,1700-1710,1789-1802,95,384,,0.4858,0.0668,
constantin,1730-1740,1740-1750,259,120,,0.4857,,
déchirer,1720-1730,1730-1740,55,150,,0.4854,0.711,
pécheurs,1700-1710,1770-1780,78,282,,0.4851,,
deus,1740-1750,1770-1780,629,546,,0.485,,
justifié,1710-1720,1789-1802,103,467,,0.4849,0.434,
bottes,1710-1720,1740-1750,194,179,,0.4846,0.8004,
l'ouvrier,1710-1720,1789-1802,120,505,,0.4843,,
cei,1740-1750,1789-1802,176,594,,0.4841,0.2573,
t'il,1740-1750,1789-1802,1467,221,,0.484,,
fiire,1730-1740,1740-1750,96,164,,0.4839,,
mêlent,1750-1760,1789-1802,264,293,,0.4837,,
fracas,1710-1720,1770-1780,89,464,,0.4835,0.2172,
mouve,1710-1720,1750-1760,67,218,,0.4834,0.721,
puisqu'il,1700-1710,1710-1720,644,858,,0.4833,,
l'imitation,1710-1720,1720-1730,232,148,,0.4833,,
figuré,1710-1720,1770-1780,96,431,,0.4832,,
lef,1700-1710,1780-1789,171,858,,0.483,0.8056,
paternel,1700-1710,1789-1802,84,516,,0.4829,0.9565,
lasse,1700-1710,1789-1802,78,359,,0.4826,0.9504,
l'inégalité,1720-1730,1770-1780,62,595,,0.4824,,
luit,1700-1710,1760-1770,225,231,,0.4822,0.769,
ria,1740-1750,1780-1789,175,291,,0.4821,0.116,
tet,1710-1720,1780-1789,71,233,,0.482,,
raiyon,1730-1740,1750-1760,421,261,,0.4819,,
clu,1730-1740,1760-1770,88,145,,0.4816,0.1528,
danser,1700-1710,1730-1740,74,120,,0.4815,,
much,1710-1720,1789-1802,78,550,,0.4814,,
hais,1700-1710,1710-1720,83,69,,0.4811,0.6672,
acquise,1740-1750,1760-1770,146,435,,0.4808,0.2704,
prudens,1710-1720,1789-1802,70,186,,0.4806,,
anr,1740-1750,1789-1802,121,323,,0.4805,0.105,
s'engage,1710-1720,1720-1730,75,93,,0.4802,,
préteur,1700-1710,1789-1802,247,238,,0.4799,,
contrôle,1730-1740,1789-1802,94,891,,0.4798,0.2117,
crit,1710-1720,1789-1802,106,408,,0.4798,0.206,
patrons,1740-1750,1760-1770,154,435,,0.4796,0.6881,
éclairée,1700-1710,1789-1802,81,1150,,0.479,0.6743,
terram,1700-1710,1730-1740,91,395,,0.4788,0.9151,
originaux,1720-1730,1730-1740,210,208,,0.4787,,
funt,1730-1740,1770-1780,812,2723,,0.4786,,
bleus,1750-1760,1770-1780,87,269,,0.4785,,
mali,1770-1780,1789-1802,323,175,,0.4784,0.6473,
ius,1710-1720,1789-1802,145,528,,0.4783,0.3037,
bouilli,1720-1730,1760-1770,97,197,,0.4781,,
furie,1720-1730,1730-1740,167,422,,0.4778,,
prieur,1700-1710,1730-1740,183,435,,0.4777,,
ean,1710-1720,1770-1780,96,133,,0.4775,,
lame,1700-1710,1770-1780,154,1674,,0.4773,0.9811,
subtil,1700-1710,1730-1740,89,199,,0.4773,0.0986,
qli,1720-1730,1789-1802,128,673,,0.477,,
zélé,1700-1710,1789-1802,118,573,,0.4769,0.9551,
lève,1700-1710,1720-1730,96,91,,0.4767,0.7681,
l'attention,1700-1710,1789-1802,142,2276,,0.4766,,
l'amerique,1720-1730,1780-1789,459,174,,0.4766,,
aye,1710-1720,1789-1802,132,202,,0.4765,,
d'elles,1710-1720,1740-1750,250,531,,0.4761,,
disgrâce,1710-1720,1780-1789,194,74,,0.476,,
plate,1720-1730,1730-1740,322,142,,0.4759,0.3617,
l'ste,1730-1740,1740-1750,58,784,,0.4758,,
tonnes,1720-1730,1770-1780,131,522,,0.4755,0.6207,
grotte,1710-1720,1789-1802,68,462,,0.4752,0.683,
portier,1700-1710,1750-1760,88,80,,0.4752,,
livourne,1730-1740,1760-1770,106,1385,,0.4748,,
right,1730-1740,1760-1770,63,101,,0.4748,,
c'c,1700-1710,1750-1760,88,115,,0.4744,,
broderie,1710-1720,1730-1740,121,138,,0.4741,,
règlement,1710-1720,1720-1730,226,478,,0.4738,0.3383,
libéralité,1710-1720,1760-1770,119,381,,0.4737,0.7657,
bouquet,1700-1710,1780-1789,102,549,,0.4736,0.9837,
réciproquement,1710-1720,1760-1770,145,741,,0.4735,0.7679,
tirons,1770-1780,1780-1789,264,340,,0.4734,0.3323,
apparente,1700-1710,1770-1780,77,817,,0.4734,0.4178,
d'acier,1710-1720,1770-1780,85,1501,,0.4733,,
affoiblir,1700-1710,1710-1720,72,61,,0.4732,0.5611,
ios,1730-1740,1770-1780,295,499,,0.4731,,
ancienneté,1700-1710,1710-1720,56,138,,0.4727,0.6026,
terrestre,1700-1710,1730-1740,125,192,,0.4726,,
fiere,1710-1720,1789-1802,108,203,,0.4719,0.4478,
esset,1740-1750,1760-1770,111,151,,0.4717,,
accordées,1700-1710,1780-1789,91,856,,0.4715,0.7595,
mutuel,1710-1720,1740-1750,58,223,,0.4713,0.2669,
castille,1700-1710,1789-1802,1037,262,,0.4709,,
donr,1700-1710,1750-1760,85,219,,0.4705,0.4131,
l'agitation,1700-1710,1789-1802,62,370,,0.4704,,
l'acte,1710-1720,1789-1802,151,1395,,0.4702,,
savon,1720-1730,1770-1780,151,1063,,0.4701,0.3965,
consent,1710-1720,1720-1730,88,68,,0.4698,0.5759,
mexique,1730-1740,1740-1750,63,529,,0.4696,0.9526,
filet,1730-1740,1760-1770,290,3205,,0.4695,0.9596,
eji,1730-1740,1789-1802,237,233,,0.4695,0.1813,
iel,1710-1720,1720-1730,75,122,,0.4695,0.1032,
d'acheter,1710-1720,1780-1789,454,826,,0.4692,,
monnoyés,1710-1720,1789-1802,301,364,,0.4692,,
magni,1710-1720,1780-1789,98,307,,0.469,0.5121,
battant,1700-1710,1760-1770,87,465,,0.4689,0.9554,
présomption,1710-1720,1720-1730,72,72,,0.4688,0.2676,
gresse,1700-1710,1720-1730,383,428,,0.4687,0.9954,
exprimées,1710-1720,1770-1780,76,172,,0.4682,0.8561,
enferme,1700-1710,1720-1730,52,72,,0.4681,0.3741,
epître,1710-1720,1760-1770,115,158,,0.4681,,
parme,1710-1720,1730-1740,313,516,,0.468,0.9928,
évite,1700-1710,1720-1730,71,72,,0.4679,0.2676,
erat,1730-1740,1780-1789,1531,748,,0.4678,,
quittes,1700-1710,1789-1802,63,177,,0.4677,0.3985,
parfaites,1720-1730,1760-1770,106,303,,0.4675,,
confession,1700-1710,1789-1802,354,355,,0.4673,,
honnêtement,1720-1730,1740-1750,77,124,,0.4671,,
secrettes,1710-1720,1750-1760,60,210,,0.4669,0.4645,
d'orgueil,1700-1710,1710-1720,67,56,,0.4667,,
l'évidence,1700-1710,1710-1720,55,64,,0.4667,,
perdez,1780-1789,1789-1802,297,307,,0.4664,0.2081,
mouche,1720-1730,1760-1770,104,439,,0.4663,0.6837,
termina,1700-1710,1710-1720,61,60,,0.4661,0.9502,
retournent,1710-1720,1750-1760,78,133,,0.4659,0.5417,
lingots,1700-1710,1760-1770,70,508,,0.4657,0.9208,
temporel,1710-1720,1720-1730,150,313,,0.4655,0.1834,
respects,1770-1780,1780-1789,224,134,,0.4653,,
chevilles,1710-1720,1750-1760,57,172,,0.465,,
sii,1730-1740,1789-1802,54,422,,0.4649,,
pile,1710-1720,1780-1789,138,406,,0.4648,0.2197,
boni,1740-1750,1780-1789,181,151,,0.4647,0.7558,
remuant,1700-1710,1730-1740,54,75,,0.4646,,
ciment,1700-1710,1789-1802,50,183,,0.4645,0.3487,
gaule,1720-1730,1730-1740,590,456,,0.4643,0.7406,
rcr,1730-1740,1740-1750,80,124,,0.4641,0.171,
tremblement,1700-1710,1750-1760,54,241,,0.464,0.9728,
recevroit,1710-1720,1740-1750,58,153,,0.4639,0.7148,
valablement,1720-1730,1770-1780,57,200,,0.4639,,
ecoliers,1700-1710,1789-1802,97,57,,0.4631,,
pendu,1710-1720,1730-1740,175,142,,0.463,0.0402,
âne,1710-1720,1720-1730,54,50,,0.4629,,
ejt,1700-1710,1760-1770,156,267,,0.4626,0.7011,
tuoient,1760-1770,1770-1780,207,235,,0.4625,0.1757,
cloche,1720-1730,1730-1740,184,206,,0.4625,,
ctl,1710-1720,1750-1760,53,54,,0.4624,0.3254,
l'alliance,1700-1710,1740-1750,127,375,,0.4621,,
diner,1700-1710,1710-1720,65,102,,0.462,0.3526,
refute,1720-1730,1789-1802,122,265,,0.4619,0.3666,
jettoit,1700-1710,1720-1730,54,148,,0.4618,0.5575,
regnent,1710-1720,1789-1802,79,122,,0.4614,0.822,
tirera,1700-1710,1740-1750,80,129,,0.4614,0.3745,
flr,1730-1740,1760-1770,119,354,,0.4613,0.0488,
renard,1710-1720,1780-1789,167,569,,0.4612,0.057,
sentiers,1710-1720,1770-1780,89,311,,0.4611,0.9271,
sérieuse,1710-1720,1720-1730,77,62,,0.4611,0.5536,
deçà,1710-1720,1740-1750,70,192,,0.4607,0.8529,
droir,1730-1740,1740-1750,124,168,,0.4606,,
iiu,1750-1760,1770-1780,50,146,,0.4604,0.172,
montans,1730-1740,1789-1802,106,59,,0.4601,0.8868,
jettée,1700-1710,1730-1740,59,138,,0.4599,,
naissante,1710-1720,1789-1802,94,468,,0.4598,0.9292,
azile,1700-1710,1780-1789,63,71,,0.4597,0.3521,
espagnoles,1700-1710,1789-1802,51,280,,0.4596,0.8519,
sermens,1700-1710,1760-1770,90,175,,0.4595,0.9413,
préface,1700-1710,1780-1789,99,1066,,0.4594,0.1939,
renu,1700-1710,1780-1789,130,136,,0.4593,,
écuyer,1750-1760,1760-1770,72,148,,0.4589,,
chantoit,1700-1710,1720-1730,58,50,,0.4587,0.6562,
l'afie,1700-1710,1770-1780,59,1054,,0.4583,,
demandoient,1700-1710,1720-1730,100,217,,0.4583,0.8348,
d'appel,1710-1720,1789-1802,388,291,,0.4579,,
quidam,1770-1780,1789-1802,974,110,,0.4578,0.8952,
vuides,1700-1710,1789-1802,147,310,,0.4577,0.112,
accordez,1720-1730,1760-1770,209,163,,0.4575,,
subit,1700-1710,1740-1750,101,193,,0.4574,0.7305,
observent,1710-1720,1750-1760,122,155,,0.4572,0.4711,
t'on,1710-1720,1789-1802,209,150,,0.4569,,
boulogne,1730-1740,1789-1802,239,377,,0.4566,0.5401,
chrétiennes,1720-1730,1780-1789,124,155,,0.4565,,
célèbres,1720-1730,1730-1740,59,184,,0.4564,0.2783,
domini,1720-1730,1789-1802,1058,358,,0.4563,0.9676,
d'l,1730-1740,1760-1770,80,108,,0.4562,,
efe,1720-1730,1780-1789,134,190,,0.4562,0.5272,
donation,1700-1710,1789-1802,498,427,,0.456,,
déluge,1700-1710,1780-1789,59,807,,0.4558,0.3919,
