word,drift_global,drift_moyen
l'époux,0.4101,0.3537
débiteurs,0.4101,0.3567
piu,0.4100,0.4364
faisons,0.4100,0.4078
by,0.4100,0.3820
festins,0.4100,0.3786
donnes,0.4099,0.4030
attraits,0.4099,0.3997
iant,0.4099,0.5097
destin,0.4098,0.3752
parbleu,0.4098,0.3989
bord,0.4098,0.4073
donnerent,0.4097,0.3513
monter,0.4097,0.3879
desire,0.4097,0.3711
l'abri,0.4096,0.2109
maintenir,0.4096,0.4030
tourne,0.4096,0.3789
voyageurs,0.4096,0.2929
clou,0.4096,0.3972
vivantes,0.4095,0.4138
indigné,0.4095,0.3987
paroisses,0.4095,0.2518
passer,0.4095,0.3687
succès,0.4094,0.4498
prcs,0.4094,0.3596
originaux,0.4093,0.4571
vengeance,0.4093,0.4359
donnons,0.4093,0.5929
excité,0.4093,0.2451
nourri,0.4093,0.3231
s'ouvre,0.4092,0.3204
garnie,0.4091,0.3690
demandons,0.4091,0.4392
rond,0.4091,0.3787
vert,0.4091,0.5435
philosophe,0.4090,0.3358
vement,0.4090,0.3765
bibliothèque,0.4089,0.3515
concerts,0.4089,0.3623
uu,0.4089,0.4392
réglées,0.4089,0.3153
rex,0.4089,0.4044
quentin,0.4089,0.3663
mères,0.4089,0.3866
os,0.4088,0.3717
déguiser,0.4088,0.3447
placet,0.4088,0.4482
promettent,0.4088,0.3026
gn,0.4087,0.3580
née,0.4087,0.3199
tare,0.4087,0.5350
froids,0.4086,0.4227
oli,0.4086,0.4852
pcu,0.4086,0.3393
loix,0.4086,0.3926
bizarre,0.4086,0.4001
sécher,0.4085,0.3953
pesanteur,0.4084,0.2780
moulin,0.4084,0.3594
faveurs,0.4083,0.4333
bestiaux,0.4083,0.4356
touchée,0.4083,0.3820
infamie,0.4083,0.3012
aiu,0.4083,0.4223
souhaitez,0.4082,0.3719
danis,0.4082,0.4028
moyen,0.4082,0.3877
fiers,0.4082,0.2724
toient,0.4082,0.4641
nues,0.4081,0.3259
usage,0.4081,0.3674
zs,0.4081,0.3693
chargées,0.4081,0.2629
amants,0.4081,0.3325
conversations,0.4081,0.4710
pouroit,0.4080,0.3038
maî,0.4080,0.3206
quarré,0.4080,0.3669
parlé,0.4079,0.3741
pile,0.4079,0.4284
poe,0.4078,0.4517
brandebourg,0.4078,0.4560
rendoit,0.4078,0.3768
contraints,0.4078,0.3838
éloges,0.4077,0.3960
pensé,0.4077,0.3184
difficiles,0.4077,0.4636
empêcher,0.4077,0.4767
trous,0.4077,0.3946
artillerie,0.4076,0.4228
honorer,0.4076,0.2828
farouche,0.4075,0.2947
chiffres,0.4075,0.4490
dlu,0.4075,0.3373
consternation,0.4074,0.2750
avancée,0.4074,0.4337
liv,0.4074,0.3473
sénateurs,0.4074,0.3843
plaignent,0.4073,0.3576
berger,0.4073,0.4267
charmante,0.4073,0.3869
d'ame,0.4072,0.3080
marié,0.4072,0.3993
gand,0.4072,0.4827
soulager,0.4072,0.2493
vierges,0.4072,0.4539
sévérité,0.4071,0.2808
dcr,0.4071,0.4260
travailloit,0.4071,0.4592
démarche,0.4071,0.4672
verrez,0.4071,0.3778
cuirs,0.4071,0.3362
desquels,0.4070,0.3374
nce,0.4070,0.3520
dame,0.4070,0.4634
cerf,0.4070,0.3803
déterminée,0.4069,0.3115
dureté,0.4069,0.2762
courte,0.4069,0.4176
apparente,0.4069,0.3484
semences,0.4068,0.4168
guere,0.4068,0.3699
ferait,0.4068,0.3496
renouvelle,0.4068,0.3333
préparée,0.4068,0.3177
lz,0.4067,0.3592
vif,0.4067,0.2873
vendre,0.4066,0.3362
parjure,0.4066,0.4045
cheval,0.4066,0.3981
gouverne,0.4066,0.2770
incontinent,0.4065,0.3707
d'herbes,0.4065,0.3854
xxix,0.4064,0.3872
fourni,0.4064,0.4034
appareil,0.4063,0.3716
chagrin,0.4063,0.3661
rci,0.4063,0.3492
soo,0.4061,0.3456
romains,0.4061,0.3866
considérables,0.4060,0.3754
déclarant,0.4060,0.3028
fumée,0.4060,0.4295
l'appartement,0.4059,0.4276
prosession,0.4058,0.4054
notaire,0.4058,0.4307
éclaircissement,0.4058,0.4716
inquiétudes,0.4058,0.1975
sublimes,0.4058,0.2579
l'exception,0.4058,0.2757
fines,0.4057,0.2826
ae,0.4057,0.3892
d'entr'eux,0.4057,0.2908
conta,0.4057,0.4837
d'avouer,0.4057,0.3048
perfections,0.4057,0.4129
condamnation,0.4056,0.4386
puni,0.4056,0.4298
bel,0.4056,0.2605
parurent,0.4056,0.3988
hongrie,0.4055,0.4717
scrupules,0.4055,0.4027
courts,0.4055,0.3816
uine,0.4055,0.4019
qu'il,0.4054,0.3998
mr,0.4054,0.3949
envoyées,0.4054,0.4558
urs,0.4054,0.3852
affis,0.4054,0.3645
savez,0.4052,0.3902
coupé,0.4052,0.3741
vendus,0.4052,0.4212
commode,0.4052,0.4550
ronde,0.4052,0.3919
tint,0.4052,0.3795
enfoncé,0.4052,0.4462
iln,0.4052,0.3455
retira,0.4052,0.3671
conquêtes,0.4051,0.4360
achille,0.4051,0.4177
perdra,0.4051,0.3194
chaloupes,0.4051,0.3554
routes,0.4051,0.3171
desirer,0.4050,0.2830
che,0.4050,0.4570
promesse,0.4049,0.4551
danger,0.4049,0.4472
datée,0.4049,0.4421
grâce,0.4049,0.3460
libre,0.4048,0.2982
lieutenant,0.4048,0.4061
pio,0.4048,0.4416
dixième,0.4048,0.4444
voyage,0.4047,0.3806
ambassadeur,0.4046,0.4326
soupire,0.4046,0.2426
jean,0.4046,0.3468
l'équité,0.4046,0.2891
réponse,0.4046,0.4227
poète,0.4046,0.3727
plates,0.4045,0.3804
pis,0.4045,0.3196
chaude,0.4045,0.3558
régence,0.4045,0.3419
up,0.4045,0.4709
rassembler,0.4044,0.2672
choque,0.4043,0.3819
sient,0.4043,0.3872
quoiqu'il,0.4042,0.4270
cruelles,0.4042,0.3891
impériaux,0.4042,0.3991
meurs,0.4042,0.2907
plan,0.4041,0.2692
douleur,0.4040,0.3619
ois,0.4040,0.3682
heureuse,0.4040,0.3983
vou,0.4040,0.3992
l'admiration,0.4040,0.3129
vache,0.4040,0.4241
sut,0.4039,0.3226
couvrir,0.4039,0.3946
près,0.4039,0.5001
conditions,0.4039,0.4285
riante,0.4039,0.3304
division,0.4037,0.2798
bona,0.4037,0.3234
contiendra,0.4036,0.3171
d'icelui,0.4035,0.3545
l'exil,0.4035,0.3840
fausses,0.4035,0.2517
portugal,0.4035,0.4038
sénat,0.4034,0.3973
nue,0.4034,0.3662
canal,0.4034,0.5056
l'expérience,0.4034,0.2744
prie,0.4034,0.3740
empêchent,0.4034,0.3795
ch,0.4032,0.4855
distinctions,0.4032,0.2555
iel,0.4032,0.4366
pluies,0.4032,0.3239
s'empara,0.4032,0.2748
orat,0.4032,0.3667
dm,0.4032,0.4080
fausse,0.4031,0.2797
préjudice,0.4031,0.4385
sr,0.4031,0.4284
pillage,0.4031,0.2399
curieuse,0.4031,0.4867
consume,0.4031,0.2915
semence,0.4031,0.4092
rage,0.4031,0.4442
diront,0.4030,0.4075
xxx,0.4030,0.3635
iss,0.4029,0.4946
super,0.4029,0.4491
reg,0.4029,0.4061
hoc,0.4029,0.3727
coin,0.4029,0.3101
contrées,0.4028,0.3694
apollon,0.4028,0.3920
ferment,0.4028,0.2892
ornemens,0.4028,0.4299
feu,0.4027,0.2679
porterent,0.4027,0.4191
matières,0.4027,0.2863
xxxix,0.4027,0.4426
text,0.4027,0.3833
famine,0.4026,0.2587
uil,0.4026,0.3950
garni,0.4026,0.4040
we,0.4026,0.3549
luxe,0.4025,0.2396
florence,0.4025,0.4463
qul,0.4025,0.4361
d'exiger,0.4025,0.2968
c'c,0.4025,0.3871
surnom,0.4025,0.2754
bordure,0.4025,0.3435
right,0.4025,0.3745
rendent,0.4024,0.4389
egard,0.4024,0.3696
grossier,0.4024,0.3024
df,0.4024,0.4130
impatience,0.4024,0.3787
l'extrême,0.4023,0.3101
délicats,0.4023,0.3832
fide,0.4023,0.4463
virgile,0.4022,0.4187
bail,0.4022,0.3274
natif,0.4022,0.2945
charité,0.4021,0.2784
airs,0.4021,0.4208
fidèle,0.4020,0.2620
vis,0.4020,0.4354
etl,0.4020,0.3470
insupportable,0.4020,0.2664
sergens,0.4019,0.3912
exclure,0.4019,0.3173
augure,0.4019,0.3050
blanchir,0.4019,0.4681
ront,0.4019,0.4069
vol,0.4019,0.4205
fonda,0.4019,0.3486
venois,0.4018,0.4333
demandez,0.4018,0.3960
appellé,0.4018,0.3192
victimes,0.4018,0.2514
lien,0.4018,0.3313
gresse,0.4017,0.2729
disons,0.4017,0.5027
entrerent,0.4017,0.4067
ilest,0.4017,0.3982
craignez,0.4016,0.3862
abolir,0.4016,0.3154
souffrez,0.4015,0.4561
lera,0.4015,0.3758
quinzième,0.4015,0.3461
bonne,0.4015,0.3766
faille,0.4015,0.3893
traverse,0.4014,0.3029
clefs,0.4014,0.4969
reçu,0.4014,0.3924
broderie,0.4014,0.3593
sols,0.4013,0.4055
menus,0.4013,0.3977
piéce,0.4013,0.3633
diviser,0.4013,0.3997
incertaine,0.4012,0.3139
jusqu'à,0.4012,0.3839
fermens,0.4012,0.2917
ooo,0.4012,0.3178
poursuivit,0.4012,0.4710
certitude,0.4012,0.2243
ambassadeurs,0.4012,0.4804
deviendra,0.4011,0.2553
décisions,0.4011,0.2437
occidentale,0.4011,0.3975
réglée,0.4011,0.3001
pcre,0.4011,0.4163
cocher,0.4011,0.4007
cologne,0.4011,0.3681
ecl,0.4010,0.5049
remarquer,0.4010,0.3559
changeant,0.4010,0.3280
exact,0.4010,0.2680
tome,0.4009,0.3796
ongles,0.4009,0.3654
ra,0.4009,0.3713
eté,0.4009,0.2757
mp,0.4008,0.3628
attiré,0.4008,0.3954
qule,0.4008,0.3984
crime,0.4008,0.4315
jj,0.4007,0.4818
fignifie,0.4007,0.3577
demeurent,0.4007,0.3228
ites,0.4006,0.3896
viendront,0.4006,0.3969
soutien,0.4005,0.3013
ux,0.4005,0.3368
divertissemens,0.4004,0.4299
contenues,0.4004,0.3801
ys,0.4003,0.3821
ligion,0.4003,0.3066
instruction,0.4003,0.3406
commet,0.4002,0.3368
tuis,0.4002,0.2981
sixieme,0.4001,0.3900
invisible,0.4000,0.3604
redevables,0.4000,0.3021
xxv,0.4000,0.3682
maisons,0.4000,0.3766
prêtre,0.3999,0.4592
consenti,0.3999,0.3281
sincere,0.3999,0.3540
cô,0.3999,0.3755
frappé,0.3999,0.4439
guérison,0.3999,0.3110
hc,0.3999,0.3584
conseiller,0.3998,0.4378
gorge,0.3998,0.3727
ute,0.3998,0.4694
durable,0.3998,0.2597
rand,0.3998,0.4171
serpens,0.3996,0.4755
mots,0.3996,0.4109
domaines,0.3996,0.3523
savois,0.3996,0.3915
laissera,0.3996,0.3522
produisent,0.3995,0.3852
retranchement,0.3995,0.3949
commodités,0.3995,0.2542
unies,0.3995,0.3944
vanneau,0.3995,0.4932
continuent,0.3994,0.2753
him,0.3994,0.3892
intérêts,0.3993,0.3433
reine,0.3993,0.4496
derriere,0.3993,0.3883
meure,0.3993,0.3115
tourmens,0.3993,0.4015
face,0.3992,0.3262
publiquement,0.3992,0.3072
contribue,0.3992,0.4438
reconnu,0.3992,0.3696
élus,0.3991,0.2963
requêtes,0.3991,0.4096
conde,0.3991,0.3403
lettre,0.3991,0.4465
qur,0.3990,0.5138
feize,0.3989,0.3713
meilleures,0.3989,0.4461
qu'el,0.3989,0.2792
crimes,0.3989,0.3571
attendre,0.3989,0.4000
informé,0.3988,0.4115
espagnole,0.3988,0.4047
termina,0.3988,0.2663
commentateurs,0.3988,0.3575
court,0.3988,0.3800
guyenne,0.3987,0.4800
sci,0.3987,0.4419
branches,0.3987,0.3252
iui,0.3987,0.3970
fine,0.3987,0.3369
incertains,0.3987,0.3977
sureté,0.3987,0.2618
mourut,0.3986,0.3769
terrein,0.3986,0.2273
ravie,0.3986,0.4456
conduire,0.3986,0.4036
choquer,0.3986,0.3338
souvenir,0.3985,0.2114
moscovie,0.3985,0.3636
version,0.3985,0.3452
l'isle,0.3985,0.4052
queles,0.3985,0.3376
ple,0.3984,0.3294
iy,0.3984,0.3913
pent,0.3984,0.4184
pris,0.3984,0.3516
profession,0.3984,0.3633
tui,0.3984,0.3889
direz,0.3983,0.3990
anno,0.3983,0.3802
blic,0.3983,0.2772
odeur,0.3983,0.3919
arme,0.3983,0.3403
poitrine,0.3983,0.3571
oblige,0.3983,0.3689
i'a,0.3983,0.4084
contentez,0.3982,0.4391
chevaux,0.3982,0.4327
jugé,0.3981,0.3668
vierge,0.3981,0.4077
latine,0.3981,0.3571
commerce,0.3981,0.4361
attentive,0.3981,0.3402
enfermée,0.3981,0.3665
lde,0.3981,0.3814
sauveur,0.3980,0.4842
hôpitaux,0.3980,0.4310
rétablissement,0.3980,0.2826
communs,0.3979,0.3090
circonstance,0.3979,0.3452
vérité,0.3978,0.4518
soldat,0.3978,0.4811
surprise,0.3977,0.4071
comprend,0.3977,0.4233
formoient,0.3977,0.2236
caire,0.3977,0.3901
ju,0.3977,0.4023
sacrifie,0.3976,0.2500
cia,0.3976,0.3748
loca,0.3976,0.3111
lre,0.3976,0.4003
retentir,0.3976,0.3505
nde,0.3976,0.4292
app,0.3976,0.4493
eni,0.3976,0.3542
descendu,0.3975,0.4091
retenir,0.3975,0.4115
bâti,0.3974,0.4304
timide,0.3974,0.2585
pieces,0.3974,0.3258
coloris,0.3974,0.4212
forment,0.3974,0.3353
nifi,0.3974,0.2984
tribus,0.3974,0.3027
lès,0.3973,0.3974
bannir,0.3973,0.2811
bicn,0.3973,0.3566
pleurer,0.3972,0.4630
prens,0.3972,0.2976
s'adresse,0.3971,0.3135
jo,0.3971,0.4009
assez,0.3971,0.3519
culture,0.3970,0.2570
c'est,0.3970,0.3814
eb,0.3969,0.4189
mouton,0.3969,0.3534
maitre,0.3969,0.3540
nomma,0.3969,0.3566
venit,0.3969,0.2890
annuelle,0.3968,0.2929
miseres,0.3968,0.3053
disposée,0.3967,0.3648
sortes,0.3967,0.3583
d'environ,0.3967,0.4311
arnaud,0.3967,0.3688
corrompre,0.3967,0.2998
xxiv,0.3967,0.3523
parce,0.3966,0.4304
procès,0.3966,0.4309
lorsqu'elles,0.3966,0.3868
chêne,0.3966,0.4155
ior,0.3964,0.4098
assises,0.3964,0.4171
capitale,0.3964,0.2352
rien,0.3964,0.3514
l'embouchure,0.3964,0.4269
attribuent,0.3963,0.4831
much,0.3963,0.3123
barbare,0.3963,0.4524
greffe,0.3963,0.3610
nit,0.3963,0.4550
suspect,0.3963,0.3323
instruite,0.3963,0.2920
declare,0.3962,0.4384
sorties,0.3962,0.3798
l'eau,0.3962,0.3515
cui,0.3962,0.4235
liaison,0.3962,0.3932
lts,0.3961,0.4190
conséquences,0.3961,0.4467
mers,0.3961,0.4150
accepté,0.3961,0.4055
sieur,0.3960,0.3485
dir,0.3960,0.3652
comprendre,0.3960,0.3651
n'osa,0.3959,0.4402
vautre,0.3959,0.3494
présenta,0.3959,0.3792
auquel,0.3959,0.4164
grace,0.3959,0.4125
bacchus,0.3959,0.4665
avo,0.3958,0.3824
ramener,0.3958,0.2528
soupirs,0.3958,0.4183
da,0.3957,0.4276
ifr,0.3957,0.4993
colline,0.3957,0.3983
qu'elles,0.3957,0.3675
déplorable,0.3957,0.4102
eglises,0.3956,0.3450
ition,0.3956,0.4961
nen,0.3956,0.4732
personne,0.3956,0.3381
ez,0.3955,0.3729
ret,0.3955,0.4487
boni,0.3953,0.3956
cz,0.3952,0.3249
cntre,0.3952,0.4047
limité,0.3952,0.2854
voleurs,0.3952,0.2966
l'audace,0.3952,0.2866
étrangère,0.3951,0.2825
cacha,0.3951,0.5284
démontrer,0.3950,0.3420
entendons,0.3949,0.4259
regardent,0.3949,0.3707
dle,0.3949,0.3160
arrivant,0.3949,0.5091
mia,0.3948,0.4257
deux,0.3948,0.3907
vigilance,0.3948,0.2167
crois,0.3947,0.3491
panier,0.3947,0.4309
aborder,0.3946,0.4473
considérer,0.3946,0.3526
fidèles,0.3946,0.4174
laisseroit,0.3945,0.4035
définition,0.3945,0.4857
couronnement,0.3944,0.3667
ctl,0.3944,0.4386
fidelle,0.3944,0.3397
paille,0.3944,0.4565
délivrée,0.3943,0.3190
terram,0.3943,0.3894
réduire,0.3943,0.4453
incontestable,0.3943,0.2820
insulte,0.3942,0.2966
lucile,0.3942,0.3929
familles,0.3942,0.4281
moit,0.3942,0.3875
auxdits,0.3942,0.4306
bl,0.3942,0.3615
prévention,0.3942,0.2633
épouser,0.3941,0.4015
triomphes,0.3941,0.4124
ria,0.3941,0.3827
chariot,0.3941,0.3258
battus,0.3940,0.2883
rende,0.3940,0.3685
rival,0.3940,0.3767
montent,0.3939,0.4082
couverte,0.3939,0.3578
bâtimens,0.3939,0.4112
mesure,0.3938,0.2509
descendant,0.3938,0.3611
saura,0.3938,0.3219
concevoir,0.3938,0.3541
pécheurs,0.3937,0.4300
villa,0.3936,0.4703
iri,0.3936,0.3338
uli,0.3936,0.4226
disait,0.3935,0.3608
quoiqu'ils,0.3935,0.2536
sot,0.3935,0.3601
cruellement,0.3935,0.2928
croît,0.3935,0.4337
représenté,0.3934,0.2786
gentilshommes,0.3934,0.3965
aie,0.3933,0.3820
misère,0.3933,0.2242
montauban,0.3933,0.5204
surtout,0.3933,0.2885
vagues,0.3933,0.2991
quele,0.3932,0.4467
venue,0.3931,0.3781
quinzaine,0.3931,0.3847
retirés,0.3931,0.2763
fi,0.3931,0.3484
sic,0.3931,0.4331
vivere,0.3930,0.3427
détermina,0.3930,0.3969
fermiers,0.3930,0.4250
broche,0.3929,0.3476
pf,0.3929,0.4232
d'admirer,0.3929,0.3378
crie,0.3928,0.4366
aj,0.3928,0.3539
éloignés,0.3928,0.2210
taken,0.3928,0.2975
roman,0.3928,0.3366
guère,0.3928,0.3823
instant,0.3928,0.3646
chercha,0.3927,0.4161
scpt,0.3927,0.3718
mêlée,0.3927,0.4889
viendroit,0.3926,0.4261
l'ifle,0.3926,0.3489
voilà,0.3926,0.3575
rompt,0.3926,0.2839
poitou,0.3925,0.4230
cll,0.3925,0.3953
d'exécuter,0.3925,0.2811
lieutenants,0.3925,0.3483
pouir,0.3924,0.3817
recevront,0.3924,0.3525
commençoit,0.3924,0.3237
prétendue,0.3924,0.3133
piece,0.3924,0.3097
joints,0.3923,0.2961
écu,0.3923,0.2214
petite,0.3923,0.4168
hôtel,0.3922,0.4012
only,0.3922,0.2475
ravages,0.3922,0.2144
toits,0.3922,0.3363
nons,0.3922,0.3329
payemens,0.3921,0.4304
mangé,0.3921,0.3692
réciproquement,0.3921,0.3174
chapelle,0.3920,0.4063
pieux,0.3920,0.4223
fievre,0.3920,0.3839
empêche,0.3919,0.3844
here,0.3919,0.4429
anr,0.3918,0.4173
ques,0.3918,0.3842
garçon,0.3918,0.3643
entouré,0.3917,0.3098
picce,0.3917,0.3772
observer,0.3916,0.4370
revenus,0.3916,0.4169
oe,0.3916,0.4699
demoiselle,0.3916,0.3653
entre,0.3915,0.4328
s'arrêta,0.3915,0.4375
disent,0.3915,0.3039
dépend,0.3915,0.3793
renvoya,0.3914,0.3585
tirons,0.3914,0.3852
mc,0.3914,0.3313
reglemens,0.3914,0.3836
diametre,0.3914,0.3741
poflible,0.3914,0.3644
d'impatience,0.3914,0.4691
faison,0.3914,0.4542
rapport,0.3913,0.1760
era,0.3913,0.3940
agréablement,0.3913,0.3520
extrêmement,0.3913,0.4144
essentiel,0.3912,0.2432
ey,0.3911,0.4290
re,0.3911,0.3365
plume,0.3911,0.2537
flit,0.3911,0.4326
l'excès,0.3911,0.2712
lf,0.3910,0.4249
j'a,0.3910,0.3325
conformément,0.3910,0.4109
ncr,0.3909,0.4638
mouche,0.3909,0.3631
roule,0.3909,0.2320
réglemens,0.3908,0.3045
ancienneté,0.3908,0.3401
mare,0.3908,0.4365
ud,0.3908,0.3492
échappe,0.3906,0.2834
paye,0.3906,0.3879
épousé,0.3906,0.3654
secretaires,0.3906,0.4620
étrangers,0.3905,0.3993
l'i,0.3905,0.4667
tut,0.3905,0.4143
oti,0.3905,0.4800
lei,0.3904,0.3915
vaut,0.3904,0.3809
grosseur,0.3904,0.4151
avc,0.3904,0.3827
lles,0.3904,0.3758
imprimeur,0.3904,0.2807
répondez,0.3904,0.3433
fondation,0.3903,0.3087
violentes,0.3902,0.2510
éteinte,0.3902,0.3275
lèvres,0.3902,0.4028
he,0.3901,0.4133
trésorier,0.3901,0.3574
expier,0.3900,0.2966
my,0.3900,0.4865
attaquer,0.3900,0.4052
procure,0.3900,0.2134
humblement,0.3900,0.3251
ayez,0.3899,0.3934
tics,0.3899,0.4301
représentations,0.3899,0.2560
erit,0.3898,0.2625
frontières,0.3898,0.3673
débauche,0.3898,0.2741
empressement,0.3898,0.4077
duché,0.3898,0.4292
docteurs,0.3897,0.3838
monarques,0.3897,0.4205
old,0.3896,0.3354
prenez,0.3895,0.3682
pensées,0.3895,0.4017
poils,0.3894,0.3997
ée,0.3894,0.4841
l'amirauté,0.3894,0.4461
publiée,0.3894,0.5156
ar,0.3894,0.4828
trefles,0.3894,0.3935
embrasser,0.3893,0.3130
plante,0.3893,0.3879
irrite,0.3892,0.4197
iont,0.3892,0.3026
humaines,0.3892,0.4440
servira,0.3892,0.3958
comte,0.3892,0.3568
l'afrique,0.3891,0.4079
chrétiennes,0.3891,0.3454
osez,0.3890,0.4096
brie,0.3890,0.4080
revêtus,0.3889,0.2554
fureur,0.3889,0.3753
finis,0.3889,0.3055
l'abbaye,0.3889,0.2934
bray,0.3889,0.4838
étonnement,0.3889,0.4066
remplit,0.3888,0.2607
rebelles,0.3888,0.3100
cum,0.3888,0.4168
garçons,0.3888,0.4586
l'arc,0.3887,0.3768
boivent,0.3887,0.4062
fournis,0.3887,0.2756
drogues,0.3887,0.4173
humbles,0.3886,0.3879
parlera,0.3886,0.2737
lâche,0.3886,0.5072
impostures,0.3886,0.3610
trois,0.3886,0.3034
l'obtenir,0.3886,0.3305
bit,0.3885,0.4822
mettroit,0.3885,0.3683
picardie,0.3885,0.4490
remporter,0.3885,0.3170
connais,0.3885,0.3538
bras,0.3885,0.3965
ruses,0.3884,0.2591
minorité,0.3884,0.3015
catalogue,0.3884,0.3466
abbaye,0.3884,0.4395
aures,0.3884,0.3925
juda,0.3883,0.4347
retraites,0.3883,0.2539
its,0.3883,0.3856
plainte,0.3882,0.2838
laid,0.3882,0.3895
data,0.3881,0.3836
tet,0.3881,0.4762
vermillon,0.3881,0.3604
mariée,0.3881,0.3495
génies,0.3881,0.2550
intérêt,0.3881,0.3760
c'cst,0.3881,0.4371
conviennent,0.3880,0.4225
monstres,0.3880,0.2788
fii,0.3880,0.4072
sorti,0.3880,0.4512
eglise,0.3880,0.3288
clle,0.3879,0.4006
inconnues,0.3879,0.2658
spirituels,0.3879,0.5328
ad,0.3879,0.4261
ouvrage,0.3879,0.3569
l'exercice,0.3879,0.3147
ouverts,0.3879,0.2780
roma,0.3879,0.3520
lia,0.3878,0.3958
xxviii,0.3878,0.3683
filets,0.3878,0.4492
peintes,0.3878,0.4151
inquiétude,0.3878,0.4002
unit,0.3877,0.2945
d'obéir,0.3877,0.2804
poil,0.3877,0.4402
inconvenient,0.3877,0.3150
anvers,0.3877,0.4035
minces,0.3877,0.3904
retiré,0.3877,0.3518
philosophie,0.3876,0.3724
monnoies,0.3876,0.4566
grêle,0.3876,0.2663
effacer,0.3876,0.2895
criant,0.3875,0.4955
sitôt,0.3875,0.3362
provision,0.3875,0.3068
trouverez,0.3875,0.3692
piéces,0.3874,0.3163
tristesse,0.3874,0.3987
souliers,0.3874,0.4093
trc,0.3873,0.3490
bus,0.3873,0.3836
pasteurs,0.3873,0.4801
paquet,0.3873,0.3960
renverser,0.3872,0.2695
pais,0.3871,0.2477
hautement,0.3871,0.2747
haï,0.3871,0.3696
hit,0.3870,0.5197
progrès,0.3870,0.2581
fâcheuses,0.3869,0.2988
cérémonie,0.3869,0.3701
épée,0.3869,0.4494
entièrement,0.3868,0.3318
retour,0.3868,0.3704
connoissancez,0.3867,0.3893
falut,0.3867,0.2750
nd,0.3867,0.3880
ecrivain,0.3867,0.2961
prêtent,0.3866,0.3325
aigre,0.3866,0.3320
pernicieuse,0.3866,0.2949
accabler,0.3865,0.3333
d'icelles,0.3865,0.3876
mandé,0.3865,0.3702
lasse,0.3865,0.2469
prendra,0.3864,0.2972
genoux,0.3864,0.4008
entreprises,0.3864,0.4852
choses,0.3864,0.3724
recevroit,0.3863,0.3859
méprise,0.3863,0.3167
iront,0.3862,0.3352
lege,0.3862,0.3321
vante,0.3862,0.3385
entière,0.3861,0.3735
loups,0.3861,0.3419
vivez,0.3860,0.4542
dijon,0.3860,0.4407
ecus,0.3859,0.4846
précipice,0.3859,0.2770
paysans,0.3859,0.2837
pape,0.3859,0.3925
curieuses,0.3859,0.4972
subtile,0.3859,0.3228
verd,0.3859,0.4077
fais,0.3858,0.3501
faible,0.3858,0.3058
présomption,0.3858,0.3758
venise,0.3858,0.4242
demoiselles,0.3858,0.3916
xxvii,0.3858,0.3572
aimé,0.3857,0.4305
doir,0.3857,0.3234
public,0.3857,0.1973
icn,0.3857,0.3644
clause,0.3856,0.3976
remarqué,0.3856,0.4084
gro,0.3856,0.4664
machines,0.3855,0.2592
çà,0.3855,0.3061
retours,0.3855,0.3264
ico,0.3855,0.3154
audiences,0.3853,0.3145
allant,0.3853,0.4461
too,0.3853,0.3872
arrivoit,0.3853,0.3583
femelles,0.3852,0.3807
offrit,0.3852,0.3377
blois,0.3852,0.5272
rencontrer,0.3852,0.4021
avantage,0.3852,0.4093
bienséance,0.3851,0.3283
solide,0.3851,0.2579
bo,0.3851,0.3966
souffle,0.3851,0.2759
gouvernail,0.3851,0.3683
tcs,0.3850,0.3912
convient,0.3850,0.3862
itr,0.3850,0.3316
complots,0.3850,0.2382
vill,0.3850,0.4335
sj,0.3849,0.3973
vertes,0.3849,0.4597
you,0.3848,0.3658
elf,0.3848,0.3357
sublime,0.3848,0.2902
bouilli,0.3848,0.4587
plomb,0.3847,0.3535
entretenus,0.3847,0.2973
conçois,0.3847,0.3055
principauté,0.3847,0.2983
payoient,0.3846,0.3648
fleuve,0.3846,0.3881
bureaux,0.3846,0.4238
jeter,0.3846,0.2903
enflammé,0.3845,0.3045
bizarres,0.3845,0.3190
trompée,0.3844,0.2336
célèbre,0.3844,0.3977
bourses,0.3843,0.4852
labourer,0.3843,0.4150
envoyer,0.3843,0.4023
payera,0.3843,0.3606
ailleurs,0.3842,0.2988
ecriture,0.3842,0.3560
décharge,0.3842,0.3170
fers,0.3842,0.2780
présence,0.3841,0.3939
mni,0.3841,0.4082
affligé,0.3841,0.4148
qualités,0.3841,0.3741
paquets,0.3840,0.3672
cce,0.3840,0.4752
ko,0.3840,0.4804
verre,0.3839,0.4763
veni,0.3839,0.5564
taureau,0.3839,0.3609
plutarque,0.3839,0.3721
gras,0.3839,0.3568
bleue,0.3838,0.3677
souffrent,0.3838,0.3567
oient,0.3837,0.3919
beautés,0.3837,0.4062
gagné,0.3836,0.3788
lj,0.3836,0.3326
ps,0.3835,0.4255
