word,drift_global,drift_moyen
affaire,0.1053,0.0030
confidence,0.1053,0.0048
divertis,0.1053,0.0047
tournant,0.1053,0.0033
principales,0.1053,0.0029
aiment,0.1053,0.0026
tira,0.1053,0.0033
tacher,0.1053,0.0042
orat,0.1052,0.0034
opposa,0.1052,0.0030
planté,0.1052,0.0034
héritiers,0.1052,0.0031
appellé,0.1052,0.0035
avocats,0.1052,0.0039
edits,0.1052,0.0036
magna,0.1052,0.0042
huit,0.1051,0.0028
étaient,0.1051,0.0027
greffes,0.1051,0.0031
divers,0.1051,0.0028
harangue,0.1051,0.0032
être,0.1051,0.0024
d'auvergne,0.1050,0.0043
infini,0.1050,0.0033
piquent,0.1050,0.0040
applicable,0.1050,0.0032
empecher,0.1050,0.0050
magnificence,0.1049,0.0031
promit,0.1049,0.0034
nature,0.1049,0.0029
hujus,0.1049,0.0040
lont,0.1049,0.0033
obligea,0.1049,0.0033
ensemble,0.1049,0.0026
éclaircissement,0.1048,0.0038
septime,0.1048,0.0040
tomber,0.1048,0.0027
aimoit,0.1048,0.0029
usage,0.1048,0.0026
espagne,0.1048,0.0035
descendu,0.1048,0.0034
froid,0.1048,0.0032
léon,0.1048,0.0043
compter,0.1048,0.0027
j'avais,0.1048,0.0035
devise,0.1048,0.0047
courroux,0.1047,0.0032
fia,0.1047,0.0038
surprit,0.1047,0.0037
draps,0.1047,0.0035
font,0.1047,0.0021
vaisseaux,0.1047,0.0027
apporter,0.1047,0.0030
quot,0.1047,0.0039
priez,0.1047,0.0047
princesse,0.1046,0.0029
valence,0.1046,0.0046
cadet,0.1046,0.0052
n'eut,0.1046,0.0025
abbaye,0.1046,0.0038
partir,0.1046,0.0027
délibération,0.1046,0.0037
cux,0.1046,0.0033
sentences,0.1045,0.0035
juin,0.1045,0.0036
saurait,0.1045,0.0031
lit,0.1045,0.0032
attendez,0.1045,0.0037
pût,0.1045,0.0023
parties,0.1045,0.0024
certaines,0.1045,0.0026
château,0.1045,0.0034
concile,0.1045,0.0031
mcode,0.1045,0.0021
partic,0.1044,0.0045
navire,0.1044,0.0035
s'imaginer,0.1044,0.0032
scpt,0.1044,0.0036
servis,0.1044,0.0033
quibus,0.1044,0.0042
falloit,0.1044,0.0025
fâché,0.1044,0.0029
baille,0.1044,0.0042
voudrois,0.1044,0.0030
changer,0.1044,0.0032
demeurer,0.1044,0.0029
risque,0.1043,0.0031
signées,0.1043,0.0036
courtisans,0.1043,0.0033
c'était,0.1043,0.0031
ôté,0.1042,0.0031
revolte,0.1042,0.0049
pension,0.1042,0.0034
traites,0.1042,0.0046
depens,0.1042,0.0038
pourroit,0.1042,0.0022
nuits,0.1041,0.0027
copies,0.1041,0.0029
imaginables,0.1041,0.0029
parfaites,0.1041,0.0037
tâcha,0.1041,0.0034
liront,0.1040,0.0028
créance,0.1040,0.0039
payen,0.1040,0.0054
billet,0.1040,0.0032
furieuse,0.1040,0.0041
tam,0.1039,0.0039
philosophe,0.1039,0.0035
teint,0.1039,0.0034
mené,0.1039,0.0033
arrérages,0.1039,0.0034
fibi,0.1039,0.0037
venir,0.1039,0.0025
répliqua,0.1038,0.0035
d'huile,0.1038,0.0039
fîmes,0.1038,0.0037
clerc,0.1038,0.0040
paille,0.1038,0.0042
debet,0.1038,0.0030
n'avoir,0.1038,0.0025
disoit,0.1038,0.0031
paroi,0.1038,0.0037
labours,0.1037,0.0035
d'autre,0.1037,0.0025
aucun,0.1037,0.0025
marc,0.1037,0.0041
thomas,0.1037,0.0039
premiére,0.1037,0.0041
aristote,0.1037,0.0046
disciples,0.1037,0.0030
j'eusse,0.1036,0.0033
aucunes,0.1036,0.0031
confirmé,0.1036,0.0037
suissent,0.1036,0.0035
aut,0.1036,0.0046
villiers,0.1036,0.0046
voulant,0.1036,0.0029
frais,0.1036,0.0031
vilain,0.1036,0.0046
eut,0.1036,0.0024
ligne,0.1035,0.0030
septentrion,0.1035,0.0037
aille,0.1035,0.0032
vim,0.1035,0.0036
devois,0.1035,0.0032
entendu,0.1034,0.0029
mourir,0.1034,0.0029
juges,0.1034,0.0029
enregistrer,0.1034,0.0038
racines,0.1033,0.0031
tempête,0.1033,0.0033
l'e,0.1033,0.0045
remarqué,0.1033,0.0028
qu'encore,0.1033,0.0041
all,0.1033,0.0037
assigner,0.1033,0.0033
chercher,0.1033,0.0029
voisin,0.1032,0.0035
puisse,0.1032,0.0022
linon,0.1032,0.0055
potest,0.1032,0.0035
dommages,0.1032,0.0030
bois,0.1031,0.0028
navarre,0.1031,0.0034
contentez,0.1031,0.0036
aliquo,0.1031,0.0034
terrestre,0.1031,0.0038
marcdate,0.1031,0.0029
commence,0.1031,0.0027
economic,0.1031,0.0027
faux,0.1030,0.0035
d'années,0.1030,0.0028
soeur,0.1030,0.0029
suivante,0.1030,0.0029
recevoir,0.1030,0.0025
dedans,0.1030,0.0039
biens,0.1029,0.0026
bouilli,0.1029,0.0033
marcha,0.1029,0.0034
home,0.1029,0.0050
l'année,0.1029,0.0027
premier,0.1029,0.0022
peinture,0.1029,0.0033
légumes,0.1028,0.0035
seulement,0.1028,0.0025
oeuvres,0.1028,0.0029
vache,0.1028,0.0037
dépense,0.1028,0.0033
fallut,0.1027,0.0028
gelée,0.1027,0.0037
bnfname,0.1027,0.0028
troupes,0.1027,0.0024
faites,0.1027,0.0023
autels,0.1027,0.0031
l'or,0.1027,0.0031
négociant,0.1027,0.0036
pourraient,0.1026,0.0033
diable,0.1026,0.0035
d'olive,0.1026,0.0035
bouche,0.1025,0.0030
bade,0.1025,0.0044
procédures,0.1025,0.0034
fins,0.1025,0.0034
mars,0.1025,0.0032
examiné,0.1025,0.0030
lucile,0.1025,0.0050
mets,0.1024,0.0032
etats,0.1024,0.0031
pouce,0.1024,0.0032
set,0.1024,0.0035
prient,0.1024,0.0046
laissez,0.1024,0.0027
vis,0.1024,0.0033
pauvres,0.1024,0.0030
hic,0.1024,0.0042
susdites,0.1023,0.0033
lire,0.1023,0.0030
doux,0.1023,0.0030
épée,0.1023,0.0031
serez,0.1023,0.0028
autrc,0.1023,0.0039
tard,0.1023,0.0029
uns,0.1023,0.0022
marchands,0.1023,0.0031
indes,0.1023,0.0030
not,0.1022,0.0037
jambes,0.1022,0.0030
assis,0.1022,0.0030
immuable,0.1022,0.0036
m'avez,0.1022,0.0025
éternité,0.1022,0.0034
bonnes,0.1022,0.0026
saison,0.1022,0.0032
plats,0.1022,0.0034
dragons,0.1022,0.0037
ergo,0.1022,0.0046
pleine,0.1022,0.0030
fils,0.1021,0.0022
enseigne,0.1021,0.0039
demain,0.1021,0.0030
témoigné,0.1020,0.0033
lord,0.1020,0.0039
theatre,0.1020,0.0041
prévaloir,0.1020,0.0040
illam,0.1020,0.0033
merveilleuse,0.1020,0.0029
libraires,0.1020,0.0028
fieri,0.1019,0.0035
fleurs,0.1019,0.0030
voudra,0.1019,0.0027
venise,0.1019,0.0034
eadem,0.1019,0.0037
substance,0.1019,0.0030
nommée,0.1018,0.0033
dises,0.1018,0.0035
fusse,0.1018,0.0038
d'aristote,0.1018,0.0043
fonts,0.1017,0.0027
pourront,0.1017,0.0024
sauvez,0.1017,0.0035
arrets,0.1017,0.0038
fenêtres,0.1017,0.0032
tuo,0.1016,0.0032
n'étant,0.1016,0.0025
livres,0.1016,0.0025
entra,0.1016,0.0029
deniers,0.1016,0.0030
renvoi,0.1016,0.0055
condamnation,0.1016,0.0034
d'être,0.1016,0.0024
cours,0.1015,0.0026
toute,0.1015,0.0023
disse,0.1015,0.0034
ner,0.1015,0.0031
fay,0.1015,0.0037
mener,0.1015,0.0033
exquis,0.1015,0.0030
trépas,0.1015,0.0036
souhaite,0.1014,0.0032
monseigneur,0.1014,0.0031
acte,0.1014,0.0031
s'entendre,0.1014,0.0033
sub,0.1014,0.0043
savoir,0.1014,0.0030
aliud,0.1014,0.0037
old,0.1014,0.0025
victoire,0.1013,0.0031
entre,0.1013,0.0022
semer,0.1013,0.0036
agneau,0.1013,0.0040
mangent,0.1013,0.0028
verras,0.1013,0.0039
avoir,0.1013,0.0020
solidairement,0.1013,0.0032
jean,0.1013,0.0035
plantes,0.1013,0.0029
m'a,0.1012,0.0024
crût,0.1012,0.0034
ducs,0.1012,0.0030
troc,0.1012,0.0044
loin,0.1012,0.0027
dudit,0.1012,0.0032
cequi,0.1011,0.0049
appliquer,0.1011,0.0039
l'ordinaire,0.1010,0.0035
please,0.1010,0.0021
alloit,0.1010,0.0028
seigneuries,0.1010,0.0041
justice,0.1009,0.0032
rendit,0.1009,0.0026
aviez,0.1009,0.0028
c'étoit,0.1009,0.0025
dettes,0.1009,0.0030
nommé,0.1009,0.0028
enfermé,0.1009,0.0034
jupiter,0.1009,0.0039
l'ai,0.1009,0.0024
that,0.1009,0.0033
resp,0.1009,0.0028
testament,0.1009,0.0034
idcorpus,0.1009,0.0019
idauthor,0.1008,0.0019
art,0.1008,0.0031
héritage,0.1008,0.0033
revint,0.1008,0.0031
mêle,0.1008,0.0034
planches,0.1008,0.0035
retirée,0.1008,0.0034
vîte,0.1008,0.0040
dépens,0.1008,0.0027
renvoyé,0.1007,0.0036
couché,0.1007,0.0033
fallait,0.1007,0.0032
devoit,0.1007,0.0021
atque,0.1007,0.0045
prieur,0.1007,0.0047
blanc,0.1007,0.0035
drap,0.1007,0.0036
mauvaise,0.1007,0.0026
plu,0.1007,0.0028
oiseaux,0.1006,0.0030
pouir,0.1006,0.0037
madrid,0.1006,0.0042
voiles,0.1005,0.0030
gauche,0.1005,0.0029
canon,0.1005,0.0031
mâles,0.1005,0.0036
vôtre,0.1005,0.0031
aller,0.1005,0.0025
spirituelle,0.1005,0.0044
définition,0.1005,0.0042
sais,0.1004,0.0034
tirer,0.1004,0.0027
part,0.1004,0.0026
achetées,0.1004,0.0030
herbes,0.1004,0.0030
tre,0.1004,0.0025
éternelle,0.1004,0.0030
proprietaires,0.1004,0.0048
tournois,0.1004,0.0038
enfans,0.1004,0.0024
maladies,0.1003,0.0026
quia,0.1003,0.0040
passé,0.1003,0.0025
monsieur,0.1003,0.0027
sujct,0.1003,0.0050
prend,0.1003,0.0023
posterité,0.1003,0.0043
servoient,0.1003,0.0030
arrive,0.1003,0.0024
primum,0.1003,0.0038
lauriers,0.1003,0.0030
tuteurs,0.1003,0.0038
abbé,0.1003,0.0040
femmes,0.1003,0.0025
jeux,0.1003,0.0028
parlez,0.1003,0.0031
partie,0.1003,0.0022
plaisir,0.1002,0.0028
maître,0.1002,0.0027
ladite,0.1002,0.0029
vobis,0.1002,0.0039
êrre,0.1002,0.0033
chevalier,0.1002,0.0033
francfort,0.1002,0.0032
restitution,0.1001,0.0039
tant,0.1001,0.0024
étonnement,0.1001,0.0029
aise,0.1001,0.0026
importantes,0.1001,0.0028
quod,0.1001,0.0036
entendons,0.1001,0.0036
spirituel,0.1001,0.0044
raiyon,0.1001,0.0049
deviez,0.1001,0.0030
épais,0.1000,0.0032
vouloit,0.1000,0.0021
années,0.1000,0.0022
envoyé,0.1000,0.0025
d'épouser,0.1000,0.0034
expédier,0.0999,0.0036
rang,0.0999,0.0024
dois,0.0999,0.0025
servoit,0.0999,0.0029
seriez,0.0998,0.0031
tendante,0.0998,0.0045
l'armée,0.0998,0.0028
tronc,0.0998,0.0033
tempus,0.0998,0.0039
n'auroient,0.0998,0.0024
collier,0.0998,0.0041
locsubjecthead,0.0997,0.0025
ronde,0.0996,0.0035
dio,0.0996,0.0034
remarques,0.0996,0.0025
souveraines,0.0996,0.0034
kress,0.0996,0.0022
devoient,0.0996,0.0023
d'amende,0.0996,0.0029
prié,0.0996,0.0031
fut,0.0996,0.0022
doctype,0.0995,0.0018
savoye,0.0995,0.0037
parlement,0.0995,0.0029
s'en,0.0995,0.0025
sourcedesc,0.0995,0.0023
gknumber,0.0995,0.0019
fenêtre,0.0995,0.0030
manifestement,0.0995,0.0050
peut,0.0994,0.0021
l'adjudication,0.0994,0.0037
ravie,0.0994,0.0035
amants,0.0994,0.0030
fort,0.0994,0.0025
sens,0.0994,0.0028
illa,0.0994,0.0040
put,0.0994,0.0024
bailli,0.0994,0.0050
voix,0.0994,0.0027
susdits,0.0994,0.0037
places,0.0994,0.0028
aprcs,0.0994,0.0036
preface,0.0994,0.0031
jusqu'au,0.0993,0.0024
assises,0.0993,0.0047
come,0.0993,0.0047
vaisseau,0.0993,0.0028
déchargé,0.0993,0.0034
avons,0.0992,0.0022
posé,0.0992,0.0030
premiere,0.0992,0.0026
volé,0.0992,0.0038
destine,0.0992,0.0033
nièce,0.0992,0.0041
secretaire,0.0992,0.0037
bonjour,0.0992,0.0036
divine,0.0991,0.0032
enseigné,0.0991,0.0031
entré,0.0991,0.0028
tome,0.0991,0.0027
veut,0.0991,0.0021
andré,0.0991,0.0039
frere,0.0991,0.0024
novi,0.0991,0.0042
cheveux,0.0991,0.0030
hanc,0.0991,0.0041
vient,0.0990,0.0023
achevez,0.0990,0.0043
reel,0.0990,0.0027
n'aurions,0.0990,0.0027
d'application,0.0990,0.0040
nostra,0.0990,0.0036
servit,0.0990,0.0029
moien,0.0990,0.0033
depend,0.0990,0.0042
ques,0.0990,0.0026
doyen,0.0989,0.0040
office,0.0989,0.0034
toutes,0.0989,0.0020
veu,0.0989,0.0043
edit,0.0989,0.0031
cum,0.0989,0.0041
n'étaient,0.0988,0.0030
viandes,0.0988,0.0034
différentes,0.0988,0.0026
inconveniens,0.0988,0.0038
voyons,0.0988,0.0027
propter,0.0988,0.0042
observer,0.0988,0.0029
veulent,0.0987,0.0021
teneur,0.0987,0.0029
voit,0.0987,0.0022
prévôt,0.0987,0.0042
chien,0.0987,0.0036
ornement,0.0987,0.0030
prêtre,0.0987,0.0035
rond,0.0986,0.0037
supplians,0.0986,0.0038
débauché,0.0986,0.0039
apostolique,0.0986,0.0038
polr,0.0986,0.0036
envoya,0.0986,0.0029
sejour,0.0985,0.0044
tête,0.0985,0.0025
trouvâmes,0.0985,0.0033
enfoncé,0.0985,0.0035
exposant,0.0985,0.0031
remettre,0.0984,0.0026
pontificat,0.0984,0.0037
prier,0.0984,0.0030
consens,0.0984,0.0032
grands,0.0983,0.0021
n'avons,0.0983,0.0021
entend,0.0983,0.0028
memoires,0.0983,0.0040
droite,0.0983,0.0029
miracles,0.0983,0.0034
automne,0.0982,0.0045
pleinement,0.0982,0.0034
bord,0.0982,0.0032
depense,0.0982,0.0045
jeu,0.0982,0.0027
laver,0.0982,0.0030
fameux,0.0982,0.0030
pouvoit,0.0981,0.0021
flandre,0.0981,0.0038
bel,0.0981,0.0029
div,0.0981,0.0028
perles,0.0981,0.0035
noir,0.0981,0.0034
poitrine,0.0980,0.0035
valets,0.0980,0.0031
m'aimez,0.0980,0.0031
quidquid,0.0980,0.0037
seigneurs,0.0980,0.0028
t'elle,0.0980,0.0041
portrait,0.0980,0.0031
rencontres,0.0979,0.0034
tuum,0.0979,0.0036
commerce,0.0979,0.0026
m'avait,0.0979,0.0040
travaillé,0.0979,0.0029
accusé,0.0979,0.0035
prenant,0.0979,0.0027
cap,0.0979,0.0036
prennent,0.0979,0.0024
savoie,0.0978,0.0034
oooo,0.0978,0.0028
qti,0.0977,0.0037
pain,0.0977,0.0031
poëte,0.0977,0.0033
appartiendra,0.0977,0.0027
sortit,0.0977,0.0030
fua,0.0977,0.0031
saisies,0.0977,0.0035
oiseau,0.0977,0.0029
forme,0.0976,0.0027
l'a,0.0976,0.0024
fois,0.0976,0.0021
chair,0.0976,0.0032
vît,0.0976,0.0035
prince,0.0976,0.0024
comptables,0.0976,0.0031
fevrier,0.0976,0.0041
concil,0.0976,0.0030
amplement,0.0975,0.0034
minorité,0.0975,0.0038
quefois,0.0975,0.0031
pouroit,0.0975,0.0037
signifie,0.0975,0.0029
irons,0.0975,0.0033
doctrine,0.0975,0.0031
arrivé,0.0975,0.0024
tombent,0.0975,0.0027
gardes,0.0975,0.0032
droits,0.0974,0.0025
unes,0.0974,0.0022
facere,0.0973,0.0039
âgé,0.0973,0.0031
mcr,0.0973,0.0040
foyons,0.0973,0.0030
nam,0.0973,0.0040
bibliotheque,0.0973,0.0043
ocm,0.0972,0.0018
plaisante,0.0972,0.0039
rude,0.0972,0.0036
épaules,0.0972,0.0028
maladie,0.0972,0.0029
n'as,0.0972,0.0030
parlant,0.0972,0.0029
taken,0.0972,0.0023
monnoyé,0.0972,0.0028
hôtel,0.0971,0.0033
totalvolumes,0.0971,0.0023
nullum,0.0971,0.0035
sylla,0.0971,0.0035
bataille,0.0971,0.0028
desespoir,0.0971,0.0035
superieure,0.0971,0.0037
venit,0.0970,0.0035
étc,0.0970,0.0035
verrons,0.0970,0.0028
homme,0.0970,0.0025
copie,0.0970,0.0027
parlons,0.0970,0.0029
quae,0.0969,0.0048
vapeur,0.0969,0.0036
volumegroup,0.0969,0.0026
mandé,0.0969,0.0025
président,0.0968,0.0031
che,0.0968,0.0033
jam,0.0968,0.0046
recevons,0.0968,0.0033
raconté,0.0968,0.0030
fruits,0.0967,0.0025
aime,0.0967,0.0029
name,0.0967,0.0024
bonis,0.0967,0.0036
difons,0.0967,0.0037
cent,0.0967,0.0025
aillent,0.0967,0.0031
oter,0.0967,0.0047
siège,0.0966,0.0032
audience,0.0966,0.0031
verds,0.0966,0.0036
nord,0.0966,0.0028
omnium,0.0966,0.0041
sacremens,0.0966,0.0033
liqueur,0.0965,0.0029
mesures,0.0965,0.0028
s'agit,0.0965,0.0024
enseignent,0.0965,0.0035
orientales,0.0964,0.0037
passez,0.0964,0.0034
bian,0.0964,0.0039
causa,0.0964,0.0033
n'empêche,0.0964,0.0024
blanche,0.0964,0.0032
difficult,0.0964,0.0025
d'armée,0.0964,0.0030
d'icelles,0.0963,0.0033
évenemens,0.0963,0.0032
s'arrêta,0.0963,0.0040
trouvé,0.0963,0.0023
gendre,0.0963,0.0031
donner,0.0963,0.0022
pourrois,0.0963,0.0026
meuble,0.0962,0.0038
baptême,0.0962,0.0034
separe,0.0962,0.0043
fondée,0.0962,0.0027
metre,0.0961,0.0044
clause,0.0961,0.0035
legem,0.0961,0.0029
autres,0.0961,0.0020
respects,0.0960,0.0035
n'avez,0.0960,0.0022
directe,0.0960,0.0035
receveur,0.0960,0.0032
etrangers,0.0959,0.0032
l'arbre,0.0959,0.0031
catholique,0.0959,0.0033
pay,0.0959,0.0029
vit,0.0959,0.0024
laissa,0.0959,0.0025
superieur,0.0959,0.0058
côté,0.0958,0.0022
different,0.0958,0.0034
doivent,0.0958,0.0019
plumes,0.0958,0.0036
livrc,0.0958,0.0030
gile,0.0958,0.0044
vint,0.0957,0.0026
uand,0.0957,0.0041
sentence,0.0957,0.0030
figure,0.0957,0.0029
perfections,0.0957,0.0031
buis,0.0956,0.0034
petites,0.0956,0.0026
piéces,0.0956,0.0033
peau,0.0956,0.0033
humide,0.0956,0.0034
voulu,0.0956,0.0022
l'agneau,0.0956,0.0043
lumiere,0.0956,0.0029
moitié,0.0955,0.0027
trouvèrent,0.0955,0.0030
autem,0.0955,0.0040
voulez,0.0955,0.0024
serviteur,0.0955,0.0032
sourcelibrary,0.0954,0.0019
mortification,0.0954,0.0044
ordre,0.0954,0.0024
fum,0.0954,0.0034
descendit,0.0954,0.0039
d'icelle,0.0954,0.0038
l'amerique,0.0954,0.0042
payer,0.0954,0.0023
jusques,0.0954,0.0027
chapitre,0.0953,0.0028
plante,0.0953,0.0029
l'eau,0.0953,0.0026
valables,0.0953,0.0035
mangé,0.0953,0.0029
conta,0.0953,0.0036
flotte,0.0953,0.0028
devrois,0.0953,0.0036
eau,0.0953,0.0034
jugé,0.0952,0.0027
consideré,0.0952,0.0037
currentvolume,0.0952,0.0028
parle,0.0952,0.0023
l'envoya,0.0952,0.0040
sécher,0.0952,0.0032
pensa,0.0952,0.0032
incommodité,0.0951,0.0041
ducats,0.0951,0.0034
charpentier,0.0951,0.0038
semblant,0.0951,0.0028
manieres,0.0950,0.0027
vers,0.0950,0.0024
l'hiver,0.0950,0.0028
hunc,0.0950,0.0039
ordres,0.0950,0.0024
vais,0.0950,0.0024
labour,0.0950,0.0031
nombres,0.0949,0.0031
père,0.0949,0.0027
s'étonner,0.0949,0.0027
grandes,0.0948,0.0023
songea,0.0948,0.0026
vix,0.0948,0.0032
cheval,0.0948,0.0032
ornemens,0.0948,0.0028
asseoir,0.0948,0.0033
elections,0.0948,0.0032
marchas,0.0948,0.0033
langage,0.0947,0.0034
supplie,0.0947,0.0029
graines,0.0947,0.0033
chaude,0.0947,0.0037
unus,0.0947,0.0035
allèrent,0.0947,0.0032
brutal,0.0947,0.0041
use,0.0946,0.0031
hors,0.0946,0.0025
pié,0.0946,0.0037
rencontrent,0.0946,0.0027
tenu,0.0946,0.0027
peine,0.0946,0.0023
dixme,0.0946,0.0036
temple,0.0946,0.0030
sai,0.0946,0.0044
proche,0.0946,0.0035
titre,0.0946,0.0026
d'infanterie,0.0946,0.0031
serviteurs,0.0945,0.0032
sois,0.0945,0.0035
ego,0.0945,0.0037
parent,0.0945,0.0033
barbe,0.0945,0.0034
absent,0.0944,0.0034
philippe,0.0944,0.0035
peu,0.0944,0.0024
neveu,0.0944,0.0025
n'avions,0.0944,0.0027
plait,0.0944,0.0032
trouver,0.0944,0.0027
payé,0.0944,0.0026
vendue,0.0944,0.0033
l'avoir,0.0944,0.0024
pons,0.0943,0.0041
pisces,0.0943,0.0026
chez,0.0943,0.0022
permission,0.0943,0.0027
d'albe,0.0943,0.0034
ioo,0.0943,0.0033
soldats,0.0943,0.0025
pieds,0.0943,0.0023
obligé,0.0943,0.0021
dico,0.0942,0.0032
ambassadeurs,0.0942,0.0031
pris,0.0942,0.0021
instance,0.0942,0.0030
couper,0.0941,0.0029
petite,0.0941,0.0025
hollande,0.0941,0.0032
potes,0.0941,0.0038
nest,0.0941,0.0032
signer,0.0940,0.0041
syndic,0.0940,0.0031
l'avaient,0.0940,0.0029
cerfs,0.0940,0.0031
servir,0.0940,0.0023
chanter,0.0940,0.0033
césar,0.0940,0.0034
scene,0.0940,0.0026
tel,0.0939,0.0026
tué,0.0939,0.0026
pouvoient,0.0939,0.0021
ayent,0.0939,0.0022
faudroit,0.0939,0.0026
leon,0.0939,0.0042
arlequin,0.0939,0.0049
couleur,0.0939,0.0027
fous,0.0939,0.0021
remarquer,0.0938,0.0026
intelligible,0.0938,0.0026
d'apparence,0.0938,0.0024
endroit,0.0938,0.0022
divin,0.0937,0.0032
galerie,0.0937,0.0034
gouvernail,0.0937,0.0028
branches,0.0937,0.0023
auteur,0.0936,0.0024
tenir,0.0936,0.0024
s'est,0.0936,0.0021
comptes,0.0936,0.0027
sous,0.0936,0.0022
belles,0.0935,0.0024
scilicet,0.0935,0.0034
élevé,0.0935,0.0026
aimait,0.0935,0.0032
l'huile,0.0935,0.0036
modo,0.0935,0.0036
d'orange,0.0935,0.0035
observez,0.0935,0.0041
multiplication,0.0934,0.0029
scu,0.0934,0.0034
souhaité,0.0934,0.0029
mille,0.0933,0.0021
auxdits,0.0933,0.0031
testamens,0.0933,0.0045
maisons,0.0933,0.0025
travailloit,0.0933,0.0028
payez,0.0933,0.0035
doucement,0.0933,0.0031
rentes,0.0933,0.0027
clauses,0.0933,0.0033
pied,0.0932,0.0028
habiller,0.0932,0.0038
poëtes,0.0932,0.0029
etrangeres,0.0931,0.0041
langue,0.0931,0.0027
jusqu'à,0.0931,0.0020
vendredi,0.0931,0.0048
n'avoient,0.0931,0.0021
rendre,0.0931,0.0022
enterré,0.0931,0.0028
mit,0.0930,0.0023
empereur,0.0930,0.0030
belle,0.0930,0.0023
multiplié,0.0930,0.0029
subfield,0.0929,0.0025
ieu,0.0928,0.0043
fus,0.0928,0.0028
requis,0.0928,0.0031
this,0.0928,0.0029
ccttc,0.0928,0.0034
chacun,0.0928,0.0022
demeuré,0.0928,0.0027
achevé,0.0928,0.0024
huitaine,0.0928,0.0031
d'esprit,0.0928,0.0029
employez,0.0928,0.0038
mention,0.0927,0.0024
met,0.0927,0.0022
pcr,0.0927,0.0027
d'y,0.0927,0.0022
fidelles,0.0927,0.0042
retentir,0.0927,0.0025
bâton,0.0927,0.0031
especes,0.0926,0.0029
écrivit,0.0926,0.0028
adam,0.0926,0.0040
chacune,0.0925,0.0027
unum,0.0925,0.0035
majesté,0.0925,0.0027
soient,0.0925,0.0019
documenttype,0.0924,0.0019
j'en,0.0924,0.0024
commandoit,0.0924,0.0031
avait,0.0923,0.0024
vente,0.0923,0.0030
clt,0.0923,0.0030
parthes,0.0923,0.0027
romains,0.0923,0.0028
meum,0.0923,0.0036
pores,0.0923,0.0029
quo,0.0923,0.0041
poudre,0.0923,0.0032
fin,0.0923,0.0023
marié,0.0923,0.0030
concerts,0.0923,0.0026
déplaisir,0.0923,0.0035
declaration,0.0923,0.0034
cueillir,0.0922,0.0028
veuve,0.0922,0.0031
causée,0.0922,0.0027
grosseur,0.0922,0.0032
comte,0.0922,0.0031
saints,0.0921,0.0030
gras,0.0921,0.0037
ancres,0.0921,0.0038
quart,0.0921,0.0029
puisent,0.0921,0.0032
secrétaire,0.0921,0.0031
tableaux,0.0920,0.0026
brusquement,0.0920,0.0035
succession,0.0920,0.0027
richement,0.0920,0.0037
pcut,0.0920,0.0031
servius,0.0920,0.0033
demeureront,0.0920,0.0030
spirituels,0.0920,0.0035
eam,0.0919,0.0035
parlé,0.0919,0.0022
este,0.0919,0.0038
damas,0.0919,0.0038
l'urine,0.0919,0.0041
yant,0.0919,0.0043
l'entendement,0.0919,0.0032
était,0.0918,0.0024
m'avoit,0.0918,0.0025
province,0.0918,0.0026
temporelles,0.0918,0.0035
venoit,0.0918,0.0023
incomparable,0.0917,0.0040
conjointement,0.0917,0.0032
hominis,0.0917,0.0035
lait,0.0917,0.0033
déesse,0.0917,0.0034
toison,0.0917,0.0030
envoyez,0.0917,0.0034
gages,0.0917,0.0030
fint,0.0916,0.0035
voudront,0.0915,0.0026
humides,0.0915,0.0029
espéce,0.0915,0.0029
frontière,0.0915,0.0036
raisins,0.0915,0.0031
sang,0.0915,0.0025
qu'à,0.0914,0.0023
grec,0.0914,0.0031
reposée,0.0914,0.0033
vents,0.0914,0.0026
troupe,0.0913,0.0028
sentons,0.0913,0.0035
midi,0.0913,0.0028
bouillons,0.0913,0.0029
campagne,0.0913,0.0026
too,0.0913,0.0029
ouvrage,0.0912,0.0022
hominum,0.0912,0.0038
lendemain,0.0912,0.0025
ici,0.0912,0.0024
reine,0.0912,0.0028
n'y,0.0912,0.0021
dit,0.0911,0.0022
entendement,0.0910,0.0030
mari,0.0910,0.0027
valeur,0.0910,0.0028
relevée,0.0910,0.0028
d'où,0.0910,0.0022
multis,0.0910,0.0039
renonciation,0.0909,0.0037
fit,0.0908,0.0020
affranchis,0.0908,0.0029
speaker,0.0908,0.0030
approuvé,0.0908,0.0033
marqua,0.0907,0.0037
habere,0.0907,0.0033
corps,0.0907,0.0022
grande,0.0906,0.0019
cens,0.0906,0.0027
imprimeurs,0.0906,0.0024
conté,0.0906,0.0032
signification,0.0906,0.0029
pere,0.0906,0.0024
longue,0.0906,0.0025
escadre,0.0905,0.0032
serions,0.0905,0.0030
pouvait,0.0905,0.0023
cour,0.0905,0.0027
more,0.0904,0.0044
chambre,0.0904,0.0025
jardins,0.0904,0.0025
orgpag,0.0904,0.0042
tres,0.0904,0.0026
frère,0.0903,0.0026
