word,1700-1710→1710-1720,1710-1720→1720-1730,1720-1730→1730-1740,1730-1740→1740-1750,1740-1750→1750-1760,1750-1760→1760-1770,1760-1770→1770-1780,1770-1780→1780-1789,1780-1789→1789-1802
mortels,0.0036,0.0029,0.0041,0.0041,0.0045,0.0049,0.0057,0.0055,0.0031
mortem,0.0046,0.0054,0.0101,0.0037,0.0040,0.0017,0.0062,0.0027,0.0013
mortes,0.0068,0.0039,0.0030,0.0149,0.0070,0.0096,0.0110,0.0081,0.0055
mortier,0.0056,0.0059,0.0029,0.0022,0.0027,0.0066,0.0065,0.0057,0.0036
mortification,0.0034,0.0021,0.0028,0.0083,0.0049,0.0041,0.0053,0.0060,0.0041
morts,0.0027,0.0033,0.0039,0.0031,0.0034,0.0042,0.0054,0.0049,0.0037
mos,0.0066,0.0105,0.0099,0.0076,0.0067,0.0082,0.0103,0.0071,0.0082
moscovie,0.0058,0.0094,0.0044,0.0030,0.0072,0.0049,0.0046,0.0025,0.0021
most,0.0107,0.0087,0.0042,0.0020,0.0026,0.0051,0.0063,0.0028,0.0108
mot,0.0020,0.0018,0.0019,0.0017,0.0018,0.0021,0.0021,0.0025,0.0024
motif,0.0071,0.0060,0.0086,0.0071,0.0082,0.0071,0.0074,0.0079,0.0061
motifs,0.0061,0.0055,0.0073,0.0055,0.0079,0.0069,0.0075,0.0059,0.0059
mots,0.0016,0.0015,0.0019,0.0018,0.0019,0.0021,0.0025,0.0028,0.0022
motte,0.0277,0.0064,0.0094,0.0076,0.0091,0.0113,0.0111,0.0141,0.0085
mou,0.0055,0.0054,0.0058,0.0070,0.0074,0.0073,0.0067,0.0063,0.0059
mouche,0.0054,0.0048,0.0064,0.0100,0.0060,0.0128,0.0093,0.0116,0.0075
mouches,0.0024,0.0010,0.0014,0.0028,0.0015,0.0045,0.0043,0.0033,0.0022
mouchoir,0.0031,0.0027,0.0025,0.0061,0.0077,0.0057,0.0063,0.0071,0.0075
mouiller,0.0023,0.0024,0.0018,0.0103,0.0018,0.0034,0.0046,0.0054,0.0041
mouillé,0.0065,0.0065,0.0027,0.0073,0.0037,0.0067,0.0070,0.0056,0.0065
moulin,0.0114,0.0055,0.0062,0.0066,0.0042,0.0093,0.0080,0.0090,0.0078
moulins,0.0107,0.0065,0.0052,0.0083,0.0045,0.0079,0.0067,0.0084,0.0057
mour,0.0019,0.0025,0.0045,0.0069,0.0059,0.0054,0.0052,0.0040,0.0028
mourant,0.0042,0.0024,0.0042,0.0039,0.0034,0.0048,0.0049,0.0061,0.0044
mourir,0.0022,0.0024,0.0027,0.0026,0.0023,0.0027,0.0030,0.0038,0.0032
mourra,0.0034,0.0029,0.0044,0.0038,0.0042,0.0058,0.0085,0.0108,0.0046
moururent,0.0067,0.0056,0.0044,0.0082,0.0055,0.0065,0.0056,0.0087,0.0037
mourut,0.0020,0.0023,0.0017,0.0018,0.0027,0.0025,0.0028,0.0027,0.0022
mouton,0.0042,0.0021,0.0026,0.0034,0.0049,0.0046,0.0056,0.0055,0.0045
moutons,0.0030,0.0020,0.0023,0.0026,0.0033,0.0054,0.0057,0.0047,0.0057
mouvans,0.0224,0.0074,0.0050,0.0049,0.0019,0.0044,0.0025,0.0046,0.0017
mouvant,0.0060,0.0121,0.0047,0.0104,0.0128,0.0097,0.0175,0.0154,0.0042
mouve,0.0029,0.0040,0.0045,0.0060,0.0051,0.0070,0.0060,0.0051,0.0038
mouvemens,0.0021,0.0037,0.0035,0.0037,0.0037,0.0037,0.0045,0.0035,0.0033
mouvement,0.0023,0.0032,0.0030,0.0034,0.0032,0.0036,0.0032,0.0030,0.0026
mouvements,0.0062,0.0037,0.0052,0.0038,0.0049,0.0078,0.0091,0.0056,0.0054
mouvoir,0.0031,0.0036,0.0031,0.0045,0.0058,0.0103,0.0073,0.0050,0.0048
moy,0.0025,0.0017,0.0027,0.0032,0.0007,0.0014,0.0016,0.0065,0.0016
moyen,0.0031,0.0028,0.0032,0.0034,0.0030,0.0038,0.0031,0.0031,0.0031
moyennant,0.0045,0.0034,0.0050,0.0042,0.0045,0.0050,0.0054,0.0055,0.0039
moyenne,0.0072,0.0033,0.0036,0.0120,0.0081,0.0136,0.0102,0.0107,0.0083
moyens,0.0035,0.0029,0.0033,0.0033,0.0042,0.0048,0.0044,0.0044,0.0043
mre,0.0047,0.0062,0.0051,0.0098,0.0062,0.0064,0.0249,0.0100,0.0113
mrs,0.0054,0.0120,0.0157,0.0165,0.0102,0.0105,0.0145,0.0130,0.0120
much,0.0011,0.0025,0.0013,0.0008,0.0024,0.0023,0.0022,0.0013,0.0052
muet,0.0092,0.0054,0.0104,0.0061,0.0157,0.0154,0.0114,0.0152,0.0106
muette,0.0063,0.0042,0.0093,0.0074,0.0120,0.0184,0.0129,0.0186,0.0104
mufes,0.0067,0.0053,0.0099,0.0044,0.0062,0.0027,0.0072,0.0082,0.0010
mufique,0.0043,0.0033,0.0119,0.0108,0.0165,0.0047,0.0078,0.0074,0.0030
muid,0.0048,0.0036,0.0029,0.0025,0.0038,0.0047,0.0026,0.0032,0.0025
muids,0.0098,0.0044,0.0038,0.0027,0.0064,0.0082,0.0039,0.0052,0.0017
mul,0.0038,0.0042,0.0051,0.0057,0.0094,0.0139,0.0127,0.0110,0.0087
mule,0.0045,0.0041,0.0041,0.0045,0.0065,0.0068,0.0053,0.0082,0.0095
mulets,0.0036,0.0026,0.0063,0.0041,0.0039,0.0094,0.0069,0.0075,0.0069
multa,0.0034,0.0039,0.0059,0.0038,0.0021,0.0015,0.0037,0.0025,0.0010
multi,0.0030,0.0047,0.0078,0.0077,0.0085,0.0151,0.0147,0.0145,0.0091
multipliant,0.0006,0.0012,0.0007,0.0019,0.0016,0.0038,0.0043,0.0034,0.0035
multiplication,0.0005,0.0015,0.0006,0.0021,0.0033,0.0067,0.0061,0.0043,0.0035
multiplie,0.0011,0.0010,0.0011,0.0012,0.0029,0.0042,0.0051,0.0040,0.0038
multiplient,0.0036,0.0017,0.0029,0.0044,0.0098,0.0156,0.0136,0.0090,0.0065
multiplier,0.0013,0.0019,0.0012,0.0025,0.0038,0.0049,0.0050,0.0042,0.0038
multiplié,0.0009,0.0018,0.0015,0.0020,0.0035,0.0056,0.0042,0.0039,0.0033
multis,0.0038,0.0039,0.0086,0.0046,0.0023,0.0021,0.0045,0.0022,0.0066
multitude,0.0052,0.0056,0.0066,0.0065,0.0058,0.0065,0.0055,0.0045,0.0042
mun,0.0061,0.0082,0.0088,0.0108,0.0114,0.0074,0.0074,0.0062,0.0042
muni,0.0040,0.0049,0.0122,0.0108,0.0077,0.0101,0.0094,0.0099,0.0123
munitions,0.0017,0.0027,0.0034,0.0027,0.0022,0.0023,0.0036,0.0040,0.0028
mur,0.0046,0.0033,0.0043,0.0039,0.0027,0.0044,0.0050,0.0040,0.0041
muraille,0.0038,0.0031,0.0033,0.0051,0.0023,0.0030,0.0041,0.0052,0.0026
murailles,0.0033,0.0041,0.0046,0.0030,0.0026,0.0037,0.0034,0.0045,0.0023
murmure,0.0036,0.0025,0.0076,0.0041,0.0050,0.0043,0.0061,0.0059,0.0044
murmurer,0.0037,0.0019,0.0060,0.0038,0.0062,0.0067,0.0091,0.0075,0.0055
murs,0.0058,0.0060,0.0045,0.0051,0.0037,0.0041,0.0042,0.0042,0.0031
mus,0.0079,0.0063,0.0087,0.0066,0.0059,0.0079,0.0121,0.0089,0.0058
muscade,0.0031,0.0024,0.0017,0.0020,0.0012,0.0025,0.0043,0.0016,0.0021
muse,0.0095,0.0036,0.0086,0.0069,0.0138,0.0057,0.0129,0.0131,0.0074
muses,0.0032,0.0042,0.0045,0.0081,0.0067,0.0038,0.0065,0.0088,0.0046
musiciens,0.0050,0.0047,0.0076,0.0080,0.0119,0.0115,0.0095,0.0096,0.0058
musique,0.0035,0.0032,0.0059,0.0049,0.0057,0.0061,0.0056,0.0050,0.0028
mutation,0.0065,0.0037,0.0075,0.0087,0.0027,0.0100,0.0099,0.0061,0.0089
mutuel,0.0019,0.0026,0.0069,0.0051,0.0083,0.0071,0.0074,0.0075,0.0048
mutuelle,0.0071,0.0046,0.0087,0.0086,0.0094,0.0078,0.0087,0.0063,0.0064
mutuellement,0.0072,0.0051,0.0102,0.0110,0.0114,0.0105,0.0087,0.0091,0.0065
mylord,0.0186,0.0128,0.0431,0.0246,0.0174,0.0210,0.0191,0.0224,0.0090
mystere,0.0020,0.0012,0.0026,0.0030,0.0054,0.0069,0.0081,0.0061,0.0017
mysteres,0.0017,0.0016,0.0031,0.0011,0.0027,0.0041,0.0048,0.0055,0.0037
mystère,0.0047,0.0026,0.0060,0.0049,0.0060,0.0055,0.0073,0.0104,0.0070
mâle,0.0028,0.0023,0.0027,0.0026,0.0049,0.0070,0.0057,0.0054,0.0056
mâles,0.0017,0.0027,0.0038,0.0035,0.0042,0.0047,0.0044,0.0041,0.0030
mène,0.0076,0.0045,0.0140,0.0080,0.0116,0.0095,0.0090,0.0155,0.0108
mère,0.0032,0.0020,0.0030,0.0029,0.0042,0.0036,0.0036,0.0061,0.0041
mères,0.0040,0.0029,0.0069,0.0041,0.0132,0.0102,0.0102,0.0103,0.0095
méchanceté,0.0049,0.0067,0.0089,0.0101,0.0184,0.0155,0.0204,0.0153,0.0096
méchans,0.0028,0.0042,0.0057,0.0024,0.0058,0.0048,0.0055,0.0061,0.0047
méchant,0.0026,0.0025,0.0043,0.0030,0.0049,0.0058,0.0080,0.0063,0.0055
méchante,0.0030,0.0021,0.0025,0.0040,0.0038,0.0035,0.0046,0.0071,0.0041
mécontent,0.0052,0.0045,0.0095,0.0086,0.0067,0.0066,0.0111,0.0124,0.0094
mécontentement,0.0060,0.0057,0.0124,0.0074,0.0077,0.0061,0.0109,0.0103,0.0111
médailles,0.0095,0.0069,0.0336,0.0144,0.0057,0.0089,0.0083,0.0053,0.0070
médecin,0.0045,0.0074,0.0043,0.0053,0.0047,0.0049,0.0048,0.0049,0.0036
médecine,0.0039,0.0083,0.0062,0.0082,0.0082,0.0075,0.0074,0.0055,0.0044
médecins,0.0049,0.0051,0.0043,0.0063,0.0062,0.0065,0.0065,0.0057,0.0038
médiocre,0.0030,0.0045,0.0058,0.0062,0.0062,0.0078,0.0066,0.0053,0.0045
médiocrement,0.0022,0.0019,0.0018,0.0035,0.0051,0.0061,0.0094,0.0073,0.0056
médiocres,0.0039,0.0060,0.0083,0.0055,0.0108,0.0120,0.0103,0.0076,0.0055
méditerranée,0.0063,0.0040,0.0090,0.0073,0.0097,0.0082,0.0083,0.0086,0.0051
mée,0.0055,0.0095,0.0126,0.0102,0.0076,0.0074,0.0088,0.0088,0.0065
mées,0.0069,0.0068,0.0111,0.0107,0.0120,0.0092,0.0112,0.0160,0.0077
mélancolie,0.0035,0.0034,0.0125,0.0083,0.0085,0.0128,0.0120,0.0117,0.0082
mélange,0.0024,0.0020,0.0038,0.0041,0.0048,0.0061,0.0052,0.0048,0.0043
méme,0.0054,0.0067,0.0088,0.0087,0.0084,0.0097,0.0090,0.0070,0.0072
mémoire,0.0053,0.0054,0.0065,0.0064,0.0059,0.0072,0.0058,0.0059,0.0050
mémoires,0.0048,0.0038,0.0043,0.0040,0.0046,0.0043,0.0050,0.0058,0.0032
ménage,0.0057,0.0025,0.0036,0.0054,0.0059,0.0073,0.0065,0.0071,0.0057
ménagement,0.0039,0.0025,0.0059,0.0075,0.0074,0.0056,0.0068,0.0065,0.0047
ménager,0.0053,0.0033,0.0055,0.0051,0.0060,0.0063,0.0056,0.0061,0.0060
ménagé,0.0058,0.0030,0.0076,0.0081,0.0098,0.0110,0.0119,0.0134,0.0083
ménie,0.0077,0.0087,0.0095,0.0128,0.0142,0.0211,0.0238,0.0173,0.0122
mépris,0.0051,0.0059,0.0071,0.0058,0.0066,0.0052,0.0075,0.0056,0.0050
méprise,0.0087,0.0067,0.0152,0.0087,0.0125,0.0112,0.0174,0.0162,0.0112
mépriser,0.0106,0.0117,0.0167,0.0114,0.0148,0.0122,0.0175,0.0137,0.0104
méprisé,0.0068,0.0042,0.0141,0.0057,0.0103,0.0096,0.0181,0.0135,0.0090
mérite,0.0043,0.0046,0.0053,0.0038,0.0055,0.0039,0.0050,0.0050,0.0034
méritent,0.0028,0.0055,0.0066,0.0063,0.0073,0.0070,0.0067,0.0055,0.0045
mériter,0.0047,0.0054,0.0087,0.0087,0.0110,0.0089,0.0098,0.0088,0.0063
mérites,0.0056,0.0035,0.0066,0.0038,0.0066,0.0070,0.0105,0.0094,0.0084
méritoit,0.0064,0.0100,0.0191,0.0119,0.0093,0.0092,0.0096,0.0090,0.0042
mérité,0.0040,0.0054,0.0082,0.0062,0.0082,0.0058,0.0073,0.0077,0.0064
métal,0.0021,0.0034,0.0111,0.0093,0.0074,0.0109,0.0091,0.0079,0.0099
métaux,0.0047,0.0062,0.0098,0.0054,0.0099,0.0120,0.0077,0.0076,0.0077
méthode,0.0034,0.0103,0.0067,0.0060,0.0066,0.0084,0.0048,0.0049,0.0033
métier,0.0037,0.0033,0.0031,0.0031,0.0040,0.0035,0.0041,0.0034,0.0032
métiers,0.0094,0.0046,0.0032,0.0044,0.0059,0.0067,0.0066,0.0066,0.0033
mêlant,0.0044,0.0032,0.0066,0.0045,0.0065,0.0076,0.0098,0.0065,0.0040
mêle,0.0024,0.0020,0.0032,0.0026,0.0036,0.0052,0.0043,0.0044,0.0029
mêlent,0.0040,0.0026,0.0031,0.0034,0.0037,0.0048,0.0056,0.0042,0.0028
mêler,0.0049,0.0035,0.0042,0.0042,0.0045,0.0048,0.0050,0.0045,0.0038
mêlez,0.0037,0.0016,0.0015,0.0008,0.0026,0.0033,0.0066,0.0015,0.0014
mêlé,0.0027,0.0019,0.0032,0.0036,0.0045,0.0050,0.0046,0.0046,0.0031
mêlée,0.0032,0.0026,0.0046,0.0048,0.0055,0.0065,0.0070,0.0050,0.0050
mêlées,0.0029,0.0029,0.0048,0.0037,0.0054,0.0070,0.0067,0.0045,0.0031
mêmc,0.0043,0.0070,0.0060,0.0052,0.0052,0.0068,0.0098,0.0072,0.0082
même,0.0033,0.0039,0.0040,0.0037,0.0039,0.0043,0.0040,0.0052,0.0050
mêmes,0.0018,0.0021,0.0028,0.0022,0.0028,0.0034,0.0034,0.0034,0.0038
mît,0.0039,0.0027,0.0073,0.0041,0.0033,0.0044,0.0047,0.0044,0.0030
n'a,0.0012,0.0011,0.0018,0.0016,0.0021,0.0024,0.0035,0.0034,0.0027
n'ai,0.0013,0.0013,0.0018,0.0019,0.0021,0.0024,0.0030,0.0043,0.0024
n'aient,0.0017,0.0039,0.0027,0.0054,0.0042,0.0061,0.0068,0.0059,0.0038
n'aime,0.0023,0.0020,0.0031,0.0030,0.0042,0.0034,0.0044,0.0055,0.0040
n'aiment,0.0082,0.0032,0.0045,0.0035,0.0031,0.0032,0.0038,0.0036,0.0024
n'ait,0.0017,0.0015,0.0021,0.0020,0.0027,0.0031,0.0040,0.0038,0.0033
n'appartient,0.0036,0.0030,0.0024,0.0041,0.0058,0.0048,0.0053,0.0046,0.0049
n'arrive,0.0026,0.0024,0.0026,0.0028,0.0040,0.0046,0.0054,0.0042,0.0025
n'as,0.0042,0.0011,0.0019,0.0021,0.0018,0.0031,0.0038,0.0074,0.0029
n'au,0.0044,0.0044,0.0079,0.0063,0.0082,0.0074,0.0065,0.0069,0.0037
n'aura,0.0023,0.0020,0.0031,0.0023,0.0036,0.0041,0.0053,0.0044,0.0044
n'aurait,0.0036,0.0015,0.0027,0.0015,0.0028,0.0064,0.0053,0.0055,0.0060
n'aurez,0.0022,0.0012,0.0020,0.0024,0.0032,0.0040,0.0039,0.0059,0.0043
n'aurions,0.0018,0.0024,0.0021,0.0018,0.0024,0.0038,0.0039,0.0036,0.0035
n'auroient,0.0013,0.0019,0.0027,0.0025,0.0026,0.0035,0.0037,0.0032,0.0031
n'aurois,0.0018,0.0019,0.0035,0.0043,0.0043,0.0039,0.0037,0.0052,0.0024
n'auroit,0.0016,0.0019,0.0022,0.0021,0.0026,0.0029,0.0033,0.0034,0.0029
n'auront,0.0040,0.0028,0.0032,0.0034,0.0039,0.0047,0.0049,0.0045,0.0042
n'avaient,0.0030,0.0013,0.0015,0.0011,0.0032,0.0044,0.0050,0.0037,0.0065
n'avais,0.0103,0.0035,0.0046,0.0010,0.0011,0.0026,0.0068,0.0092,0.0052
n'avait,0.0021,0.0009,0.0014,0.0009,0.0019,0.0026,0.0032,0.0035,0.0040
n'avez,0.0018,0.0010,0.0019,0.0020,0.0021,0.0023,0.0033,0.0042,0.0029
n'avions,0.0026,0.0022,0.0019,0.0033,0.0025,0.0025,0.0029,0.0040,0.0030
n'avoient,0.0011,0.0012,0.0020,0.0021,0.0022,0.0024,0.0030,0.0028,0.0023
n'avoir,0.0024,0.0019,0.0026,0.0033,0.0024,0.0023,0.0031,0.0026,0.0023
n'avois,0.0014,0.0023,0.0027,0.0038,0.0028,0.0030,0.0032,0.0044,0.0025
n'avoit,0.0012,0.0012,0.0020,0.0019,0.0021,0.0024,0.0030,0.0029,0.0024
n'avons,0.0013,0.0015,0.0018,0.0024,0.0023,0.0028,0.0033,0.0031,0.0025
n'ayant,0.0018,0.0021,0.0027,0.0029,0.0023,0.0029,0.0034,0.0030,0.0029
n'aye,0.0011,0.0011,0.0017,0.0022,0.0017,0.0021,0.0014,0.0022,0.0011
n'ayent,0.0027,0.0017,0.0026,0.0022,0.0025,0.0023,0.0022,0.0018,0.0013
n'ayez,0.0012,0.0008,0.0018,0.0025,0.0029,0.0035,0.0034,0.0055,0.0026
n'cft,0.0018,0.0024,0.0015,0.0013,0.0013,0.0038,0.0053,0.0036,0.0033
n'cn,0.0053,0.0050,0.0025,0.0064,0.0054,0.0032,0.0056,0.0073,0.0061
n'cst,0.0018,0.0039,0.0055,0.0112,0.0058,0.0056,0.0065,0.0071,0.0068
n'e,0.0044,0.0056,0.0051,0.0049,0.0053,0.0059,0.0054,0.0055,0.0047
n'ef,0.0027,0.0024,0.0031,0.0036,0.0036,0.0049,0.0049,0.0049,0.0032
n'efi,0.0020,0.0019,0.0035,0.0035,0.0041,0.0066,0.0058,0.0055,0.0038
n'efl,0.0014,0.0017,0.0035,0.0031,0.0038,0.0046,0.0064,0.0065,0.0041
n'eit,0.0030,0.0023,0.0032,0.0044,0.0052,0.0065,0.0063,0.0055,0.0038
n'el,0.0092,0.0055,0.0038,0.0071,0.0062,0.0080,0.0092,0.0065,0.0054
n'ell,0.0084,0.0030,0.0039,0.0038,0.0035,0.0063,0.0076,0.0048,0.0039
n'elt,0.0024,0.0020,0.0020,0.0026,0.0026,0.0044,0.0049,0.0043,0.0035
n'empêche,0.0012,0.0014,0.0019,0.0035,0.0030,0.0041,0.0040,0.0030,0.0019
n'en,0.0025,0.0025,0.0028,0.0030,0.0031,0.0035,0.0033,0.0040,0.0031
n'entend,0.0045,0.0023,0.0039,0.0033,0.0030,0.0057,0.0052,0.0055,0.0029
n'entre,0.0026,0.0030,0.0026,0.0028,0.0037,0.0059,0.0065,0.0059,0.0036
n'es,0.0046,0.0020,0.0028,0.0031,0.0028,0.0045,0.0053,0.0088,0.0038
n'est,0.0013,0.0014,0.0017,0.0018,0.0025,0.0034,0.0038,0.0040,0.0033
n'et,0.0015,0.0022,0.0020,0.0030,0.0025,0.0039,0.0044,0.0038,0.0032
n'etoit,0.0056,0.0105,0.0157,0.0052,0.0065,0.0037,0.0106,0.0071,0.0046
n'eurent,0.0023,0.0020,0.0031,0.0046,0.0030,0.0039,0.0047,0.0041,0.0032
n'eus,0.0037,0.0023,0.0059,0.0046,0.0034,0.0056,0.0049,0.0060,0.0026
n'eussent,0.0026,0.0034,0.0034,0.0028,0.0037,0.0036,0.0038,0.0040,0.0035
n'eut,0.0014,0.0015,0.0021,0.0025,0.0024,0.0025,0.0031,0.0033,0.0026
n'eût,0.0022,0.0023,0.0029,0.0030,0.0028,0.0028,0.0038,0.0040,0.0030
n'ignore,0.0035,0.0032,0.0052,0.0038,0.0059,0.0065,0.0065,0.0059,0.0042
n'ignoroit,0.0027,0.0033,0.0067,0.0073,0.0034,0.0037,0.0046,0.0056,0.0025
n'importe,0.0040,0.0034,0.0050,0.0052,0.0054,0.0083,0.0080,0.0093,0.0084
n'ont,0.0011,0.0010,0.0017,0.0017,0.0019,0.0022,0.0030,0.0029,0.0026
n'osa,0.0045,0.0015,0.0015,0.0027,0.0022,0.0018,0.0030,0.0029,0.0043
n'osait,0.0055,0.0023,0.0067,0.0053,0.0040,0.0043,0.0059,0.0075,0.0041
n'ose,0.0024,0.0030,0.0042,0.0035,0.0048,0.0052,0.0058,0.0069,0.0037
n'osent,0.0022,0.0021,0.0027,0.0061,0.0044,0.0070,0.0072,0.0052,0.0032
n'oublia,0.0021,0.0010,0.0015,0.0020,0.0012,0.0012,0.0020,0.0023,0.0009
n'y,0.0020,0.0020,0.0022,0.0021,0.0019,0.0025,0.0025,0.0024,0.0024
n'é,0.0059,0.0061,0.0118,0.0120,0.0074,0.0070,0.0068,0.0048,0.0039
n'étaient,0.0033,0.0013,0.0015,0.0013,0.0032,0.0049,0.0049,0.0038,0.0057
n'était,0.0026,0.0012,0.0016,0.0012,0.0024,0.0031,0.0035,0.0041,0.0038
n'étant,0.0017,0.0020,0.0023,0.0022,0.0025,0.0031,0.0034,0.0026,0.0026
n'étoient,0.0014,0.0018,0.0026,0.0023,0.0025,0.0027,0.0032,0.0031,0.0022
n'étois,0.0029,0.0026,0.0092,0.0094,0.0056,0.0061,0.0048,0.0069,0.0036
n'étoit,0.0015,0.0015,0.0020,0.0019,0.0019,0.0023,0.0030,0.0027,0.0021
n'êtes,0.0016,0.0013,0.0027,0.0023,0.0032,0.0038,0.0045,0.0060,0.0042
n'être,0.0028,0.0028,0.0039,0.0031,0.0032,0.0034,0.0038,0.0035,0.0026
nage,0.0045,0.0048,0.0048,0.0113,0.0051,0.0073,0.0080,0.0078,0.0062
nager,0.0041,0.0037,0.0039,0.0075,0.0036,0.0054,0.0088,0.0081,0.0047
nai,0.0044,0.0060,0.0060,0.0095,0.0064,0.0099,0.0082,0.0132,0.0101
nain,0.0062,0.0053,0.0064,0.0084,0.0125,0.0082,0.0126,0.0104,0.0149
naire,0.0099,0.0113,0.0111,0.0155,0.0119,0.0109,0.0091,0.0087,0.0077
nais,0.0047,0.0079,0.0041,0.0082,0.0075,0.0100,0.0131,0.0114,0.0136
naissance,0.0034,0.0031,0.0035,0.0028,0.0031,0.0030,0.0035,0.0031,0.0026
naissant,0.0089,0.0044,0.0074,0.0068,0.0116,0.0146,0.0153,0.0135,0.0083
naissante,0.0077,0.0053,0.0085,0.0060,0.0111,0.0135,0.0177,0.0135,0.0159
naissent,0.0028,0.0026,0.0030,0.0031,0.0049,0.0056,0.0057,0.0053,0.0037
naitre,0.0093,0.0049,0.0099,0.0076,0.0079,0.0118,0.0096,0.0089,0.0068
nal,0.0059,0.0093,0.0137,0.0193,0.0114,0.0104,0.0101,0.0119,0.0110
nam,0.0054,0.0039,0.0073,0.0038,0.0027,0.0033,0.0042,0.0024,0.0024
nan,0.0084,0.0415,0.0176,0.0715,0.0080,0.0151,0.0306,0.0226,0.0186
nant,0.0079,0.0064,0.0086,0.0092,0.0079,0.0067,0.0060,0.0059,0.0046
nantes,0.0028,0.0038,0.0040,0.0031,0.0054,0.0052,0.0051,0.0071,0.0058
naples,0.0023,0.0034,0.0070,0.0035,0.0052,0.0055,0.0054,0.0051,0.0038
naquit,0.0029,0.0042,0.0044,0.0046,0.0192,0.0065,0.0095,0.0072,0.0044
nar,0.0058,0.0073,0.0054,0.0098,0.0104,0.0112,0.0120,0.0121,0.0136
narration,0.0037,0.0024,0.0039,0.0023,0.0043,0.0033,0.0048,0.0073,0.0030
nat,0.0046,0.0063,0.0083,0.0092,0.0128,0.0079,0.0103,0.0151,0.0173
natif,0.0039,0.0054,0.0051,0.0051,0.0146,0.0085,0.0070,0.0062,0.0073
nation,0.0034,0.0043,0.0044,0.0041,0.0057,0.0061,0.0065,0.0048,0.0070
nations,0.0025,0.0025,0.0029,0.0027,0.0036,0.0042,0.0037,0.0036,0.0029
natu,0.0046,0.0040,0.0057,0.0118,0.0144,0.0119,0.0095,0.0106,0.0068
natura,0.0090,0.0152,0.0125,0.0072,0.0064,0.0053,0.0103,0.0055,0.0024
nature,0.0022,0.0026,0.0022,0.0025,0.0036,0.0039,0.0041,0.0030,0.0027
naturel,0.0043,0.0041,0.0040,0.0042,0.0052,0.0063,0.0054,0.0046,0.0040
naturelle,0.0039,0.0039,0.0044,0.0036,0.0060,0.0052,0.0046,0.0039,0.0046
naturellement,0.0037,0.0047,0.0059,0.0047,0.0066,0.0056,0.0058,0.0049,0.0046
naturelles,0.0024,0.0023,0.0026,0.0034,0.0058,0.0062,0.0045,0.0047,0.0034
naturels,0.0029,0.0036,0.0034,0.0044,0.0059,0.0060,0.0060,0.0058,0.0068
natures,0.0043,0.0039,0.0046,0.0032,0.0050,0.0123,0.0052,0.0066,0.0042
naufrage,0.0053,0.0025,0.0037,0.0070,0.0035,0.0066,0.0044,0.0049,0.0030
navale,0.0019,0.0041,0.0059,0.0024,0.0030,0.0015,0.0048,0.0071,0.0046
navarre,0.0061,0.0040,0.0034,0.0037,0.0030,0.0036,0.0022,0.0041,0.0024
navi,0.0122,0.0055,0.0070,0.0089,0.0085,0.0147,0.0124,0.0184,0.0091
navigation,0.0025,0.0040,0.0030,0.0043,0.0034,0.0052,0.0041,0.0056,0.0042
navire,0.0030,0.0023,0.0021,0.0038,0.0026,0.0051,0.0042,0.0056,0.0043
navires,0.0020,0.0019,0.0027,0.0038,0.0027,0.0054,0.0044,0.0057,0.0031
naît,0.0022,0.0023,0.0038,0.0044,0.0059,0.0059,0.0072,0.0064,0.0056
naître,0.0033,0.0028,0.0049,0.0039,0.0044,0.0039,0.0044,0.0040,0.0038
ncc,0.0058,0.0071,0.0088,0.0091,0.0048,0.0067,0.0083,0.0112,0.0083
nce,0.0058,0.0059,0.0054,0.0079,0.0065,0.0067,0.0068,0.0092,0.0070
ncr,0.0062,0.0057,0.0040,0.0080,0.0051,0.0062,0.0068,0.0088,0.0111
ncs,0.0102,0.0091,0.0074,0.0115,0.0098,0.0083,0.0099,0.0175,0.0122
nde,0.0049,0.0061,0.0057,0.0083,0.0070,0.0091,0.0098,0.0125,0.0133
neanmoins,0.0040,0.0032,0.0040,0.0023,0.0028,0.0014,0.0014,0.0022,0.0015
nec,0.0058,0.0049,0.0071,0.0049,0.0052,0.0037,0.0045,0.0051,0.0053
necessaire,0.0037,0.0030,0.0029,0.0018,0.0026,0.0024,0.0015,0.0024,0.0016
necessairement,0.0079,0.0021,0.0045,0.0009,0.0048,0.0026,0.0017,0.0020,0.0016
necessaires,0.0031,0.0023,0.0017,0.0008,0.0017,0.0015,0.0007,0.0019,0.0009
necessité,0.0073,0.0048,0.0025,0.0016,0.0029,0.0035,0.0016,0.0018,0.0025
nee,0.0038,0.0090,0.0041,0.0057,0.0066,0.0050,0.0064,0.0071,0.0063
nef,0.0405,0.0209,0.0122,0.0085,0.0154,0.0144,0.0088,0.0171,0.0078
neige,0.0091,0.0062,0.0051,0.0077,0.0054,0.0051,0.0082,0.0062,0.0073
nel,0.0056,0.0078,0.0043,0.0034,0.0043,0.0077,0.0051,0.0074,0.0066
nelle,0.0040,0.0091,0.0045,0.0059,0.0073,0.0104,0.0112,0.0125,0.0117
nem,0.0050,0.0052,0.0055,0.0041,0.0040,0.0036,0.0039,0.0043,0.0023
nement,0.0071,0.0066,0.0157,0.0176,0.0168,0.0135,0.0124,0.0123,0.0086
nemis,0.0044,0.0035,0.0087,0.0082,0.0061,0.0056,0.0039,0.0125,0.0055
