word,modele,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,disponible
déchiré,dalembert,1700-1710,1710-1720,,,67,61,,False
calomnies,camembert,1700-1710,1789-1802,0.049123,0.950877,81,855,,True
calomnies,dalembert,1700-1710,1789-1802,,,81,855,,False
erant,camembert,1770-1780,1780-1789,,,490,188,,False
erant,dalembert,1770-1780,1780-1789,,,490,188,,False
condamnés,camembert,1710-1720,1789-1802,0.030961,0.969039,106,1456,,True
condamnés,dalembert,1710-1720,1789-1802,,,106,1456,,False
banni,camembert,1740-1750,1760-1770,0.006486,0.993514,237,372,,True
banni,dalembert,1740-1750,1760-1770,,,237,372,,False
bijoux,camembert,1700-1710,1740-1750,0.010407,0.989593,61,419,,True
bijoux,dalembert,1700-1710,1740-1750,,,61,419,,False
aprcs,camembert,1720-1730,1750-1760,,,294,146,,False
aprcs,dalembert,1720-1730,1750-1760,,,294,146,,False
défit,camembert,1700-1710,1730-1740,0.020454,0.979546,62,230,,True
défit,dalembert,1700-1710,1730-1740,,,62,230,,False
cabanes,camembert,1700-1710,1760-1770,0.017247,0.982753,56,282,,True
cabanes,dalembert,1700-1710,1760-1770,,,56,282,,False
eos,camembert,1730-1740,1760-1770,,,950,149,,False
eos,dalembert,1730-1740,1760-1770,,,950,149,,False
exposés,camembert,1710-1720,1770-1780,0.019268,0.980732,86,1211,,True
exposés,dalembert,1710-1720,1770-1780,,,86,1211,,False
formées,camembert,1710-1720,1789-1802,0.022726,0.977274,143,949,,True
formées,dalembert,1710-1720,1789-1802,,,143,949,,False
déesse,camembert,1710-1720,1789-1802,,,766,506,,False
déesse,dalembert,1710-1720,1789-1802,,,766,506,,False
scel,camembert,1710-1720,1789-1802,,,880,125,,False
scel,dalembert,1710-1720,1789-1802,,,880,125,,False
charmer,camembert,1710-1720,1780-1789,0.020008,0.979992,103,389,,True
charmer,dalembert,1710-1720,1780-1789,,,103,389,,False
eadem,camembert,1720-1730,1770-1780,,,532,1025,,False
eadem,dalembert,1720-1730,1770-1780,,,532,1025,,False
formidable,camembert,1710-1720,1789-1802,0.013858,0.986142,109,685,,True
formidable,dalembert,1710-1720,1789-1802,,,109,685,,False
citron,camembert,1710-1720,1789-1802,,,355,229,,False
citron,dalembert,1710-1720,1789-1802,,,355,229,,False
l'herbe,camembert,1720-1730,1770-1780,,,226,1297,,False
l'herbe,dalembert,1720-1730,1770-1780,,,226,1297,,False
dum,camembert,1730-1740,1770-1780,,,1010,1026,,False
dum,dalembert,1730-1740,1770-1780,,,1010,1026,,False
nisi,camembert,1720-1730,1730-1740,,,185,832,,False
nisi,dalembert,1720-1730,1730-1740,,,185,832,,False
tempus,camembert,1770-1780,1789-1802,,,560,151,,False
tempus,dalembert,1770-1780,1789-1802,,,560,151,,False
l'entrée,camembert,1730-1740,1740-1750,,,2497,1993,,False
l'entrée,dalembert,1730-1740,1740-1750,,,2497,1993,,False
meo,camembert,1710-1720,1730-1740,,,367,224,,False
meo,dalembert,1710-1720,1730-1740,,,367,224,,False
enflammé,camembert,1720-1730,1770-1780,0.009608,0.990392,57,306,,True
enflammé,dalembert,1720-1730,1770-1780,,,57,306,,False
omnibus,camembert,1730-1740,1770-1780,,,1285,1249,,False
omnibus,dalembert,1730-1740,1770-1780,,,1285,1249,,False
huitaine,camembert,1710-1720,1770-1780,,,236,263,,False
huitaine,dalembert,1710-1720,1770-1780,,,236,263,,False
enne,camembert,1710-1720,1730-1740,,,87,302,,False
enne,dalembert,1710-1720,1730-1740,,,87,302,,False
entendue,camembert,1710-1720,1760-1770,0.018839,0.981161,112,515,,True
entendue,dalembert,1710-1720,1760-1770,,,112,515,,False
tués,camembert,1700-1710,1720-1730,0.02655,0.97345,71,65,,True
tués,dalembert,1700-1710,1720-1730,,,71,65,,False
quas,camembert,1730-1740,1770-1780,,,921,829,,False
quas,dalembert,1730-1740,1770-1780,,,921,829,,False
métaux,camembert,1720-1730,1789-1802,0.031164,0.968836,251,2192,,True
métaux,dalembert,1720-1730,1789-1802,,,251,2192,,False
never,camembert,1740-1750,1789-1802,,,59,278,,False
never,dalembert,1740-1750,1789-1802,,,59,278,,False
sortez,camembert,1710-1720,1720-1730,,,66,52,,False
sortez,dalembert,1710-1720,1720-1730,,,66,52,,False
comparable,camembert,1710-1720,1720-1730,0.015099,0.984901,74,108,,True
comparable,dalembert,1710-1720,1720-1730,,,74,108,,False
surpasse,camembert,1700-1710,1730-1740,0.022134,0.977866,102,132,,True
surpasse,dalembert,1700-1710,1730-1740,,,102,132,,False
renfermée,camembert,1700-1710,1780-1789,0.024736,0.975264,99,481,,True
renfermée,dalembert,1700-1710,1780-1789,,,99,481,,False
d'animaux,camembert,1700-1710,1760-1770,,,95,591,,False
d'animaux,dalembert,1700-1710,1760-1770,,,95,591,,False
séparées,camembert,1710-1720,1760-1770,0.013007,0.986993,67,513,,True
séparées,dalembert,1710-1720,1760-1770,,,67,513,,False
admirables,camembert,1700-1710,1760-1770,0.016567,0.983433,128,455,,True
admirables,dalembert,1700-1710,1760-1770,,,128,455,,False
n'ef,camembert,1700-1710,1710-1720,,,361,490,,False
n'ef,dalembert,1700-1710,1710-1720,,,361,490,,False
jugée,camembert,1720-1730,1760-1770,,,113,345,,False
jugée,dalembert,1720-1730,1760-1770,,,113,345,,False
jugent,camembert,1720-1730,1780-1789,,,228,575,,False
jugent,dalembert,1720-1730,1780-1789,,,228,575,,False
entr'elles,camembert,1710-1720,1760-1770,,,95,929,,False
entr'elles,dalembert,1710-1720,1760-1770,,,95,929,,False
rencontrent,camembert,1760-1770,1789-1802,,,829,420,,False
rencontrent,dalembert,1760-1770,1789-1802,,,829,420,,False
ressent,camembert,1700-1710,1730-1740,0.019544,0.980456,78,120,,True
ressent,dalembert,1700-1710,1730-1740,,,78,120,,False
minces,camembert,1710-1720,1720-1730,0.021728,0.978272,68,190,,True
minces,dalembert,1710-1720,1720-1730,,,68,190,,False
propice,camembert,1700-1710,1789-1802,,,88,409,,False
propice,dalembert,1700-1710,1789-1802,,,88,409,,False
hinc,camembert,1730-1740,1770-1780,0.014099,0.985901,396,675,,True
hinc,dalembert,1730-1740,1770-1780,,,396,675,,False
l'avez,camembert,1750-1760,1780-1789,,,618,1290,,False
l'avez,dalembert,1750-1760,1780-1789,,,618,1290,,False
empêchement,camembert,1720-1730,1789-1802,,,102,83,,False
empêchement,dalembert,1720-1730,1789-1802,,,102,83,,False
sacrées,camembert,1720-1730,1789-1802,0.02439,0.97561,98,548,,True
sacrées,dalembert,1720-1730,1789-1802,,,98,548,,False
d'airain,camembert,1720-1730,1789-1802,,,135,281,,False
d'airain,dalembert,1720-1730,1789-1802,,,135,281,,False
cueillir,camembert,1700-1710,1720-1730,,,179,90,,False
cueillir,dalembert,1700-1710,1720-1730,,,179,90,,False
boutons,camembert,1720-1730,1750-1760,,,119,552,,False
boutons,dalembert,1720-1730,1750-1760,,,119,552,,False
appartenans,camembert,1720-1730,1780-1789,0.056039,0.943961,133,461,,True
appartenans,dalembert,1720-1730,1780-1789,,,133,461,,False
adorable,camembert,1710-1720,1740-1750,0.010161,0.989839,113,258,,True
adorable,dalembert,1710-1720,1740-1750,,,113,258,,False
fibi,camembert,1750-1760,1770-1780,,,319,1088,,False
fibi,dalembert,1750-1760,1770-1780,,,319,1088,,False
gravées,camembert,1700-1710,1760-1770,0.02712,0.97288,70,329,,True
gravées,dalembert,1700-1710,1760-1770,,,70,329,,False
genus,camembert,1770-1780,1789-1802,,,812,93,,False
genus,dalembert,1770-1780,1789-1802,,,812,93,,False
quinzaine,camembert,1710-1720,1770-1780,,,202,295,,False
quinzaine,dalembert,1710-1720,1770-1780,,,202,295,,False
prévaloir,camembert,1710-1720,1720-1730,,,107,129,,False
prévaloir,dalembert,1710-1720,1720-1730,,,107,129,,False
primary,camembert,1730-1740,1789-1802,,,74,1683,,False
primary,dalembert,1730-1740,1789-1802,,,74,1683,,False
chambellan,camembert,1740-1750,1760-1770,,,172,80,,False
chambellan,dalembert,1740-1750,1760-1770,,,172,80,,False
prima,camembert,1760-1770,1770-1780,0.01357,0.98643,179,561,,True
prima,dalembert,1760-1770,1770-1780,,,179,561,,False
divines,camembert,1730-1740,1770-1780,,,204,461,,False
divines,dalembert,1730-1740,1770-1780,,,204,461,,False
donnerent,camembert,1700-1710,1730-1740,,,178,563,,False
donnerent,dalembert,1700-1710,1730-1740,,,178,563,,False
fum,camembert,1730-1740,1789-1802,,,223,135,,False
fum,dalembert,1730-1740,1789-1802,,,223,135,,False
fléchir,camembert,1700-1710,1789-1802,0.026139,0.973861,91,521,,True
fléchir,dalembert,1700-1710,1789-1802,,,91,521,,False
blâmer,camembert,1700-1710,1750-1760,0.024718,0.975282,131,407,,True
blâmer,dalembert,1700-1710,1750-1760,,,131,407,,False
drogues,camembert,1720-1730,1780-1789,0.015967,0.984033,307,630,,True
drogues,dalembert,1720-1730,1780-1789,,,307,630,,False
courses,camembert,1720-1730,1780-1789,0.010686,0.989314,178,502,,True
courses,dalembert,1720-1730,1780-1789,,,178,502,,False
insultes,camembert,1720-1730,1789-1802,,,157,350,,False
insultes,dalembert,1720-1730,1789-1802,,,157,350,,False
valoient,camembert,1700-1710,1710-1720,0.033056,0.966944,130,89,,True
valoient,dalembert,1700-1710,1710-1720,,,130,89,,False
disputes,camembert,1710-1720,1770-1780,0.018696,0.981304,196,1049,,True
disputes,dalembert,1710-1720,1770-1780,,,196,1049,,False
commodités,camembert,1710-1720,1770-1780,0.019489,0.980511,79,675,,True
commodités,dalembert,1710-1720,1770-1780,,,79,675,,False
cachées,camembert,1700-1710,1770-1780,0.015295,0.984705,99,360,,True
cachées,dalembert,1700-1710,1770-1780,,,99,360,,False
puissantes,camembert,1700-1710,1780-1789,0.013248,0.986752,82,475,,True
puissantes,dalembert,1700-1710,1780-1789,,,82,475,,False
where,camembert,1710-1720,1789-1802,,,103,526,,False
where,dalembert,1710-1720,1789-1802,,,103,526,,False
quoi,camembert,1700-1710,1780-1789,0.024556,0.975444,6723,23773,,True
quoi,dalembert,1700-1710,1780-1789,,,6723,23773,,False
eorum,camembert,1730-1740,1770-1780,,,1169,1088,,False
eorum,dalembert,1730-1740,1770-1780,,,1169,1088,,False
aliquo,camembert,1740-1750,1789-1802,,,207,79,,False
aliquo,dalembert,1740-1750,1789-1802,,,207,79,,False
faces,camembert,1700-1710,1750-1760,0.033648,0.966352,85,254,,True
faces,dalembert,1700-1710,1750-1760,,,85,254,,False
find,camembert,1720-1730,1770-1780,,,112,277,,False
find,dalembert,1720-1730,1770-1780,,,112,277,,False
collines,camembert,1700-1710,1740-1750,0.041715,0.958285,54,478,,True
collines,dalembert,1700-1710,1740-1750,,,54,478,,False
commettent,camembert,1710-1720,1789-1802,0.043482,0.956518,239,302,,True
commettent,dalembert,1710-1720,1789-1802,,,239,302,,False
attaques,camembert,1700-1710,1770-1780,0.014706,0.985294,81,698,,True
attaques,dalembert,1700-1710,1770-1780,,,81,698,,False
miennes,camembert,1700-1710,1760-1770,0.026695,0.973305,74,312,,True
miennes,dalembert,1700-1710,1760-1770,,,74,312,,False
immobile,camembert,1720-1730,1789-1802,0.01286,0.98714,86,543,,True
immobile,dalembert,1720-1730,1789-1802,,,86,543,,False
rubans,camembert,1700-1710,1770-1780,0.022398,0.977602,62,400,,True
rubans,dalembert,1700-1710,1770-1780,,,62,400,,False
quittez,camembert,1710-1720,1720-1730,0.025331,0.974669,96,80,,True
quittez,dalembert,1710-1720,1720-1730,,,96,80,,False
n'aurez,camembert,1700-1710,1789-1802,,,103,442,,False
n'aurez,dalembert,1700-1710,1789-1802,,,103,442,,False
fondateur,camembert,1700-1710,1789-1802,0.011067,0.988933,89,514,,True
fondateur,dalembert,1700-1710,1789-1802,,,89,514,,False
observée,camembert,1700-1710,1760-1770,,,111,363,,False
observée,dalembert,1700-1710,1760-1770,,,111,363,,False
attaquée,camembert,1700-1710,1750-1760,0.017657,0.982343,68,234,,True
attaquée,dalembert,1700-1710,1750-1760,,,68,234,,False
surnom,camembert,1700-1710,1710-1720,,,139,140,,False
surnom,dalembert,1700-1710,1710-1720,,,139,140,,False
allées,camembert,1730-1740,1760-1770,,,168,427,,False
allées,dalembert,1730-1740,1760-1770,,,168,427,,False
tamen,camembert,1700-1710,1780-1789,,,1448,935,,False
tamen,dalembert,1700-1710,1780-1789,,,1448,935,,False
évidentes,camembert,1700-1710,1789-1802,0.025789,0.974211,58,190,,True
évidentes,dalembert,1700-1710,1789-1802,,,58,190,,False
pleurant,camembert,1720-1730,1730-1740,0.028723,0.971277,79,149,,True
pleurant,dalembert,1720-1730,1730-1740,,,79,149,,False
contenus,camembert,1700-1710,1789-1802,,,207,583,,False
contenus,dalembert,1700-1710,1789-1802,,,207,583,,False
aliud,camembert,1700-1710,1770-1780,,,193,773,,False
aliud,dalembert,1700-1710,1770-1780,,,193,773,,False
roseaux,camembert,1700-1710,1760-1770,0.031747,0.968253,55,216,,True
roseaux,dalembert,1700-1710,1760-1770,,,55,216,,False
eum,camembert,1720-1730,1730-1740,,,407,1790,,False
eum,dalembert,1720-1730,1730-1740,,,407,1790,,False
commodes,camembert,1700-1710,1789-1802,0.020969,0.979031,76,331,,True
commodes,dalembert,1700-1710,1789-1802,,,76,331,,False
pistoles,camembert,1730-1740,1760-1770,,,182,331,,False
pistoles,dalembert,1730-1740,1760-1770,,,182,331,,False
c'ef,camembert,1700-1710,1750-1760,,,675,1572,,False
c'ef,dalembert,1700-1710,1750-1760,,,675,1572,,False
c'ell,camembert,1700-1710,1730-1740,,,144,223,,False
c'ell,dalembert,1700-1710,1730-1740,,,144,223,,False
j'entends,camembert,1720-1730,1760-1770,,,194,854,,False
j'entends,dalembert,1720-1730,1760-1770,,,194,854,,False
opérations,camembert,1700-1710,1789-1802,0.02274,0.97726,147,6373,,True
opérations,dalembert,1700-1710,1789-1802,,,147,6373,,False
convenus,camembert,1700-1710,1770-1780,,,149,436,,False
convenus,dalembert,1700-1710,1770-1780,,,149,436,,False
minus,camembert,1700-1710,1770-1780,,,393,686,,False
minus,dalembert,1700-1710,1770-1780,,,393,686,,False
usque,camembert,1720-1730,1770-1780,0.028596,0.971404,534,795,,True
usque,dalembert,1720-1730,1770-1780,,,534,795,,False
taches,camembert,1720-1730,1780-1789,0.01374,0.98626,113,746,,True
taches,dalembert,1720-1730,1780-1789,,,113,746,,False
omnes,camembert,1710-1720,1770-1780,,,728,1474,,False
omnes,dalembert,1710-1720,1770-1780,,,728,1474,,False
patria,camembert,1770-1780,1780-1789,,,165,109,,False
patria,dalembert,1770-1780,1780-1789,,,165,109,,False
exposées,camembert,1710-1720,1789-1802,0.041615,0.958385,117,439,,True
exposées,dalembert,1710-1720,1789-1802,,,117,439,,False
l'autorité,camembert,1700-1710,1789-1802,,,653,6602,,False
l'autorité,dalembert,1700-1710,1789-1802,,,653,6602,,False
remede,camembert,1710-1720,1770-1780,,,834,2712,,False
remede,dalembert,1710-1720,1770-1780,,,834,2712,,False
bagatelle,camembert,1700-1710,1780-1789,,,113,405,,False
bagatelle,dalembert,1700-1710,1780-1789,,,113,405,,False
composa,camembert,1700-1710,1710-1720,0.013875,0.986125,74,117,,True
composa,dalembert,1700-1710,1710-1720,,,74,117,,False
canelle,camembert,1750-1760,1770-1780,,,107,230,,False
canelle,dalembert,1750-1760,1770-1780,,,107,230,,False
débauches,camembert,1700-1710,1770-1780,0.04809,0.95191,87,496,,True
débauches,dalembert,1700-1710,1770-1780,,,87,496,,False
d'agir,camembert,1700-1710,1770-1780,,,287,1053,,False
d'agir,dalembert,1700-1710,1770-1780,,,287,1053,,False
arte,camembert,1760-1770,1789-1802,0.008933,0.991067,94,127,,True
arte,dalembert,1760-1770,1789-1802,,,94,127,,False
habent,camembert,1740-1750,1770-1780,0.012565,0.987435,281,519,,True
habent,dalembert,1740-1750,1770-1780,,,281,519,,False
l'aimer,camembert,1720-1730,1789-1802,,,105,484,,False
l'aimer,dalembert,1720-1730,1789-1802,,,105,484,,False
dici,camembert,1770-1780,1780-1789,0.019611,0.980389,250,155,,True
dici,dalembert,1770-1780,1780-1789,,,250,155,,False
puisqu'elle,camembert,1710-1720,1750-1760,,,188,602,,False
puisqu'elle,dalembert,1710-1720,1750-1760,,,188,602,,False
l'argent,camembert,1720-1730,1789-1802,,,2318,9031,,False
l'argent,dalembert,1720-1730,1789-1802,,,2318,9031,,False
nullus,camembert,1720-1730,1760-1770,0.041622,0.958378,356,63,,True
nullus,dalembert,1720-1730,1760-1770,,,356,63,,False
artifices,camembert,1710-1720,1770-1780,0.020855,0.979145,243,467,,True
artifices,dalembert,1710-1720,1770-1780,,,243,467,,False
puissions,camembert,1700-1710,1710-1720,,,105,161,,False
puissions,dalembert,1700-1710,1710-1720,,,105,161,,False
dépendre,camembert,1710-1720,1789-1802,0.020512,0.979488,112,650,,True
dépendre,dalembert,1710-1720,1789-1802,,,112,650,,False
devenues,camembert,1700-1710,1770-1780,0.016757,0.983243,56,838,,True
devenues,dalembert,1700-1710,1770-1780,,,56,838,,False
qu'environ,camembert,1700-1710,1730-1740,,,64,94,,False
qu'environ,dalembert,1700-1710,1730-1740,,,64,94,,False
chantent,camembert,1700-1710,1730-1740,0.010663,0.989337,79,118,,True
chantent,dalembert,1700-1710,1730-1740,,,79,118,,False
extrémités,camembert,1720-1730,1760-1770,0.034372,0.965628,108,1739,,True
extrémités,dalembert,1720-1730,1760-1770,,,108,1739,,False
transportées,camembert,1700-1710,1780-1789,0.031372,0.968628,51,263,,True
transportées,dalembert,1700-1710,1780-1789,,,51,263,,False
traversé,camembert,1710-1720,1730-1740,0.015419,0.984581,72,145,,True
traversé,dalembert,1710-1720,1730-1740,,,72,145,,False
n'e,camembert,1710-1720,1730-1740,,,184,254,,False
n'e,dalembert,1710-1720,1730-1740,,,184,254,,False
illa,camembert,1740-1750,1770-1780,,,826,1028,,False
illa,dalembert,1740-1750,1770-1780,,,826,1028,,False
amor,camembert,1730-1740,1789-1802,0.031214,0.968786,241,94,,True
amor,dalembert,1730-1740,1789-1802,,,241,94,,False
domain,camembert,1720-1730,1789-1802,,,257,95,,False
domain,dalembert,1720-1730,1789-1802,,,257,95,,False
vautre,camembert,1750-1760,1789-1802,0.010578,0.989422,223,511,,True
vautre,dalembert,1750-1760,1789-1802,,,223,511,,False
mettoient,camembert,1700-1710,1760-1770,0.029215,0.970785,113,321,,True
mettoient,dalembert,1700-1710,1760-1770,,,113,321,,False
muraille,camembert,1700-1710,1740-1750,,,267,689,,False
muraille,dalembert,1700-1710,1740-1750,,,267,689,,False
redouble,camembert,1700-1710,1780-1789,,,87,451,,False
redouble,dalembert,1700-1710,1780-1789,,,87,451,,False
work,camembert,1700-1710,1780-1789,,,218,207,,False
work,dalembert,1700-1710,1780-1789,,,218,207,,False
tempore,camembert,1730-1740,1740-1750,,,949,532,,False
tempore,dalembert,1730-1740,1740-1750,,,949,532,,False
bâties,camembert,1710-1720,1789-1802,0.047825,0.952175,126,303,,True
bâties,dalembert,1710-1720,1789-1802,,,126,303,,False
sont,camembert,1710-1720,1720-1730,,,9760,8105,,False
sont,dalembert,1710-1720,1720-1730,,,9760,8105,,False
noix,camembert,1730-1740,1770-1780,,,316,1380,,False
noix,dalembert,1730-1740,1770-1780,,,316,1380,,False
l'embouchure,camembert,1700-1710,1740-1750,,,136,1121,,False
l'embouchure,dalembert,1700-1710,1740-1750,,,136,1121,,False
l'y,camembert,1700-1710,1789-1802,,,733,1937,,False
l'y,dalembert,1700-1710,1789-1802,,,733,1937,,False
erit,camembert,1740-1750,1789-1802,,,437,376,,False
erit,dalembert,1740-1750,1789-1802,,,437,376,,False
l'automne,camembert,1710-1720,1730-1740,,,132,112,,False
l'automne,dalembert,1710-1720,1730-1740,,,132,112,,False
contenues,camembert,1730-1740,1789-1802,,,284,521,,False
contenues,dalembert,1730-1740,1789-1802,,,284,521,,False
subvenir,camembert,1700-1710,1789-1802,0.038938,0.961062,73,857,,True
subvenir,dalembert,1700-1710,1789-1802,,,73,857,,False
arrivâmes,camembert,1730-1740,1770-1780,,,133,114,,False
