rank,word,drift_global,drift_moyen
10548,battent,0.4159,0.4144
10549,conduisoit,0.4158,0.4167
10550,bandes,0.4157,0.4734
10551,bague,0.4157,0.4435
10552,jardins,0.4156,0.3660
10553,suffit,0.4156,0.4211
10554,taureau,0.4156,0.3587
10555,sixieme,0.4155,0.4164
10556,demeurent,0.4155,0.3162
10557,ravie,0.4155,0.4481
10558,folies,0.4155,0.3410
10559,longs,0.4154,0.4136
10560,surprit,0.4154,0.4788
10561,incapables,0.4152,0.4422
10562,soupçons,0.4150,0.3467
10563,régler,0.4150,0.4169
10564,chevalier,0.4150,0.4057
10565,entre,0.4149,0.4385
10566,excuses,0.4148,0.4203
10567,d'iceux,0.4148,0.3716
10568,tentes,0.4146,0.4152
10569,pots,0.4146,0.3986
10570,l'isle,0.4146,0.3873
10571,bibliothèque,0.4146,0.3489
10572,promenade,0.4145,0.4096
10573,prens,0.4145,0.2930
10574,queues,0.4144,0.4900
10575,détruisent,0.4144,0.3865
10576,caufé,0.4144,0.3526
10577,ouvrages,0.4144,0.3959
10578,voilà,0.4143,0.3760
10579,épaisses,0.4143,0.4611
10580,fame,0.4143,0.5032
10581,opérations,0.4143,0.2812
10582,chercha,0.4143,0.4068
10583,collège,0.4142,0.4351
10584,d'herbes,0.4142,0.3793
10585,appeller,0.4142,0.4192
10586,composa,0.4142,0.3748
10587,quintal,0.4142,0.4424
10588,revenus,0.4142,0.4186
10589,afie,0.4141,0.3893
10590,frontin,0.4141,0.4418
10591,videtur,0.4140,0.3666
10592,fleur,0.4140,0.5046
10593,éré,0.4139,0.3320
10594,histoires,0.4139,0.3128
10595,verbis,0.4138,0.3320
10596,maîtres,0.4137,0.3748
10597,jamais,0.4137,0.3978
10598,exécuter,0.4136,0.4733
10599,lorsqu'elle,0.4136,0.3208
10600,ménager,0.4136,0.3808
10601,bureau,0.4136,0.3934
10602,avare,0.4135,0.4671
10603,vengeance,0.4135,0.4297
10604,apportée,0.4135,0.4146
10605,défendit,0.4134,0.4429
10606,modernes,0.4134,0.3765
10607,sortes,0.4133,0.3698
10608,enjoint,0.4133,0.5269
10609,coquette,0.4132,0.4481
10610,particulieres,0.4132,0.3321
10611,l'escadre,0.4132,0.4616
10612,envoyées,0.4131,0.4520
10613,diminue,0.4130,0.3784
10614,envoyoit,0.4130,0.3599
10615,l'entour,0.4129,0.4910
10616,débiteurs,0.4129,0.3590
10617,deux,0.4129,0.4096
10618,serve,0.4127,0.4645
10619,latins,0.4127,0.4651
10620,scipion,0.4127,0.4186
10621,digne,0.4126,0.4526
10622,places,0.4125,0.4423
10623,n'aye,0.4125,0.4353
10624,retire,0.4124,0.4032
10625,nicolas,0.4124,0.4721
10626,doutant,0.4124,0.4238
10627,délicieux,0.4123,0.3716
10628,épées,0.4123,0.4509
10629,sentent,0.4123,0.3914
10630,gratia,0.4121,0.4707
10631,fournissent,0.4121,0.3113
10632,l'estomac,0.4120,0.4791
10633,pontificat,0.4120,0.4567
10634,vautre,0.4120,0.3426
10635,passages,0.4120,0.4801
10636,opus,0.4118,0.3649
10637,considere,0.4117,0.4251
10638,attribuent,0.4116,0.5015
10639,conta,0.4115,0.4938
10640,graine,0.4115,0.4462
10641,chaud,0.4115,0.3663
10642,mauvaises,0.4115,0.4525
10643,reçu,0.4115,0.4031
10644,dijon,0.4114,0.4335
10645,distinguer,0.4114,0.4401
10646,blois,0.4114,0.5270
10647,dessous,0.4114,0.3177
10648,extrémité,0.4113,0.3002
10649,conduisent,0.4113,0.4274
10650,vitam,0.4112,0.2816
10651,fourni,0.4111,0.4125
10652,poil,0.4110,0.4495
10653,dominus,0.4110,0.3977
10654,éclaircissement,0.4108,0.4948
10655,gras,0.4107,0.3650
10656,animi,0.4107,0.3031
10657,cocher,0.4107,0.4007
10658,suffisoit,0.4106,0.4069
10659,instructions,0.4106,0.3533
10660,ame,0.4105,0.3251
10661,substance,0.4104,0.3287
10662,céder,0.4103,0.3299
10663,fauvé,0.4103,0.3845
10664,figné,0.4103,0.4260
10665,foule,0.4103,0.3009
10666,transporter,0.4101,0.3958
10667,devint,0.4101,0.4223
10668,perdue,0.4101,0.3949
10669,debout,0.4101,0.4487
10670,mots,0.4101,0.4266
10671,définition,0.4100,0.5125
10672,préjudiciable,0.4099,0.4327
10673,charmes,0.4099,0.3784
10674,chevaux,0.4096,0.4137
10675,mener,0.4095,0.4243
10676,senlis,0.4093,0.4341
10677,vieille,0.4093,0.4897
10678,étoffes,0.4093,0.3244
10679,croie,0.4093,0.3177
10680,prodigieux,0.4092,0.3756
10681,mêlent,0.4091,0.3554
10682,séparer,0.4091,0.3568
10683,levres,0.4091,0.4517
10684,grande,0.4091,0.3631
10685,cuisine,0.4090,0.4235
10686,difference,0.4090,0.4131
10687,mets,0.4088,0.3586
10688,gorge,0.4088,0.3826
10689,longtemps,0.4087,0.3558
10690,rois,0.4087,0.4496
10691,l'herbe,0.4087,0.3804
10692,éternelle,0.4086,0.4295
10693,fini,0.4086,0.4150
10694,cantiques,0.4086,0.5084
10695,couvertures,0.4086,0.4096
10696,sols,0.4085,0.3942
10697,barcelone,0.4085,0.5230
10698,dures,0.4084,0.4561
10699,éclater,0.4084,0.4060
10700,allons,0.4084,0.3497
10701,espérances,0.4084,0.3072
10702,sauveur,0.4083,0.4864
10703,illes,0.4083,0.4446
10704,vas,0.4082,0.3785
10705,entreprise,0.4081,0.4318
10706,perdroit,0.4081,0.4285
10707,vêtu,0.4081,0.4020
10708,aumônes,0.4080,0.4094
10709,fureurs,0.4080,0.3122
10710,secs,0.4080,0.3902
10711,prophetes,0.4079,0.4540
10712,l'appartement,0.4079,0.4251
10713,éte,0.4079,0.3232
10714,déclarons,0.4079,0.3109
10715,gentilshommes,0.4079,0.4232
10716,grossiers,0.4078,0.4915
10717,cercueil,0.4078,0.4017
10718,éloges,0.4077,0.3830
10719,d'épaisseur,0.4077,0.4081
10720,artillerie,0.4077,0.4272
10721,actions,0.4076,0.3873
10722,châtiment,0.4075,0.4283
10723,détermina,0.4075,0.4083
10724,obtenir,0.4075,0.4154
10725,commerce,0.4074,0.4294
10726,oportet,0.4073,0.3145
10727,partez,0.4071,0.4443
10728,humaines,0.4071,0.4371
10729,convenoit,0.4071,0.3577
10730,idoles,0.4071,0.4458
10731,dot,0.4071,0.3270
10732,bâti,0.4071,0.4269
10733,viendront,0.4070,0.4177
10734,retirent,0.4069,0.4250
10735,boutons,0.4069,0.3568
10736,gand,0.4069,0.4987
10737,l'ancre,0.4069,0.4953
10738,rien,0.4068,0.3517
10739,paille,0.4068,0.4567
10740,connoissancez,0.4068,0.3900
10741,consenti,0.4067,0.3241
10742,intention,0.4067,0.4306
10743,faisons,0.4066,0.4061
10744,fléchir,0.4066,0.3829
10745,pcr,0.4066,0.4757
10746,sentence,0.4065,0.3653
10747,beauvais,0.4065,0.4044
10748,payoit,0.4065,0.4162
10749,xxix,0.4064,0.3850
10750,dépendances,0.4064,0.4621
10751,leges,0.4064,0.3765
10752,carthaginois,0.4062,0.3912
10753,caresses,0.4062,0.3362
10754,voiles,0.4062,0.3581
10755,permixtion,0.4061,0.3702
10756,retournant,0.4061,0.4231
10757,lentulus,0.4060,0.4418
10758,fumée,0.4060,0.4349
10759,cavaliers,0.4058,0.3138
10760,profitent,0.4058,0.3685
10761,suede,0.4058,0.4125
10762,copies,0.4057,0.4933
10763,visites,0.4057,0.3998
10764,l'apôtre,0.4056,0.4701
10765,officier,0.4056,0.4129
10766,condamnation,0.4056,0.4421
10767,reproches,0.4056,0.3195
10768,feras,0.4055,0.3542
10769,songer,0.4055,0.3913
10770,apporta,0.4054,0.4468
10771,pensent,0.4053,0.3491
10772,d'eaux,0.4053,0.4626
10773,c'efl,0.4053,0.3883
10774,guyenne,0.4052,0.4701
10775,conclu,0.4051,0.4241
10776,conquêtes,0.4051,0.4371
10777,sortent,0.4050,0.4132
10778,grâce,0.4049,0.3577
10779,hujus,0.4048,0.3460
10780,considérables,0.4048,0.3686
10781,opération,0.4048,0.3475
10782,bonne,0.4047,0.3819
10783,nulle,0.4047,0.3587
10784,savez,0.4047,0.3773
10785,eglise,0.4046,0.3456
10786,frayeurs,0.4046,0.3684
10787,agit,0.4045,0.3676
10788,croissent,0.4045,0.3955
10789,epouse,0.4045,0.4064
10790,verum,0.4044,0.3123
10791,puissantes,0.4044,0.3786
10792,étonnement,0.4044,0.3968
10793,l'étoit,0.4044,0.3357
10794,xxxii,0.4044,0.4128
10795,finir,0.4043,0.5067
10796,tremble,0.4042,0.3520
10797,s'étendent,0.4042,0.3549
10798,cruelles,0.4042,0.3826
10799,dicit,0.4041,0.3191
10800,fosse,0.4041,0.4146
10801,âge,0.4041,0.3428
10802,omni,0.4040,0.4057
10803,m'auroit,0.4039,0.3483
10804,broderie,0.4039,0.3557
10805,souviens,0.4039,0.3502
10806,cct,0.4039,0.3581
10807,vents,0.4038,0.4289
10808,soutenir,0.4037,0.3867
10809,montre,0.4037,0.3634
10810,procurer,0.4037,0.3957
10811,desquels,0.4036,0.3359
10812,outrage,0.4036,0.3111
10813,circonstance,0.4036,0.3495
10814,ouverte,0.4035,0.4463
10815,suprême,0.4035,0.4725
10816,porteront,0.4034,0.4386
10817,appeler,0.4034,0.4529
10818,fermé,0.4034,0.3046
10819,prie,0.4034,0.3803
10820,pais,0.4034,0.2509
10821,pouce,0.4033,0.3990
10822,ville,0.4033,0.3237
10823,paroles,0.4033,0.4333
10824,publiée,0.4033,0.5078
10825,canal,0.4031,0.5046
10826,rage,0.4031,0.4442
10827,requête,0.4030,0.4253
10828,assister,0.4030,0.4214
10829,l'eau,0.4029,0.3449
10830,courus,0.4029,0.3713
10831,demandes,0.4028,0.3863
10832,l'épaule,0.4028,0.3971
10833,villeux,0.4028,0.4179
10834,jusqu,0.4028,0.3211
10835,cst,0.4027,0.3918
10836,décret,0.4027,0.3851
10837,longue,0.4026,0.4513
10838,avantage,0.4026,0.4119
10839,chrif,0.4025,0.4594
10840,there,0.4025,0.3576
10841,certaine,0.4025,0.4387
10842,cousin,0.4025,0.4237
10843,fis,0.4024,0.2910
10844,l'ordonnance,0.4024,0.3647
10845,souhaitez,0.4023,0.3779
10846,camarade,0.4022,0.3970
10847,désire,0.4022,0.3677
10848,chagrin,0.4021,0.3701
10849,laquais,0.4020,0.3519
10850,vû,0.4020,0.3259
10851,paroissoient,0.4020,0.3759
10852,envoyée,0.4020,0.3596
10853,hôpitaux,0.4019,0.4483
10854,moines,0.4019,0.3631
10855,venois,0.4018,0.4371
10856,plupart,0.4018,0.3389
10857,faison,0.4018,0.4330
10858,employer,0.4017,0.4387
10859,tiroient,0.4017,0.3249
10860,prirent,0.4016,0.4422
10861,voulons,0.4016,0.3978
10862,travaillent,0.4016,0.4203
10863,rendrai,0.4015,0.3557
10864,pris,0.4015,0.3480
10865,hôtel,0.4015,0.4012
10866,jusqu'alors,0.4014,0.3903
10867,tourmens,0.4014,0.4174
10868,proposé,0.4013,0.4001
10869,courte,0.4013,0.4192
10870,domaines,0.4013,0.3708
10871,accorda,0.4013,0.3847
10872,mandé,0.4012,0.3808
10873,foy,0.4012,0.2558
10874,trouvé,0.4012,0.3530
10875,vos,0.4010,0.3283
10876,quittez,0.4010,0.4147
10877,poutres,0.4010,0.4252
10878,d'environ,0.4009,0.4240
10879,jean,0.4008,0.3543
10880,crime,0.4008,0.4287
10881,mangé,0.4007,0.3687
10882,fignifie,0.4007,0.3563
10883,quoniam,0.4007,0.3633
10884,abbaye,0.4007,0.4440
10885,nuire,0.4007,0.3398
10886,fieri,0.4006,0.3447
10887,contentez,0.4006,0.4401
10888,payoient,0.4006,0.3601
10889,quart,0.4005,0.3879
10890,l'humidité,0.4005,0.4269
10891,divertissemens,0.4004,0.4369
10892,habeat,0.4001,0.2945
10893,frappé,0.3999,0.4421
10894,blanchir,0.3999,0.4716
10895,s'attachent,0.3999,0.4065
10896,goûter,0.3998,0.3647
10897,envoyer,0.3998,0.4080
10898,l'embouchure,0.3998,0.4431
10899,chargent,0.3998,0.3505
10900,lorsqu'elles,0.3998,0.3789
10901,alio,0.3997,0.3559
10902,joye,0.3996,0.3530
10903,instrumens,0.3996,0.4502
10904,quamvis,0.3996,0.2894
10905,déchargé,0.3995,0.5080
10906,trésorier,0.3995,0.3646
10907,poils,0.3994,0.4037
10908,payemens,0.3994,0.4404
10909,expressions,0.3993,0.2550
10910,établir,0.3993,0.3323
10911,plaisent,0.3993,0.3158
10912,épargner,0.3993,0.3619
10913,magnifiquement,0.3992,0.5288
10914,docteurs,0.3991,0.3847
10915,fermiers,0.3991,0.4381
10916,familles,0.3990,0.4358
10917,differens,0.3989,0.3825
10918,écrivent,0.3989,0.4304
10919,rencontrer,0.3988,0.4128
10920,gaulois,0.3988,0.3980
10921,cb,0.3988,0.3506
10922,clt,0.3987,0.4047
10923,rentré,0.3987,0.4005
10924,suive,0.3986,0.4664
10925,magasins,0.3986,0.4359
10926,perdent,0.3985,0.3871
10927,sans,0.3985,0.3333
10928,appellez,0.3985,0.4529
10929,pensées,0.3985,0.4210
10930,genoux,0.3984,0.3827
10931,dérobe,0.3984,0.3494
10932,aimé,0.3983,0.4266
10933,montra,0.3983,0.3882
10934,l'evêque,0.3982,0.4084
10935,nullement,0.3982,0.4242
10936,pecunia,0.3981,0.3467
10937,perdit,0.3981,0.4496
10938,potest,0.3980,0.3686
10939,crois,0.3980,0.3498
10940,confiscation,0.3980,0.2621
10941,automne,0.3979,0.4233
10942,oblige,0.3979,0.3707
10943,crédit,0.3979,0.3353
10944,déplaisir,0.3979,0.4719
10945,alimens,0.3979,0.4166
10946,témoigner,0.3979,0.3857
10947,branches,0.3978,0.3454
10948,retira,0.3978,0.3870
10949,prouvé,0.3978,0.3716
10950,équipage,0.3978,0.3614
10951,chiffres,0.3978,0.4407
10952,rivieres,0.3977,0.3958
10953,enfermée,0.3977,0.3842
10954,l'edit,0.3977,0.3534
10955,avis,0.3976,0.3924
10956,divise,0.3976,0.3649
10957,prairie,0.3976,0.4205
10958,défaite,0.3975,0.3368
10959,repliqua,0.3974,0.3327
10960,coloris,0.3974,0.4397
10961,ipso,0.3974,0.3781
10962,premier,0.3974,0.3878
10963,moyen,0.3973,0.3713
10964,j'aye,0.3973,0.3791
10965,fervi,0.3973,0.3448
10966,sombres,0.3972,0.4045
10967,fauver,0.3972,0.3674
10968,chats,0.3971,0.4494
10969,certains,0.3971,0.4336
10970,bagatelle,0.3971,0.3675
10971,commode,0.3971,0.4567
10972,pompée,0.3970,0.3687
10973,montpellier,0.3970,0.4504
10974,tyrans,0.3970,0.3637
10975,suffira,0.3970,0.3276
10976,ferait,0.3970,0.3554
10977,avantageux,0.3968,0.4080
10978,considérer,0.3968,0.3605
10979,confitures,0.3968,0.3776
10980,pointes,0.3967,0.3766
10981,cuit,0.3967,0.4382
10982,vend,0.3966,0.3645
10983,courtisans,0.3966,0.3639
10984,lieutenant,0.3966,0.4271
10985,monter,0.3966,0.4023
10986,reconnu,0.3966,0.3831
10987,étrangers,0.3965,0.3943
10988,empêche,0.3965,0.3843
10989,nomment,0.3965,0.3206
10990,s'imagine,0.3965,0.3707
10991,remarqué,0.3964,0.4061
10992,jusqu'à,0.3964,0.3736
10993,vînt,0.3964,0.4304
10994,graisse,0.3963,0.3723
10995,réponse,0.3963,0.4235
10996,jugeons,0.3963,0.4283
10997,plaques,0.3963,0.4359
10998,ministres,0.3962,0.3660
10999,personnes,0.3962,0.3699
11000,bassin,0.3961,0.4033
11001,contrée,0.3961,0.3795
11002,l'ile,0.3961,0.3784
11003,planches,0.3961,0.3887
11004,paver,0.3960,0.4930
11005,accident,0.3960,0.3800
11006,illis,0.3959,0.3461
11007,apportent,0.3959,0.3440
11008,rendue,0.3959,0.3671
11009,douleur,0.3959,0.3645
11010,jeté,0.3958,0.3425
11011,bonnet,0.3958,0.4480
11012,qu'elles,0.3957,0.3653
11013,tristesse,0.3957,0.4005
11014,figures,0.3957,0.4033
11015,demandoient,0.3957,0.2884
11016,university,0.3956,0.1720
11017,dixit,0.3956,0.2876
11018,traduit,0.3956,0.3602
11019,piece,0.3956,0.3081
11020,aristote,0.3956,0.3848
11021,concernant,0.3954,0.3804
11022,denique,0.3953,0.2983
11023,latine,0.3952,0.3611
11024,demeureront,0.3952,0.4186
11025,prendroit,0.3952,0.3485
11026,trous,0.3951,0.4001
11027,mères,0.3951,0.3900
11028,famille,0.3950,0.4007
11029,qu'il,0.3950,0.3977
11030,cérémonie,0.3950,0.3743
11031,partir,0.3950,0.3295
11032,requêtes,0.3949,0.3979
11033,mena,0.3948,0.3720
11034,recette,0.3948,0.4483
11035,manqué,0.3948,0.4082
11036,portraits,0.3948,0.3664
11037,trésors,0.3948,0.3361
11038,poursuivit,0.3946,0.4637
11039,déclarent,0.3946,0.3795
11040,cté,0.3945,0.3643
11041,conseiller,0.3945,0.4413
11042,syndics,0.3944,0.3703
11043,passion,0.3943,0.3702
11044,garnies,0.3943,0.4976
11045,mesures,0.3943,0.3758
11046,elles,0.3943,0.3535
11047,chansons,0.3943,0.4420
11048,l'aura,0.3943,0.4084
11049,mienne,0.3942,0.3654
11050,mere,0.3942,0.3464
11051,défendu,0.3942,0.3882
11052,d'icelles,0.3941,0.3898
11053,triomphes,0.3941,0.4120
11054,croire,0.3941,0.4138
11055,laïques,0.3941,0.3732
11056,haec,0.3940,0.4088
11057,idée,0.3940,0.3308
11058,maintenir,0.3940,0.4171
11059,attiré,0.3939,0.3788
11060,couverte,0.3939,0.3697
11061,minces,0.3939,0.3897
11062,ôta,0.3939,0.3552
11063,rapportent,0.3939,0.4500
11064,couvrit,0.3939,0.3878
11065,pensé,0.3939,0.3212
11066,munitions,0.3938,0.4733
11067,continua,0.3938,0.4353
11068,quittance,0.3935,0.4115
11069,jouit,0.3935,0.3269
11070,vieillards,0.3934,0.4391
11071,enfers,0.3934,0.4573
11072,verre,0.3934,0.4863
11073,verrez,0.3933,0.3782
11074,montauban,0.3933,0.5179
11075,touchée,0.3933,0.3811
11076,hominum,0.3930,0.3456
11077,ai,0.3930,0.3192
11078,douzième,0.3930,0.4187
11079,favez,0.3930,0.3331
11080,offrit,0.3929,0.3319
11081,t'a,0.3929,0.2982
11082,genus,0.3929,0.3860
11083,taken,0.3928,0.2972
11084,vertes,0.3928,0.4535
11085,m'aime,0.3927,0.3334
11086,sais,0.3927,0.4199
11087,bleue,0.3926,0.3679
11088,poussa,0.3926,0.3875
11089,garnie,0.3926,0.3663
11090,pouces,0.3926,0.3062
11091,renvoya,0.3924,0.3673
11092,desire,0.3924,0.3774
11093,souliers,0.3923,0.4167
11094,pieces,0.3923,0.3095
11095,garantir,0.3923,0.4011
11096,bagatelles,0.3923,0.3663
11097,appellé,0.3923,0.3368
11098,puni,0.3922,0.4490
11099,septieme,0.3922,0.3942
11100,passerent,0.3922,0.3634
11101,meubles,0.3921,0.3622
11102,chauffer,0.3921,0.3430
11103,ipse,0.3921,0.3596
11104,onces,0.3920,0.3689
11105,ma,0.3920,0.3673
11106,caverne,0.3919,0.4494
11107,entrer,0.3919,0.3821
11108,animal,0.3919,0.3874
11109,reçois,0.3919,0.4125
11110,soupirs,0.3918,0.4159
11111,pouroit,0.3917,0.3064
11112,oient,0.3917,0.4070
11113,festins,0.3916,0.3759
11114,heureuse,0.3916,0.4053
11115,l'envoya,0.3915,0.4269
11116,sauver,0.3914,0.3665
11117,biens,0.3914,0.4527
11118,fidèles,0.3914,0.4210
11119,tuum,0.3914,0.3470
11120,lyon,0.3914,0.4320
11121,venise,0.3913,0.4121
11122,tuyaux,0.3912,0.4006
11123,frontières,0.3909,0.3776
11124,tarda,0.3909,0.3425
11125,humblement,0.3908,0.3300
11126,renferme,0.3908,0.3321
11127,semblé,0.3908,0.4239
11128,monumens,0.3908,0.3798
11129,infortune,0.3907,0.3445
11130,ausi,0.3906,0.3796
11131,eorum,0.3906,0.3981
11132,croît,0.3905,0.4189
11133,partirent,0.3905,0.3836
11134,explications,0.3905,0.4287
11135,patriarches,0.3905,0.4313
11136,voûte,0.3904,0.3294
11137,els,0.3904,0.3257
11138,large,0.3903,0.3699
11139,cieux,0.3903,0.4673
11140,qu'une,0.3903,0.3643
11141,viendroit,0.3903,0.4278
11142,murs,0.3902,0.3453
11143,romains,0.3901,0.3741
11144,batimens,0.3901,0.3151
11145,gagné,0.3899,0.3772
11146,verbaux,0.3899,0.3578
11147,alias,0.3898,0.3720
11148,fermée,0.3897,0.3238
11149,plaine,0.3897,0.4160
11150,difons,0.3896,0.4160
11151,brandebourg,0.3895,0.4743
11152,intendans,0.3895,0.3748
11153,affreuse,0.3895,0.3648
11154,rendroit,0.3894,0.3499
11155,enlevé,0.3894,0.3997
11156,condamnent,0.3894,0.4585
11157,permettent,0.3894,0.3212
11158,piéce,0.3894,0.3565
11159,faveurs,0.3893,0.4438
11160,maitre,0.3892,0.3456
11161,tomber,0.3892,0.3369
11162,d'abandonner,0.3891,0.3770
11163,cerf,0.3891,0.3859
11164,rangées,0.3891,0.5124
11165,dixième,0.3890,0.4491
11166,mur,0.3889,0.3746
11167,fraudes,0.3889,0.4163
11168,tirons,0.3889,0.3969
11169,virgile,0.3889,0.4181
11170,attendre,0.3888,0.4033
11171,tète,0.3888,0.4687
11172,tantum,0.3888,0.3280
11173,employent,0.3887,0.3940
11174,habillement,0.3887,0.4410
11175,côte,0.3887,0.3372
11176,qui,0.3887,0.2925
11177,humbles,0.3886,0.3823
11178,bord,0.3886,0.4283
11179,prenez,0.3886,0.3582
11180,venue,0.3885,0.3814
11181,empereur,0.3885,0.3433
11182,n'cn,0.3884,0.4021
11183,ducats,0.3884,0.4276
11184,jeter,0.3884,0.2904
11185,mettre,0.3883,0.3172
11186,succès,0.3883,0.4412
11187,inconvenient,0.3882,0.3269
11188,labourer,0.3882,0.4210
11189,garnisons,0.3882,0.4247
11190,empire,0.3881,0.4018
11191,intérêt,0.3881,0.3691
11192,contrées,0.3880,0.3729
11193,ose,0.3880,0.2887
11194,francois,0.3880,0.3708
11195,nourriture,0.3880,0.4422
11196,dicere,0.3880,0.2936
11197,delà,0.3880,0.3653
11198,observations,0.3880,0.3401
11199,démontré,0.3880,0.3435
11200,vécu,0.3880,0.4380
11201,clle,0.3879,0.4026
11202,premiers,0.3879,0.4201
11203,tombe,0.3878,0.3461
11204,retirer,0.3878,0.3993
11205,anneaux,0.3877,0.4449
11206,jaunes,0.3877,0.3707
11207,partic,0.3877,0.4750
11208,immeubles,0.3877,0.3459
11209,couchée,0.3876,0.4036
11210,rejettent,0.3876,0.4650
11211,prêtre,0.3876,0.4662
11212,flambeaux,0.3876,0.3362
11213,criant,0.3875,0.5051
11214,oui,0.3875,0.3298
11215,locum,0.3875,0.3269
11216,lisette,0.3875,0.3541
11217,troupeaux,0.3875,0.3444
11218,conjure,0.3875,0.3112
11219,piéces,0.3874,0.3176
11220,diverfes,0.3874,0.3900
11221,toiles,0.3874,0.4359
11222,reçues,0.3874,0.4814
11223,omnibus,0.3873,0.4422
11224,savois,0.3873,0.4007
11225,arrérages,0.3872,0.3805
11226,contrats,0.3872,0.3640
11227,grenoble,0.3871,0.4188
11228,ducs,0.3870,0.3566
11229,tambours,0.3870,0.3148
11230,contraventions,0.3869,0.3894
11231,concevoir,0.3868,0.3624
11232,divine,0.3868,0.4725
11233,m'arrête,0.3868,0.3545
11234,conçois,0.3868,0.3186
11235,va,0.3868,0.2533
11236,edit,0.3867,0.3777
11237,croyait,0.3867,0.4091
11238,âme,0.3866,0.3154
11239,intervalle,0.3866,0.3644
11240,craignez,0.3866,0.3980
11241,tenter,0.3865,0.3844
11242,j'allois,0.3864,0.3293
11243,herbe,0.3864,0.4096
11244,souhaité,0.3864,0.4612
11245,rendoit,0.3863,0.3947
11246,assez,0.3862,0.3542
11247,jambe,0.3861,0.3824
11248,mouiller,0.3861,0.4455
11249,fusse,0.3861,0.3845
11250,cris,0.3861,0.3903
11251,pensa,0.3861,0.3453
11252,quitté,0.3859,0.3507
11253,allions,0.3859,0.3069
11254,rencontra,0.3859,0.4128
11255,cache,0.3858,0.3605
11256,souvenez,0.3857,0.3416
11257,avancée,0.3857,0.4068
11258,traitoit,0.3856,0.3734
11259,confuls,0.3856,0.4525
11260,anvers,0.3854,0.4027
11261,laissera,0.3854,0.3548
11262,épouser,0.3850,0.4123
11263,unus,0.3850,0.3231
11264,trouver,0.3850,0.3709
11265,couleurs,0.3849,0.3440
11266,qualités,0.3849,0.3838
11267,violette,0.3849,0.4419
11268,duché,0.3849,0.4264
11269,couteau,0.3848,0.3998
11270,recevront,0.3848,0.3718
11271,pleurer,0.3848,0.4599
11272,plomb,0.3847,0.3524
11273,lui,0.3847,0.2720
11274,retour,0.3847,0.3743
11275,entend,0.3847,0.4304
11276,pluies,0.3846,0.3180
11277,joignent,0.3846,0.3981
11278,necessaires,0.3845,0.4207
11279,poflible,0.3845,0.3568
11280,vendre,0.3844,0.3293
11281,chère,0.3844,0.3274
11282,dogmes,0.3844,0.3715
11283,croye,0.3843,0.3632
11284,traits,0.3843,0.4761
11285,apollon,0.3843,0.3968
11286,m'imagine,0.3843,0.3064
11287,eos,0.3842,0.4065
11288,équipages,0.3842,0.3898
11289,d'amitié,0.3841,0.4538
11290,peines,0.3841,0.3504
11291,célèbre,0.3841,0.4030
11292,attribue,0.3841,0.4981
11293,maisons,0.3841,0.3721
11294,promener,0.3840,0.3775
11295,obscurité,0.3840,0.3604
11296,disois,0.3839,0.2959
11297,demandait,0.3839,0.3961
11298,direz,0.3837,0.3958
11299,dépend,0.3835,0.3880
11300,we,0.3834,0.3129
11301,pensons,0.3834,0.3685
11302,conviens,0.3833,0.3915
11303,boisson,0.3832,0.4140
11304,conduire,0.3832,0.4025
11305,conjoncture,0.3831,0.4371
11306,tige,0.3830,0.3595
11307,grace,0.3829,0.4003
11308,lit,0.3829,0.3818
11309,périr,0.3829,0.3137
11310,près,0.3829,0.4826
11311,flamand,0.3829,0.3270
11312,l'amérique,0.3826,0.4050
11313,voient,0.3825,0.4073
11314,que,0.3824,0.3296
11315,airs,0.3824,0.4181
11316,contrôleur,0.3824,0.3220
11317,languedoc,0.3823,0.3795
11318,extrêmement,0.3823,0.4295
11319,gomme,0.3823,0.3934
11320,appartient,0.3822,0.3448
11321,quelle,0.3822,0.3361
11322,tribun,0.3822,0.3642
11323,foi,0.3821,0.3638
11324,odieux,0.3821,0.4814
11325,belle,0.3821,0.3599
11326,turcs,0.3820,0.4170
11327,attaquer,0.3820,0.4078
11328,aîles,0.3820,0.4574
11329,nomma,0.3819,0.3397
11330,garçon,0.3819,0.3592
11331,aima,0.3819,0.3992
11332,lumière,0.3817,0.3743
11333,arrivant,0.3817,0.5083
11334,offrir,0.3816,0.3064
11335,espérer,0.3815,0.3041
11336,occidentale,0.3815,0.4002
11337,ecrivain,0.3814,0.2877
11338,monarques,0.3814,0.4313
11339,reglemens,0.3813,0.3724
11340,vient,0.3813,0.2955
11341,souffert,0.3813,0.3693
11342,attendez,0.3812,0.3798
11343,troisiéme,0.3812,0.3223
11344,prochains,0.3811,0.3011
11345,prière,0.3810,0.3753
11346,montent,0.3810,0.4139
11347,xxiv,0.3810,0.3523
11348,notaire,0.3809,0.4377
11349,comtesse,0.3809,0.4669
11350,délicats,0.3808,0.3821
11351,s'écria,0.3807,0.3867
11352,passait,0.3805,0.4532
11353,bâtards,0.3805,0.5743
11354,colline,0.3805,0.3908
11355,desiroit,0.3803,0.3709
11356,exercent,0.3803,0.3455
11357,accidens,0.3803,0.3929
11358,disait,0.3803,0.3867
11359,adorable,0.3803,0.3981
11360,diront,0.3803,0.4030
11361,sénateurs,0.3802,0.3842
11362,payée,0.3802,0.3691
11363,parlent,0.3802,0.4810
